,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
73,M001025,Carol,Moseley-Braun,1947-08-16,F,D,False,407992,,5,612,27,0,IL,3
74,M001054,Daniel,Moynihan,1927-03-16,M,D,False,400563,,21,612,25,0,NY,1
75,M001085,Frank,Murkowski,1933-03-28,M,R,False,300150,,17,612,23,0,AK,3
76,M001111,Patty,Murray,1950-10-11,F,D,False,300076,25277.0,5,612,2,0,WA,3
77,N000102,Don,Nickles,1948-12-06,M,R,False,300079,,17,612,2,0,OK,3
78,R000122,Jack,Reed,1949-11-12,M,D,False,300081,24239.0,1,612,2,0,RI,2
79,R000146,Harry,Reid,1939-12-02,M,D,False,300082,1683.0,11,612,6,0,NV,3
80,R000295,Charles,Robb,1939-06-26,M,D,False,400564,,9,612,0,0,VA,1
81,R000307,Pat,Roberts,1936-04-20,M,R,False,300083,16354.0,1,612,14,0,KS,2
82,R000361,John,Rockefeller,1937-06-18,M,D,False,300084,1238.0,13,612,37,0,WV,2
83,R000460,William,Roth,1921-07-22,M,R,False,400565,,27,612,18,0,DE,1
84,S000059,Richard,Santorum,1958-05-10,M,R,False,300085,,3,612,6,0,PA,1
85,S000064,Paul,Sarbanes,1933-02-03,M,D,False,300086,,21,612,3,0,MD,1
86,S001141,Jeff,Sessions,1946-12-24,M,R,False,300088,44441.0,1,612,10,0,AL,2
87,S000320,Richard,Shelby,1934-05-06,M,R,False,300089,1859.0,11,612,5,0,AL,3
88,S001142,Gordon,Smith,1952-05-25,M,R,False,300090,,1,612,6,0,OR,2
89,S000606,Bob,Smith,1941-03-30,M,R,False,300155,,7,612,3,0,NH,2
90,S000663,Olympia,Snowe,1947-02-21,F,R,False,300091,,3,612,1,0,ME,1
91,S000709,Arlen,Specter,1930-02-12,M,R,False,300092,,17,612,46,0,PA,3
92,S000888,Ted,Stevens,1923-11-18,M,R,False,300094,,29,612,5,0,AK,2
93,T000162,Craig,Thomas,1933-02-17,M,R,False,300097,,3,612,2,0,WY,1
94,T000457,Fred,Thompson,1942-08-19,M,R,False,300158,,5,612,0,0,TN,2
95,T000254,Strom,Thurmond,1902-12-05,M,R,False,300157,,42,612,4,0,SC,2
96,T000317,Robert,Torricelli,1951-08-27,M,D,False,300156,,2,612,6,0,NJ,2
97,W000154,John,Warner,1927-02-18,M,R,False,300099,,19,612,13,0,VA,2
98,W000288,Paul,Wellstone,1944-07-21,M,D,False,400566,,7,612,20,0,MN,2
99,W000779,Ron,Wyden,1949-05-03,M,D,False,300100,1962.0,2,612,17,0,OR,3
