,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
79,P000100,John,Pastore,1907-03-17,M,D,,408508,,23,,,,RI,1
80,P000166,James,Pearson,1920-05-07,M,R,,408571,,11,,,,KS,2
81,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,13,,,,RI,2
82,P000222,Charles,Percy,1919-09-27,M,R,,408625,,7,,,,IL,2
83,P000553,William,Proxmire,1915-11-11,M,D,,408937,,16,,,,WI,1
84,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,15,,,,WV,2
85,R000191,Abraham,Ribicoff,1910-04-09,M,D,,409167,,11,,,,CT,3
86,R000460,William,Roth,1921-07-22,M,R,,400565,,3,,,,DE,1
87,S000096,William,Saxbe,1916-06-24,M,R,,409607,,5,,,,OH,3
88,S000159,Richard,Schweiker,1926-06-01,M,R,,409666,,5,,,,PA,3
89,S000174,Hugh,Scott,1900-11-11,M,R,,409680,,15,,,,PA,1
90,S000189,William,Scott,1915-07-01,M,R,,409694,,1,,,,VA,2
91,S000701,John,Sparkman,,M,D,,410172,,27,,,,AL,2
92,S000776,Robert,Stafford,1913-08-08,M,R,,410242,,2,,,,VT,1
93,S000852,John,Stennis,1901-08-03,M,D,,410315,,26,,,,MS,1
94,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,5,,,,AK,2
95,S000890,Adlai,Stevenson,1930-10-10,,D,,410351,,3,,,,IL,3
96,S000962,Richard,Stone,1928-09-22,M,D,,410421,,1,,,,FL,3
97,S001136,William,Symington,1901-06-26,M,D,,410586,,21,,,,MO,1
98,T000010,Robert,Taft,1917-02-26,M,R,,410600,,3,,,,OH,1
99,T000035,Herman,Talmadge,1913-08-09,M,D,,410624,,17,,,,GA,3
100,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,18,,,,SC,2
101,T000322,John,Tower,1925-09-29,M,R,,410894,,12,,,,TX,2
102,T000410,John,Tunney,1934-06-26,M,D,,410979,,3,,,,CA,1
103,W000253,Lowell,Weicker,1931-05-16,,R,,411421,,3,,,,CT,1
104,W000502,Harrison,Williams,1919-12-10,,D,,411659,,15,,,,NJ,1
105,W000782,Louis,Wyman,1917-03-16,M,R,,411930,,1,,,,NH,3
106,Y000047,Milton,Young,1897-12-06,M,R,,411979,,30,,,,ND,3
