,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
27,D000030,John,Danforth,1936-09-05,M,R,,403171,103,1,,,,MO,1
28,D000185,Dennis,DeConcini,1937-05-08,M,D,,403346,,1,,,,AZ,1
29,D000401,Robert,Dole,1923-07-22,M,R,,403515,,9,,,,KS,3
30,D000407,Pete,Domenici,1932-05-07,M,R,,300036,,5,,,,NM,2
31,D000566,David,Durenberger,1934-08-19,M,R,,403669,,1,,,,MN,1
32,D000574,John,Durkin,1936-03-29,M,D,,403677,,2,,,,NH,3
33,E000004,Thomas,Eagleton,1929-09-04,M,D,,403700,,9,,,,MO,3
34,E000018,James,Eastland,1904-11-28,M,D,,403714,,35,,,,MS,2
35,F000268,Wendell,Ford,1924-09-08,M,D,,404219,,4,,,,KY,3
36,G000072,Edwin,Garn,1932-10-12,M,R,,404444,,3,,,,UT,3
37,G000236,John,Glenn,1921-07-18,M,D,,404598,,3,,,,OH,3
38,G000267,Barry,Goldwater,1909-01-01,M,R,,404629,,21,,,,AZ,3
39,G000388,Maurice,Gravel,1930-05-13,,D,,404738,,9,,,,AK,3
40,G000465,Robert,Griffin,1923-11-06,M,R,,404810,,11,,,,MI,2
41,H000170,Clifford,Hansen,1912-10-16,,R,,405052,,11,,,,WY,2
42,H000287,Gary,Hart,1936-11-28,,D,,405161,,3,,,,CO,3
43,H000317,Floyd,Haskell,1916-02-07,M,D,,405190,,5,,,,CO,2
44,H000338,Orrin,Hatch,1934-03-22,M,R,,300052,189,1,,,,UT,1
45,H000344,Paul,Hatfield,1928-04-29,M,D,,405213,,1,,,,MT,2
46,H000343,Mark,Hatfield,1922-07-12,M,R,,405212,,11,,,,OR,2
47,H000346,William,Hathaway,1924-02-21,M,D,,405215,,5,,,,ME,2
48,H000384,Samuel,Hayakawa,1906-07-18,M,R,,405252,,1,,,,CA,1
49,H000456,Henry,Heinz,1938-10-23,M,R,,405321,,1,,,,PA,1
50,H000463,Jesse,Helms,1921-10-18,M,R,,300154,,5,,,,NC,2
51,H000675,Kaneaster,Hodges,1938-08-20,,D,,405529,,1,,,,AR,2
52,H000725,Ernest,Hollings,1922-01-01,M,D,,300053,,11,,,,SC,3
53,H000905,Walter,Huddleston,1926-04-15,M,D,,405751,,5,,,,KY,2
54,H000956,Muriel,Humphrey,1912-02-20,F,I,,405800,,1,,,,MN,1
55,H000953,Hubert,Humphrey,1911-05-27,M,I,,405797,,23,,,,MN,1
56,I000025,Daniel,Inouye,1924-09-07,M,D,,300056,2568,15,,,,HI,3
57,J000013,Henry,Jackson,1912-05-31,M,D,,405920,,25,,,,WA,1
58,J000064,Jacob,Javits,1904-05-18,M,R,,405969,,21,,,,NY,3
59,J000189,John,Johnston,1932-06-10,M,D,,406084,,5,,,,LA,2
60,K000017,Nancy,Kassebaum,1932-07-29,F,R,,406188,,1,,,,KS,2
61,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,15,,,,MA,1
62,L000148,Paul,Laxalt,1922-08-02,M,R,,406653,,3,,,,NV,3
63,L000174,Patrick,Leahy,1940-03-31,M,D,,300065,1552,3,,,,VT,3
64,L000428,Russell,Long,1918-11-03,,D,,406918,,29,,,,LA,3
65,L000504,Richard,Lugar,1932-04-04,M,R,,300070,255,1,,,,IN,1
66,M000053,Warren,Magnuson,1905-04-12,M,D,,407081,,33,,,,WA,3
67,M000241,Charles,Mathias,1922-07-24,M,R,,407259,,9,,,,MD,3
68,M000250,Spark,Matsunaga,1916-10-08,,D,,407268,,1,,,,HI,1
69,M000332,John,McClellan,1896-02-25,M,D,,407342,,35,,,,AR,2
70,M000346,James,McClure,1924-12-27,M,R,,407355,,5,,,,ID,2
71,M000452,George,McGovern,1922-07-19,M,D,,407451,,15,,,,SD,3
72,M000486,Thomas,McIntyre,1915-02-20,M,D,,407481,,15,,,,NH,2
73,M000635,John,Melcher,1924-09-06,M,D,,407622,,1,,,,MT,1
74,M000671,Lee,Metcalf,1911-01-28,,D,,407656,,17,,,,MT,2
75,M000678,Howard,Metzenbaum,1917-06-04,M,D,,407663,,2,,,,OH,1
76,M000956,Robert,Morgan,1925-10-05,M,D,,407924,,3,,,,NC,3
77,M001054,Daniel,Moynihan,1927-03-16,M,D,,400563,,1,,,,NY,1
78,M001121,Edmund,Muskie,1914-03-28,M,D,,408083,,19,,,,ME,1
79,N000033,Gaylord,Nelson,1916-06-04,,D,,408123,,15,,,,WI,3
80,N000171,Samuel,Nunn,1938-09-08,M,D,,408252,,5,,,,GA,2
81,P000009,Robert,Packwood,1932-09-11,M,R,,408420,,9,,,,OR,3
82,P000166,James,Pearson,1920-05-07,M,R,,408571,,15,,,,KS,2
83,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,17,,,,RI,2
84,P000222,Charles,Percy,1919-09-27,M,R,,408625,,11,,,,IL,2
85,P000553,William,Proxmire,1915-11-11,M,D,,408937,,20,,,,WI,1
86,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,19,,,,WV,2
87,R000191,Abraham,Ribicoff,1910-04-09,M,D,,409167,,15,,,,CT,3
88,R000249,Donald,Riegle,1938-02-04,M,D,,409225,,1,,,,MI,1
89,R000460,William,Roth,1921-07-22,M,R,,400565,,7,,,,DE,1
90,S000064,Paul,Sarbanes,1933-02-03,M,D,,300086,,1,,,,MD,1
91,S000068,James,Sasser,1936-09-30,M,D,,409580,,1,,,,TN,1
92,S000132,Harrison,Schmitt,1935-07-03,,R,,409640,,1,,,,NM,1
93,S000159,Richard,Schweiker,1926-06-01,M,R,,409666,,9,,,,PA,3
94,S000189,William,Scott,1915-07-01,M,R,,409694,,5,,,,VA,2
95,S000429,Alan,Simpson,1931-09-02,M,R,,409923,378,1,,,,WY,2
96,S000701,John,Sparkman,,M,D,,410172,,31,,,,AL,2
97,S000776,Robert,Stafford,1913-08-08,M,R,,410242,,6,,,,VT,1
98,S000852,John,Stennis,1901-08-03,M,D,,410315,,30,,,,MS,1
99,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,9,,,,AK,2
100,S000890,Adlai,Stevenson,1930-10-10,,D,,410351,,7,,,,IL,3
101,S000907,Donald,Stewart,1940-02-08,M,D,,410368,,1,,,,AL,3
102,S000962,Richard,Stone,1928-09-22,M,D,,410421,,3,,,,FL,3
103,T000035,Herman,Talmadge,1913-08-09,M,D,,410624,,21,,,,GA,3
104,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,22,,,,SC,2
105,T000322,John,Tower,1925-09-29,M,R,,410894,,16,,,,TX,2
106,W000092,Malcolm,Wallop,1933-02-27,M,R,,411271,,1,,,,WY,1
107,W000154,John,Warner,1927-02-18,M,R,,300099,,1,,,,VA,2
108,W000253,Lowell,Weicker,1931-05-16,,R,,411421,,7,,,,CT,1
109,W000502,Harrison,Williams,1919-12-10,,D,,411659,,19,,,,NJ,1
110,Y000047,Milton,Young,1897-12-06,M,R,,411979,,32,,,,ND,3
111,Z000013,Edward,Zorinsky,1928-11-11,M,D,,412006,,1,,,,NE,1
