,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
28,D000036,Marion,Daniel,1910-10-10,M,D,,403176,,1,,,,TX,1
29,D000360,Everett,Dirksen,1896-01-04,,R,,403477,,3,,,,IL,3
30,D000456,Paul,Douglas,1892-03-26,M,D,,403566,,5,,,,IL,2
31,D000516,James,Duff,1883-01-21,M,R,,403626,,2,,,,PA,3
32,D000585,Henry,Dworshak,1894-08-29,M,R,,403688,,6,,,,ID,2
33,E000018,James,Eastland,1904-11-28,M,D,,403714,,11,,,,MS,2
34,E000112,Allen,Ellender,1890-09-24,,D,,403803,,17,,,,LA,2
35,E000210,Joseph,Ervin,1901-03-03,M,D,,403897,,1,,,,NC,3
36,F000081,Homer,Ferguson,1889-02-25,M,R,,404039,,11,,,,MI,2
37,F000190,Ralph,Flanders,1880-09-28,M,R,,404145,,7,,,,VT,1
38,F000356,Joseph,Frear,1903-03-07,M,D,,404303,,5,,,,DE,2
39,F000401,James,Fulbright,1905-04-09,M,D,,404343,,9,,,,AR,3
40,G000131,Walter,George,1878-01-29,M,D,,404501,,31,,,,GA,3
41,G000205,Guy,Gillette,1879-02-03,M,D,,404569,,13,,,,IA,2
42,G000267,Barry,Goldwater,1909-01-01,M,R,,404629,,1,,,,AZ,1
43,G000320,Albert,Gore,1907-12-26,M,D,,404678,,1,,,,TN,1
44,G000418,Theodore,Green,1867-10-02,M,D,,404766,,17,,,,RI,2
45,G000481,Dwight,Griswold,1893-11-27,,R,,404826,,1,,,,NE,2
46,H000385,Carl,Hayden,1877-10-02,M,D,,405253,,26,,,,AZ,3
47,H000495,Robert,Hendrickson,1898-08-12,M,R,,405358,,5,,,,NJ,2
48,H000502,Thomas,Hennings,1903-06-25,M,D,,405365,,3,,,,MO,3
49,H000559,Bourke,Hickenlooper,1896-07-21,,R,,405421,,9,,,,IA,3
50,H000598,Joseph,Hill,1894-12-29,M,D,,405460,,16,,,,AL,3
51,H000679,Clyde,Hoey,1877-12-11,,D,,405532,,9,,,,NC,3
52,H000720,Spessard,Holland,1892-07-10,,D,,405572,,7,,,,FL,1
53,H000875,Roman,Hruska,1904-08-16,,R,,405721,,1,,,,NE,1
54,H000953,Hubert,Humphrey,1911-05-27,M,I,,405797,,5,,,,MN,2
55,H000975,Lester,Hunt,1892-07-08,M,D,,405819,,5,,,,WY,2
56,I000050,Irving,Ives,1896-01-24,,R,,405905,,7,,,,NY,1
57,J000013,Henry,Jackson,1912-05-31,M,D,,405920,,1,,,,WA,1
58,J000093,William,Jenner,1908-07-21,M,R,,405995,,7,,,,IN,1
59,J000160,Lyndon,Johnson,,,D,,406058,,4,,,,TX,2
60,J000127,Edwin,Johnson,1884-01-01,M,D,,406026,,17,,,,CO,2
61,J000195,Olin,Johnston,1896-11-18,,D,,406090,,9,,,,SC,3
62,K000044,Carey,Kefauver,1903-07-26,M,D,,406214,,5,,,,TN,2
63,K000107,John,Kennedy,1917-05-29,M,D,,406274,,1,,,,MA,1
64,K000144,Robert,Kerr,1896-09-11,M,D,,406310,,5,,,,OK,2
65,K000176,Harley,Kilgore,1893-01-11,,D,,406339,,13,,,,WV,1
66,K000292,William,Knowland,1908-06-26,M,R,,406448,,8,,,,CA,1
67,K000335,Thomas,Kuchel,1910-08-15,M,R,,406489,,1,,,,CA,3
68,L000070,William,Langer,1886-09-30,M,R,,406579,,13,,,,ND,1
69,L000224,Herbert,Lehman,1878-03-28,M,D,,406728,,4,,,,NY,3
70,L000240,Alton,Lennon,1906-08-17,,D,,406743,,1,,,,NC,2
71,L000428,Russell,Long,1918-11-03,,D,,406918,,5,,,,LA,3
72,M000053,Warren,Magnuson,1905-04-12,M,D,,407081,,9,,,,WA,3
73,M000086,George,Malone,1890-08-07,M,R,,407112,,7,,,,NV,1
74,M000113,Michael,Mansfield,1903-03-16,M,D,,407137,,1,,,,MT,1
75,M000177,Edward,Martin,1879-09-18,M,R,,407199,,7,,,,PA,1
76,M000279,Burnet,Maybank,1899-03-07,,D,,407296,,12,,,,SC,2
77,M000308,Patrick,McCarran,1876-08-08,M,D,,407322,,20,,,,NV,3
78,M000315,Joseph,McCarthy,1908-11-14,M,R,,407327,,8,,,,WI,1
79,M000332,John,McClellan,1896-02-25,M,D,,407342,,11,,,,AR,2
80,M000771,Eugene,Millikin,1891-02-12,M,R,,407749,,12,,,,CO,3
81,M000859,Almer,Monroney,1902-03-02,,D,,407832,,3,,,,OK,3
82,M001014,Wayne,Morse,1900-10-20,,I,,407981,,9,,,,OR,3
83,M001078,Karl,Mundt,1900-06-03,,R,,408043,,5,,,,SD,2
84,M001108,James,Murray,1876-05-03,M,D,,408072,,19,,,,MT,2
85,N000023,Matthew,Neely,1874-11-09,M,D,,408115,,21,,,,WV,2
86,O000088,Joseph,O?Mahoney,1884-11-05,M,D,,408296,,20,,,,WY,2
87,P000100,John,Pastore,1907-03-17,M,D,,408508,,3,,,,RI,1
88,P000150,Frederick,Payne,1904-07-24,M,R,,408554,,2,,,,ME,1
89,P000460,Charles,Potter,1916-10-30,M,R,,408847,,1,,,,MI,1
90,P000575,William,Purtell,1897-05-06,M,R,,408958,,1,,,,CT,1
91,R000180,Samuel,Reynolds,1890-08-11,M,R,,409156,,1,,,,NE,1
92,R000317,Absalom,Robertson,1887-05-27,M,D,,409288,,7,,,,VA,2
93,R000536,Richard,Russell,1897-11-02,M,D,,409493,,21,,,,GA,2
94,S000021,Leverett,Saltonstall,1892-09-01,M,R,,409540,,8,,,,MA,2
95,S000138,Andrew,Schoeppel,1894-11-23,M,R,,409646,,5,,,,KS,2
96,S000187,William,Scott,1896-04-17,M,D,,409692,,1,,,,NC,2
97,S000505,George,Smathers,1913-11-14,M,D,,409992,,3,,,,FL,3
98,S000553,Howard,Smith,1880-01-30,M,R,,410035,,9,,,,NJ,1
99,S000590,Margaret,Smith,1897-12-14,F,R,,410070,,5,,,,ME,2
100,S000639,Willis,Smith,1887-12-19,M,D,,410113,,3,,,,NC,2
101,S000701,John,Sparkman,,M,D,,410172,,7,,,,AL,2
102,S000852,John,Stennis,1901-08-03,M,D,,410315,,6,,,,MS,1
103,S001136,William,Symington,1901-06-26,M,D,,410586,,1,,,,MO,1
104,T000009,Robert,Taft,1889-09-08,M,R,,410599,,14,,,,OH,3
105,T000254,Strom,Thurmond,1902-12-05,M,D,,300157,,1,,,,SC,2
106,T000259,Edward,Thye,,M,R,,410834,,7,,,,MN,1
107,T000289,Charles,Tobey,1880-07-22,M,R,,410862,,15,,,,NH,3
108,U000032,Robert,Upton,1884-02-03,M,R,,411054,,1,,,,NH,3
109,W000190,Arthur,Watkins,1886-12-18,M,R,,411362,,7,,,,UT,1
110,W000269,Herman,Welker,1906-12-11,M,R,,411435,,3,,,,ID,3
111,W000465,Alexander,Wiley,1884-05-26,M,R,,411622,,15,,,,WI,3
112,W000518,John,Williams,1904-05-17,M,R,,411675,,7,,,,DE,1
113,Y000047,Milton,Young,1897-12-06,M,R,,411979,,8,,,,ND,3
