,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
64,M000113,Michael,Mansfield,1903-03-16,M,D,,407137,,3,,,,MT,1
65,M000199,Thomas,Martin,1893-01-18,M,R,,407219,,1,,,,IA,2
66,M000177,Edward,Martin,1879-09-18,M,R,,407199,,9,,,,PA,1
67,M000315,Joseph,McCarthy,1908-11-14,M,R,,407327,,9,,,,WI,1
68,M000332,John,McClellan,1896-02-25,M,D,,407342,,13,,,,AR,2
69,M000582,Patrick,McNamara,1894-10-04,M,D,,407573,,1,,,,MI,2
70,M000771,Eugene,Millikin,1891-02-12,M,R,,407749,,14,,,,CO,3
71,M000859,Almer,Monroney,1902-03-02,,D,,407832,,5,,,,OK,3
72,M001014,Wayne,Morse,1900-10-20,,I,,407981,,11,,,,OR,3
73,M001014,Wayne,Morse,1900-10-20,,D,,407981,,11,,,,OR,3
74,M001078,Karl,Mundt,1900-06-03,,R,,408043,,7,,,,SD,2
75,M001108,James,Murray,1876-05-03,M,D,,408072,,21,,,,MT,2
76,N000023,Matthew,Neely,1874-11-09,M,D,,408115,,23,,,,WV,2
77,N000053,Richard,Neuberger,1912-12-26,M,D,,408141,,1,,,,OR,2
78,O000088,Joseph,O?Mahoney,1884-11-05,M,D,,408296,,20,,,,WY,2
79,P000100,John,Pastore,1907-03-17,M,D,,408508,,5,,,,RI,1
80,P000150,Frederick,Payne,1904-07-24,M,R,,408554,,3,,,,ME,1
81,P000460,Charles,Potter,1916-10-30,M,R,,408847,,3,,,,MI,1
82,P000575,William,Purtell,1897-05-06,M,R,,408958,,3,,,,CT,1
83,R000167,William,Revercomb,1895-07-20,M,R,,409144,,7,,,,WV,1
84,R000317,Absalom,Robertson,1887-05-27,M,D,,409288,,9,,,,VA,2
85,R000536,Richard,Russell,1897-11-02,M,D,,409493,,22,,,,GA,2
86,S000021,Leverett,Saltonstall,1892-09-01,M,R,,409540,,11,,,,MA,2
87,S000138,Andrew,Schoeppel,1894-11-23,M,R,,409646,,7,,,,KS,2
88,S000187,William,Scott,1896-04-17,M,D,,409692,,2,,,,NC,2
89,S000505,George,Smathers,1913-11-14,M,D,,409992,,5,,,,FL,3
90,S000590,Margaret,Smith,1897-12-14,F,R,,410070,,7,,,,ME,2
91,S000553,Howard,Smith,1880-01-30,M,R,,410035,,11,,,,NJ,1
92,S000701,John,Sparkman,,M,D,,410172,,9,,,,AL,2
93,S000852,John,Stennis,1901-08-03,M,D,,410315,,8,,,,MS,1
94,S001136,William,Symington,1901-06-26,M,D,,410586,,3,,,,MO,1
95,T000254,Strom,Thurmond,1902-12-05,M,D,,300157,,2,,,,SC,2
96,T000259,Edward,Thye,,M,R,,410834,,9,,,,MN,1
97,W000190,Arthur,Watkins,1886-12-18,M,R,,411362,,9,,,,UT,1
98,W000269,Herman,Welker,1906-12-11,M,R,,411435,,5,,,,ID,3
99,W000465,Alexander,Wiley,1884-05-26,M,R,,411622,,17,,,,WI,3
100,W000518,John,Williams,1904-05-17,M,R,,411675,,9,,,,DE,1
101,W000666,Thomas,Wofford,1908-09-27,M,D,,411819,,1,,,,SC,2
102,Y000047,Milton,Young,1897-12-06,M,R,,411979,,10,,,,ND,3
