,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
27,E000055,James,Edmondson,1925-09-27,M,D,,403750,,1,,,,OK,2
28,E000112,Allen,Ellender,1890-09-24,,D,,403803,,27,,,,LA,2
29,E000181,Clair,Engle,1911-09-21,,D,,403870,,5,,,,CA,1
30,E000210,Joseph,Ervin,1901-03-03,M,D,,403897,,9,,,,NC,3
31,F000245,Hiram,Fong,1906-10-15,,R,,404199,,4,,,,HI,1
32,F000401,James,Fulbright,1905-04-09,M,D,,404343,,19,,,,AR,3
33,G000267,Barry,Goldwater,1909-01-01,M,R,,404629,,11,,,,AZ,1
34,G000320,Albert,Gore,1907-12-26,M,D,,404678,,11,,,,TN,1
35,G000508,Ernest,Gruening,1887-02-06,M,D,,404853,,5,,,,AK,3
36,H000237,Fred,Harris,1930-11-13,M,D,,405115,,1,,,,OK,2
37,H000291,Philip,Hart,1912-12-10,M,D,,405164,,5,,,,MI,1
38,H000297,Rupert,Hartke,1919-05-31,M,D,,405170,,5,,,,IN,1
39,H000385,Carl,Hayden,1877-10-02,M,D,,405253,,36,,,,AZ,3
40,H000559,Bourke,Hickenlooper,1896-07-21,,R,,405421,,19,,,,IA,3
41,H000598,Joseph,Hill,1894-12-29,M,D,,405460,,26,,,,AL,3
42,H000720,Spessard,Holland,1892-07-10,,D,,405572,,17,,,,FL,1
43,H000875,Roman,Hruska,1904-08-16,,R,,405721,,9,,,,NE,1
44,H000953,Hubert,Humphrey,1911-05-27,M,I,,405797,,15,,,,MN,2
45,I000025,Daniel,Inouye,1924-09-07,M,D,,300056,2568,1,,,,HI,3
46,J000013,Henry,Jackson,1912-05-31,M,D,,405920,,11,,,,WA,1
47,J000064,Jacob,Javits,1904-05-18,M,R,,405969,,7,,,,NY,3
48,J000195,Olin,Johnston,1896-11-18,,D,,406090,,19,,,,SC,3
49,J000267,Benjamin,Jordan,1896-09-08,M,D,,406159,,5,,,,NC,2
50,J000269,Leonard,Jordan,1899-05-15,M,R,,406161,,1,,,,ID,2
51,K000036,Kenneth,Keating,1900-05-18,M,R,,406206,,5,,,,NY,1
52,K000044,Carey,Kefauver,1903-07-26,M,D,,406214,,15,,,,TN,2
53,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,1,,,,MA,1
54,K000335,Thomas,Kuchel,1910-08-15,M,R,,406489,,11,,,,CA,3
55,L000122,Frank,Lausche,1895-11-14,M,D,,406628,,7,,,,OH,3
56,L000415,Edward,Long,1908-07-18,M,D,,406906,,3,,,,MO,3
57,L000428,Russell,Long,1918-11-03,,D,,406918,,15,,,,LA,3
58,M000053,Warren,Magnuson,1905-04-12,M,D,,407081,,19,,,,WA,3
59,M000113,Michael,Mansfield,1903-03-16,M,D,,407137,,11,,,,MT,1
60,M000311,Eugene,McCarthy,1916-03-29,M,I,,407324,,5,,,,MN,1
61,M000332,John,McClellan,1896-02-25,M,D,,407342,,21,,,,AR,2
62,M000445,Gale,McGee,1915-03-17,,D,,407444,,5,,,,WY,1
63,M000452,George,McGovern,1922-07-19,M,D,,407451,,1,,,,SD,3
64,M000486,Thomas,McIntyre,1915-02-20,M,D,,407481,,1,,,,NH,2
65,M000582,Patrick,McNamara,1894-10-04,M,D,,407573,,9,,,,MI,2
66,M000623,Edwin,Mechem,1912-07-02,M,R,,407612,,1,,,,NM,1
67,M000671,Lee,Metcalf,1911-01-28,,D,,407656,,3,,,,MT,2
68,M000730,Jack,Miller,1916-06-06,M,R,,407709,,3,,,,IA,2
69,M000851,Walter,Mondale,1928-01-05,M,I,,407824,,1,,,,MN,2
70,M000859,Almer,Monroney,1902-03-02,,D,,407832,,13,,,,OK,3
71,M000876,Joseph,Montoya,1915-09-24,M,D,,407848,,1,,,,NM,1
72,M001014,Wayne,Morse,1900-10-20,,D,,407981,,19,,,,OR,3
73,M001022,Thruston,Morton,1907-08-19,,R,,407989,,7,,,,KY,3
74,M001033,Frank,Moss,1911-09-23,M,D,,408000,,5,,,,UT,1
75,M001078,Karl,Mundt,1900-06-03,,R,,408043,,15,,,,SD,2
76,M001092,George,Murphy,1902-07-04,M,R,,408056,,1,,,,CA,1
77,M001121,Edmund,Muskie,1914-03-28,M,D,,408083,,5,,,,ME,1
78,N000033,Gaylord,Nelson,1916-06-04,,D,,408123,,1,,,,WI,3
79,N000052,Maurine,Neuberger,1907-01-09,F,D,,408140,,3,,,,OR,2
80,P000100,John,Pastore,1907-03-17,M,D,,408508,,13,,,,RI,1
81,P000166,James,Pearson,1920-05-07,M,R,,408571,,2,,,,KS,2
82,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,3,,,,RI,2
83,P000552,Winston,Prouty,1906-09-01,M,R,,408936,,5,,,,VT,1
84,P000553,William,Proxmire,1915-11-11,M,D,,408937,,6,,,,WI,1
85,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,5,,,,WV,2
86,R000191,Abraham,Ribicoff,1910-04-09,M,D,,409167,,1,,,,CT,3
87,R000317,Absalom,Robertson,1887-05-27,M,D,,409288,,17,,,,VA,2
88,R000536,Richard,Russell,1897-11-02,M,D,,409493,,31,,,,GA,2
89,S000016,Pierre,Salinger,1925-06-14,,D,,409536,,1,,,,CA,1
90,S000021,Leverett,Saltonstall,1892-09-01,M,R,,409540,,19,,,,MA,2
91,S000174,Hugh,Scott,1900-11-11,M,R,,409680,,5,,,,PA,1
92,S000434,Milward,Simpson,1897-11-12,M,R,,409928,,1,,,,WY,2
93,S000505,George,Smathers,1913-11-14,M,D,,409992,,13,,,,FL,3
94,S000590,Margaret,Smith,1897-12-14,F,R,,410070,,15,,,,ME,2
95,S000701,John,Sparkman,,M,D,,410172,,17,,,,AL,2
96,S000852,John,Stennis,1901-08-03,M,D,,410315,,16,,,,MS,1
97,S001136,William,Symington,1901-06-26,M,D,,410586,,11,,,,MO,1
98,T000035,Herman,Talmadge,1913-08-09,M,D,,410624,,7,,,,GA,3
99,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,10,,,,SC,2
100,T000254,Strom,Thurmond,1902-12-05,M,D,,300157,,8,,,,SC,2
101,T000322,John,Tower,1925-09-29,M,R,,410894,,2,,,,TX,2
102,W000110,Herbert,Walters,1891-11-17,M,D,,411288,,1,,,,TN,2
103,W000518,John,Williams,1904-05-17,M,R,,411675,,17,,,,DE,1
104,W000502,Harrison,Williams,1919-12-10,,D,,411659,,5,,,,NJ,1
105,Y000006,Ralph,Yarborough,1903-06-08,M,D,,411940,,6,,,,TX,1
106,Y000053,Stephen,Young,1889-05-04,M,D,,411985,,5,,,,OH,1
107,Y000047,Milton,Young,1897-12-06,M,R,,411979,,18,,,,ND,3
