,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
42,G000386,Charles,Grassley,1933-09-17,M,R,,300048,1167,13,724,4,0,IA,3
43,G000445,Judd,Gregg,1947-02-14,M,R,,300049,,1,724,19,0,NH,3
44,H000206,Tom,Harkin,1939-11-19,M,D,,300051,2005,9,724,22,0,IA,2
45,H000338,Orrin,Hatch,1934-03-22,M,R,,300052,189,17,724,10,0,UT,1
46,H000343,Mark,Hatfield,1922-07-12,M,R,,405212,,27,724,28,0,OR,2
47,H000445,Howell,Heflin,1921-06-19,M,D,,405310,,15,724,32,0,AL,2
48,H000463,Jesse,Helms,1921-10-18,M,R,,300154,,21,724,46,0,NC,2
49,H000725,Ernest,Hollings,1922-01-01,M,D,,300053,,27,724,25,0,SC,3
50,H001016,Kay,Hutchison,1943-07-22,F,R,,300054,24713,1,578,26,0,TX,1
51,I000024,James,Inhofe,1934-11-17,M,R,,300055,5619,1,2,0,0,OK,2
52,I000025,Daniel,Inouye,1924-09-07,M,D,,300056,2568,25,724,68,1,HI,3
53,J000072,James,Jeffords,1934-05-11,M,R,,300057,,5,724,20,0,VT,1
54,J000189,John,Johnston,1932-06-10,M,D,,406084,,21,724,23,0,LA,2
55,K000017,Nancy,Kassebaum,1932-07-29,F,R,,406188,,15,724,16,0,KS,2
56,K000088,Dirk,Kempthorne,1951-10-29,M,R,,406256,,1,724,3,0,ID,3
57,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,31,724,23,0,MA,1
58,K000146,J. Robert,Kerrey,1943-08-27,M,D,,400561,,5,724,9,0,NE,1
59,K000148,John,Kerry,1943-12-11,M,D,,300060,1485,9,724,3,0,MA,2
60,K000305,Herb,Kohl,1935-02-07,M,D,,300061,4030,5,724,0,0,WI,1
61,K000333,Robert,Krueger,1935-09-19,M,D,,406487,,1,146,39,0,TX,1
62,L000123,Frank,Lautenberg,1924-01-23,M,D,,300064,2515,11,724,5,0,NJ,1
63,L000174,Patrick,Leahy,1940-03-31,M,D,,300065,1552,19,724,7,0,VT,3
64,L000261,Carl,Levin,1934-06-28,M,D,,300066,2592,15,724,1,0,MI,2
65,L000304,Joseph,Lieberman,1942-02-24,M,D,,300067,4363,5,724,10,0,CT,1
66,L000447,Trent,Lott,1941-10-09,M,R,,300069,1886,5,724,23,0,MS,1
67,L000504,Richard,Lugar,1932-04-04,M,R,,300070,255,17,724,5,0,IN,1
68,M000019,Connie,Mack,1940-10-29,M,R,,400562,,5,724,3,0,FL,1
69,M000236,Harlan,Mathews,1927-01-17,M,D,,407254,,1,724,10,0,TN,2
70,M000303,John,McCain,1936-08-29,M,R,,300071,7476,7,724,35,0,AZ,3
71,M000355,Mitch,McConnell,1942-02-20,M,R,,300072,2351,9,724,12,0,KY,2
72,M000678,Howard,Metzenbaum,1917-06-04,M,D,,407663,,19,724,30,2,OH,1
73,M000702,Barbara,Mikulski,1936-07-20,F,D,,300073,1396,7,724,16,0,MD,3
74,M000811,George,Mitchell,1933-08-20,M,D,,407786,,13,724,0,0,ME,1
75,M001025,Carol,Moseley-Braun,1947-08-16,F,D,,407992,,1,724,19,0,IL,3
76,M001054,Daniel,Moynihan,1927-03-16,M,D,,400563,,17,724,1,0,NY,1
77,M001085,Frank,Murkowski,1933-03-28,M,R,,300150,,13,724,56,0,AK,3
78,M001111,Patty,Murray,1950-10-11,F,D,,300076,25277,1,724,39,0,WA,3
79,N000102,Don,Nickles,1948-12-06,M,R,,300079,,13,724,15,0,OK,3
80,N000171,Samuel,Nunn,1938-09-08,M,D,,408252,,21,724,29,0,GA,2
81,P000009,Robert,Packwood,1932-09-11,M,R,,408420,,25,724,20,0,OR,3
82,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,33,724,10,0,RI,2
83,P000513,Larry,Pressler,1942-03-29,,R,,408898,,15,724,15,0,SD,2
84,P000556,David,Pryor,1934-08-29,M,D,,408939,,15,724,50,1,AR,2
85,R000146,Harry,Reid,1939-12-02,M,D,,300082,1683,7,724,14,0,NV,3
86,R000249,Donald,Riegle,1938-02-04,M,D,,409225,,19,724,27,0,MI,1
87,R000295,Charles,Robb,1939-06-26,M,D,,400564,,5,724,5,0,VA,1
88,R000361,John,Rockefeller,1937-06-18,M,D,,300084,1238,9,724,25,0,WV,2
89,R000460,William,Roth,1921-07-22,M,R,,400565,,23,724,7,0,DE,1
90,S000064,Paul,Sarbanes,1933-02-03,M,D,,300086,,17,724,2,0,MD,1
91,S000068,James,Sasser,1936-09-30,M,D,,409580,,17,724,8,0,TN,1
92,S000320,Richard,Shelby,1934-05-06,M,D,,300089,1859,7,724,64,0,AL,3
93,S000320,Richard,Shelby,1934-05-06,M,R,,300089,1859,7,0,0,0,AL,3
94,S000423,Paul,Simon,1928-11-29,M,D,,409917,,9,724,11,0,IL,2
95,S000429,Alan,Simpson,1931-09-02,M,R,,409923,378,15,724,28,1,WY,2
96,S000606,Bob,Smith,1941-03-30,M,R,,300155,,3,724,11,0,NH,2
97,S000709,Arlen,Specter,1930-02-12,M,R,,300092,,13,724,66,1,PA,3
98,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,25,724,33,0,AK,2
99,T000457,Fred,Thompson,1942-08-19,M,R,,300158,,1,0,0,0,TN,2
100,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,38,724,15,0,SC,2
101,W000092,Malcolm,Wallop,1933-02-27,M,R,,411271,,17,724,62,2,WY,1
102,W000154,John,Warner,1927-02-18,M,R,,300099,,15,724,17,0,VA,2
103,W000288,Paul,Wellstone,1944-07-21,M,D,,400566,,3,724,7,0,MN,2
104,W000665,Harris,Wofford,1926-04-09,M,D,,411818,,2,724,14,0,PA,1
