,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
29,F000013,Paul,Fannin,1907-01-29,M,R,,403975,,1,,,,AZ,1
30,F000245,Hiram,Fong,1906-10-15,,R,,404199,,6,,,,HI,1
31,F000401,James,Fulbright,1905-04-09,M,D,,404343,,21,,,,AR,3
32,G000320,Albert,Gore,1907-12-26,M,D,,404678,,13,,,,TN,1
33,G000465,Robert,Griffin,1923-11-06,M,R,,404810,,1,,,,MI,2
34,G000508,Ernest,Gruening,1887-02-06,M,D,,404853,,7,,,,AK,3
35,H000237,Fred,Harris,1930-11-13,M,D,,405115,,1,,,,OK,2
36,H000291,Philip,Hart,1912-12-10,M,D,,405164,,7,,,,MI,1
37,H000297,Rupert,Hartke,1919-05-31,M,D,,405170,,7,,,,IN,1
38,H000385,Carl,Hayden,1877-10-02,M,D,,405253,,38,,,,AZ,3
39,H000559,Bourke,Hickenlooper,1896-07-21,,R,,405421,,21,,,,IA,3
40,H000598,Joseph,Hill,1894-12-29,M,D,,405460,,27,,,,AL,3
41,H000720,Spessard,Holland,1892-07-10,,D,,405572,,19,,,,FL,1
42,H000725,Ernest,Hollings,1922-01-01,M,D,,300053,,1,,,,SC,3
43,H000875,Roman,Hruska,1904-08-16,,R,,405721,,11,,,,NE,1
44,I000025,Daniel,Inouye,1924-09-07,M,D,,300056,2568,3,,,,HI,3
45,J000013,Henry,Jackson,1912-05-31,M,D,,405920,,13,,,,WA,1
46,J000064,Jacob,Javits,1904-05-18,M,R,,405969,,9,,,,NY,3
47,J000195,Olin,Johnston,1896-11-18,,D,,406090,,21,,,,SC,3
48,J000267,Benjamin,Jordan,1896-09-08,M,D,,406159,,7,,,,NC,2
49,J000269,Leonard,Jordan,1899-05-15,M,R,,406161,,3,,,,ID,2
50,K000114,Robert,Kennedy,1925-11-20,M,D,,406280,,1,,,,NY,1
51,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,3,,,,MA,1
52,K000335,Thomas,Kuchel,1910-08-15,M,R,,406489,,13,,,,CA,3
53,L000122,Frank,Lausche,1895-11-14,M,D,,406628,,9,,,,OH,3
54,L000415,Edward,Long,1908-07-18,M,D,,406906,,5,,,,MO,3
55,L000428,Russell,Long,1918-11-03,,D,,406918,,17,,,,LA,3
56,M000053,Warren,Magnuson,1905-04-12,M,D,,407081,,21,,,,WA,3
57,M000113,Michael,Mansfield,1903-03-16,M,D,,407137,,13,,,,MT,1
58,M000311,Eugene,McCarthy,1916-03-29,M,I,,407324,,7,,,,MN,1
59,M000332,John,McClellan,1896-02-25,M,D,,407342,,23,,,,AR,2
60,M000445,Gale,McGee,1915-03-17,,D,,407444,,7,,,,WY,1
61,M000452,George,McGovern,1922-07-19,M,D,,407451,,3,,,,SD,3
62,M000486,Thomas,McIntyre,1915-02-20,M,D,,407481,,3,,,,NH,2
63,M000582,Patrick,McNamara,1894-10-04,M,D,,407573,,11,,,,MI,2
64,M000671,Lee,Metcalf,1911-01-28,,D,,407656,,5,,,,MT,2
65,M000730,Jack,Miller,1916-06-06,M,R,,407709,,5,,,,IA,2
66,M000851,Walter,Mondale,1928-01-05,M,I,,407824,,1,,,,MN,2
67,M000859,Almer,Monroney,1902-03-02,,D,,407832,,15,,,,OK,3
68,M000876,Joseph,Montoya,1915-09-24,M,D,,407848,,1,,,,NM,1
69,M001014,Wayne,Morse,1900-10-20,,D,,407981,,21,,,,OR,3
70,M001022,Thruston,Morton,1907-08-19,,R,,407989,,9,,,,KY,3
71,M001033,Frank,Moss,1911-09-23,M,D,,408000,,7,,,,UT,1
72,M001078,Karl,Mundt,1900-06-03,,R,,408043,,17,,,,SD,2
73,M001092,George,Murphy,1902-07-04,M,R,,408056,,1,,,,CA,1
74,M001121,Edmund,Muskie,1914-03-28,M,D,,408083,,7,,,,ME,1
75,N000033,Gaylord,Nelson,1916-06-04,,D,,408123,,3,,,,WI,3
76,N000052,Maurine,Neuberger,1907-01-09,F,D,,408140,,5,,,,OR,2
77,P000100,John,Pastore,1907-03-17,M,D,,408508,,15,,,,RI,1
78,P000166,James,Pearson,1920-05-07,M,R,,408571,,3,,,,KS,2
79,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,5,,,,RI,2
80,P000552,Winston,Prouty,1906-09-01,M,R,,408936,,7,,,,VT,1
81,P000553,William,Proxmire,1915-11-11,M,D,,408937,,8,,,,WI,1
82,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,7,,,,WV,2
83,R000191,Abraham,Ribicoff,1910-04-09,M,D,,409167,,3,,,,CT,3
84,R000317,Absalom,Robertson,1887-05-27,M,D,,409288,,19,,,,VA,2
85,R000536,Richard,Russell,1897-11-02,M,D,,409493,,32,,,,GA,2
86,R000525,Donald,Russell,1906-02-22,M,D,,409483,,1,,,,SC,3
87,S000021,Leverett,Saltonstall,1892-09-01,M,R,,409540,,21,,,,MA,2
88,S000174,Hugh,Scott,1900-11-11,M,R,,409680,,7,,,,PA,1
89,S000434,Milward,Simpson,1897-11-12,M,R,,409928,,3,,,,WY,2
90,S000505,George,Smathers,1913-11-14,M,D,,409992,,15,,,,FL,3
91,S000590,Margaret,Smith,1897-12-14,F,R,,410070,,17,,,,ME,2
92,S000701,John,Sparkman,,M,D,,410172,,19,,,,AL,2
93,S000739,William,Spong,1920-09-29,M,D,,410208,,1,,,,VA,2
94,S000852,John,Stennis,1901-08-03,M,D,,410315,,18,,,,MS,1
95,S001136,William,Symington,1901-06-26,M,D,,410586,,13,,,,MO,1
96,T000035,Herman,Talmadge,1913-08-09,M,D,,410624,,9,,,,GA,3
97,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,10,,,,SC,2
98,T000322,John,Tower,1925-09-29,M,R,,410894,,4,,,,TX,2
99,T000445,Joseph,Tydings,1928-05-04,M,D,,411013,,2,,,,MD,1
100,W000518,John,Williams,1904-05-17,M,R,,411675,,19,,,,DE,1
101,W000502,Harrison,Williams,1919-12-10,,D,,411659,,7,,,,NJ,1
102,Y000006,Ralph,Yarborough,1903-06-08,M,D,,411940,,8,,,,TX,1
103,Y000053,Stephen,Young,1889-05-04,M,D,,411985,,7,,,,OH,1
104,Y000047,Milton,Young,1897-12-06,M,R,,411979,,20,,,,ND,3
