,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
88,S000138,Andrew,Schoeppel,1894-11-23,M,R,,409646,,1,,,,KS,2
89,S000590,Margaret,Smith,1897-12-14,F,R,,410070,,1,,,,ME,2
90,S000639,Willis,Smith,1887-12-19,M,D,,410113,,1,,,,NC,2
91,S000553,Howard,Smith,1880-01-30,M,R,,410035,,5,,,,NJ,1
92,S000701,John,Sparkman,,M,D,,410172,,3,,,,AL,2
93,S000852,John,Stennis,1901-08-03,M,D,,410315,,2,,,,MS,1
94,T000009,Robert,Taft,1889-09-08,M,R,,410599,,11,,,,OH,3
95,T000079,Glen,Taylor,1904-04-12,,D,,410663,,5,,,,ID,3
96,T000164,Elbert,Thomas,1883-06-17,M,D,,410745,,16,,,,UT,3
97,T000259,Edward,Thye,,M,R,,410834,,3,,,,MN,1
98,T000289,Charles,Tobey,1880-07-22,M,R,,410862,,11,,,,NH,3
99,T000446,Millard,Tydings,1890-04-06,M,D,,411014,,22,,,,MD,3
100,V000025,Arthur,Vandenberg,1884-03-22,M,R,,411118,,21,,,,MI,1
101,W000021,Robert,Wagner,1877-06-08,M,D,,411200,,22,,,,NY,3
102,W000190,Arthur,Watkins,1886-12-18,M,R,,411362,,3,,,,UT,1
103,W000344,Kenneth,Wherry,1892-02-28,M,R,,411506,,7,,,,NE,2
104,W000465,Alexander,Wiley,1884-05-26,M,R,,411622,,11,,,,WI,3
105,W000518,John,Williams,1904-05-17,M,R,,411675,,4,,,,DE,1
106,W000658,Garrett,Withers,1884-06-21,M,D,,411811,,1,,,,KY,3
107,Y000047,Milton,Young,1897-12-06,M,R,,411979,,4,,,,ND,3
