,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
83,P000553,William,Proxmire,1915-11-11,M,D,,408937,,10,,,,WI,1
84,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,9,,,,WV,2
85,R000191,Abraham,Ribicoff,1910-04-09,M,D,,409167,,5,,,,CT,3
86,R000536,Richard,Russell,1897-11-02,M,D,,409493,,34,,,,GA,2
87,S000174,Hugh,Scott,1900-11-11,M,R,,409680,,9,,,,PA,1
88,S000505,George,Smathers,1913-11-14,M,D,,409992,,17,,,,FL,3
89,S000590,Margaret,Smith,1897-12-14,F,R,,410070,,19,,,,ME,2
90,S000701,John,Sparkman,,M,D,,410172,,21,,,,AL,2
91,S000739,William,Spong,1920-09-29,M,D,,410208,,1,,,,VA,2
92,S000852,John,Stennis,1901-08-03,M,D,,410315,,20,,,,MS,1
93,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,1,,,,AK,2
94,S001136,William,Symington,1901-06-26,M,D,,410586,,15,,,,MO,1
95,T000035,Herman,Talmadge,1913-08-09,M,D,,410624,,11,,,,GA,3
96,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,12,,,,SC,2
97,T000322,John,Tower,1925-09-29,M,R,,410894,,6,,,,TX,2
98,T000445,Joseph,Tydings,1928-05-04,M,D,,411013,,3,,,,MD,1
99,W000518,John,Williams,1904-05-17,M,R,,411675,,21,,,,DE,1
100,W000502,Harrison,Williams,1919-12-10,,D,,411659,,9,,,,NJ,1
101,Y000006,Ralph,Yarborough,1903-06-08,M,D,,411940,,10,,,,TX,1
102,Y000047,Milton,Young,1897-12-06,M,R,,411979,,22,,,,ND,3
103,Y000053,Stephen,Young,1889-05-04,M,D,,411985,,9,,,,OH,1
