,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
66,M000811,George,Mitchell,1933-08-20,M,D,,407786,,7,,,,ME,1
67,M001054,Daniel,Moynihan,1927-03-16,M,D,,400563,,11,,,,NY,1
68,M001085,Frank,Murkowski,1933-03-28,M,R,,300150,,7,,,,AK,3
69,N000102,Don,Nickles,1948-12-06,M,R,,300079,,7,,,,OK,3
70,N000171,Samuel,Nunn,1938-09-08,M,D,,408252,,15,,,,GA,2
71,P000009,Robert,Packwood,1932-09-11,M,R,,408420,,19,,,,OR,3
72,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,27,,,,RI,2
73,P000513,Larry,Pressler,1942-03-29,,R,,408898,,9,,,,SD,2
74,P000553,William,Proxmire,1915-11-11,M,D,,408937,,30,,,,WI,1
75,P000556,David,Pryor,1934-08-29,M,D,,408939,,9,,,,AR,2
76,Q000007,James,Quayle,1947-02-04,M,R,,408970,,7,,,,IN,3
77,R000146,Harry,Reid,1939-12-02,M,D,,300082,1683,1,,,,NV,3
78,R000249,Donald,Riegle,1938-02-04,M,D,,409225,,11,,,,MI,1
79,R000361,John,Rockefeller,1937-06-18,M,D,,300084,1238,3,,,,WV,2
80,R000460,William,Roth,1921-07-22,M,R,,400565,,17,,,,DE,1
81,R000497,Warren,Rudman,1930-05-18,M,R,,409456,,7,,,,NH,3
82,S000055,James,Sanford,1917-08-20,M,D,,409562,,1,,,,NC,3
83,S000064,Paul,Sarbanes,1933-02-03,M,D,,300086,,11,,,,MD,1
84,S000068,James,Sasser,1936-09-30,M,D,,409580,,11,,,,TN,1
85,S000320,Richard,Shelby,1934-05-06,M,D,,300089,1859,1,,,,AL,3
86,S000423,Paul,Simon,1928-11-29,M,D,,409917,,3,,,,IL,2
87,S000429,Alan,Simpson,1931-09-02,M,R,,409923,378,9,,,,WY,2
88,S000709,Arlen,Specter,1930-02-12,M,R,,300092,,7,,,,PA,3
89,S000776,Robert,Stafford,1913-08-08,M,R,,410242,,16,,,,VT,1
90,S000852,John,Stennis,1901-08-03,M,D,,410315,,40,,,,MS,1
91,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,19,,,,AK,2
92,S001138,Steven,Symms,1938-04-23,,R,,410588,,7,,,,ID,3
93,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,32,,,,SC,2
94,T000367,Paul,Trible,1946-12-29,M,R,,410936,,5,,,,VA,1
95,W000092,Malcolm,Wallop,1933-02-27,M,R,,411271,,11,,,,WY,1
96,W000154,John,Warner,1927-02-18,M,R,,300099,,9,,,,VA,2
97,W000253,Lowell,Weicker,1931-05-16,,R,,411421,,17,,,,CT,1
98,W000607,Pete,Wilson,1933-08-23,M,R,,411762,,5,,,,CA,1
99,W000647,Timothy,Wirth,1939-09-22,M,D,,411801,,1,,,,CO,3
100,Z000013,Edward,Zorinsky,1928-11-11,M,D,,412006,,11,,,,NE,1
