,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
56,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,37,672,53,0,MA,1
57,K000146,J. Robert,Kerrey,1943-08-27,M,D,,400561,,11,672,7,0,NE,1
58,K000148,John,Kerry,1943-12-11,M,D,,300060,1485,15,672,19,0,MA,2
59,K000305,Herb,Kohl,1935-02-07,M,D,,300061,4030,11,672,14,0,WI,1
60,K000352,Jon,Kyl,1942-04-25,M,R,,300062,,5,672,7,0,AZ,1
61,L000550,Mary,Landrieu,1955-11-23,F,D,,300063,22357,3,672,13,0,LA,2
62,L000123,Frank,Lautenberg,1924-01-23,M,D,,300064,2515,17,672,23,0,NJ,1
63,L000174,Patrick,Leahy,1940-03-31,M,D,,300065,1552,25,672,22,0,VT,3
64,L000261,Carl,Levin,1934-06-28,M,D,,300066,2592,21,672,3,0,MI,2
65,L000304,Joseph,Lieberman,1942-02-24,M,D,,300067,4363,11,672,68,0,CT,1
66,L000035,Blanche,Lincoln,1960-09-30,F,D,,300068,26202,1,672,4,0,AR,3
67,L000447,Trent,Lott,1941-10-09,M,R,,300069,1886,11,672,2,0,MS,1
68,L000504,Richard,Lugar,1932-04-04,M,R,,300070,255,23,672,15,0,IN,1
69,M000019,Connie,Mack,1940-10-29,M,R,,400562,,11,672,32,1,FL,1
70,M000303,John,McCain,1936-08-29,M,R,,300071,7476,13,672,198,2,AZ,3
71,M000355,Mitch,McConnell,1942-02-20,M,R,,300072,2351,15,672,6,0,KY,2
72,M000702,Barbara,Mikulski,1936-07-20,F,D,,300073,1396,13,672,12,0,MD,3
73,M001141,Zell,Miller,1932-02-24,M,D,,300074,,1,70,1,0,GA,3
74,M001054,Daniel,Moynihan,1927-03-16,M,D,,400563,,23,672,72,0,NY,1
75,M001085,Frank,Murkowski,1933-03-28,M,R,,300150,,19,672,29,0,AK,3
76,M001111,Patty,Murray,1950-10-11,F,D,,300076,25277,7,672,27,0,WA,3
77,N000102,Don,Nickles,1948-12-06,M,R,,300079,,19,672,4,0,OK,3
78,R000122,Jack,Reed,1949-11-12,M,D,,300081,24239,3,672,5,0,RI,2
79,R000146,Harry,Reid,1939-12-02,M,D,,300082,1683,13,672,0,1,NV,3
80,R000295,Charles,Robb,1939-06-26,M,D,,400564,,11,672,1,0,VA,1
81,R000307,Pat,Roberts,1936-04-20,M,R,,300083,16354,3,672,2,0,KS,2
82,R000361,John,Rockefeller,1937-06-18,M,D,,300084,1238,15,672,18,0,WV,2
83,R000460,William,Roth,1921-07-22,M,R,,400565,,29,672,30,1,DE,1
84,S000059,Richard,Santorum,1958-05-10,M,R,,300085,,5,672,9,0,PA,1
85,S000064,Paul,Sarbanes,1933-02-03,M,D,,300086,,23,672,3,0,MD,1
86,S000148,Charles,Schumer,1950-11-23,M,D,,300087,5929,1,672,7,0,NY,3
87,S001141,Jeff,Sessions,1946-12-24,M,R,,300088,44441,3,672,8,1,AL,2
88,S000320,Richard,Shelby,1934-05-06,M,R,,300089,1859,13,672,7,0,AL,3
89,S001142,Gordon,Smith,1952-05-25,M,R,,300090,,3,672,13,0,OR,2
90,S000606,Bob,Smith,1941-03-30,M,R,,300155,,9,672,0,0,NH,2
91,S000663,Olympia,Snowe,1947-02-21,F,R,,300091,,5,672,1,0,ME,1
92,S000709,Arlen,Specter,1930-02-12,M,R,,300092,,19,672,13,0,PA,3
93,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,31,672,5,0,AK,2
94,T000162,Craig,Thomas,1933-02-17,M,R,,300097,,5,672,22,1,WY,1
95,T000457,Fred,Thompson,1942-08-19,M,R,,300158,,7,672,3,0,TN,2
96,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,44,672,1,0,SC,2
97,T000317,Robert,Torricelli,1951-08-27,M,D,,300156,,4,672,26,0,NJ,2
98,V000126,George,Voinovich,1936-07-15,M,R,,300098,1783,1,672,15,0,OH,3
99,W000154,John,Warner,1927-02-18,M,R,,300099,,21,672,6,3,VA,2
100,W000288,Paul,Wellstone,1944-07-21,M,D,,400566,,9,672,11,0,MN,2
101,W000779,Ron,Wyden,1949-05-03,M,D,,300100,1962,4,672,2,0,OR,3
