,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
53,J000189,John,Johnston,1932-06-10,M,D,,406084,,9,,,,LA,2
54,K000017,Nancy,Kassebaum,1932-07-29,F,R,,406188,,3,,,,KS,2
55,K000019,Robert,Kasten,1942-06-19,M,R,,406190,,1,,,,WI,3
56,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,19,,,,MA,1
57,L000148,Paul,Laxalt,1922-08-02,M,R,,406653,,7,,,,NV,3
58,L000174,Patrick,Leahy,1940-03-31,M,D,,300065,1552,7,,,,VT,3
59,L000261,Carl,Levin,1934-06-28,M,D,,300066,2592,3,,,,MI,2
60,L000428,Russell,Long,1918-11-03,,D,,406918,,33,,,,LA,3
61,L000504,Richard,Lugar,1932-04-04,M,R,,300070,255,5,,,,IN,1
62,M000241,Charles,Mathias,1922-07-24,M,R,,407259,,13,,,,MD,3
63,M000250,Spark,Matsunaga,1916-10-08,,D,,407268,,5,,,,HI,1
64,M000257,Mack,Mattingly,1931-01-07,,R,,407275,,1,,,,GA,3
65,M000346,James,McClure,1924-12-27,M,R,,407355,,9,,,,ID,2
66,M000635,John,Melcher,1924-09-06,M,D,,407622,,5,,,,MT,1
67,M000678,Howard,Metzenbaum,1917-06-04,M,D,,407663,,6,,,,OH,1
68,M000811,George,Mitchell,1933-08-20,M,D,,407786,,1,,,,ME,1
69,M001054,Daniel,Moynihan,1927-03-16,M,D,,400563,,5,,,,NY,1
70,M001085,Frank,Murkowski,1933-03-28,M,R,,300150,,1,,,,AK,3
71,N000102,Don,Nickles,1948-12-06,M,R,,300079,,1,,,,OK,3
72,N000171,Samuel,Nunn,1938-09-08,M,D,,408252,,9,,,,GA,2
73,P000009,Robert,Packwood,1932-09-11,M,R,,408420,,13,,,,OR,3
74,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,21,,,,RI,2
75,P000222,Charles,Percy,1919-09-27,M,R,,408625,,15,,,,IL,2
76,P000513,Larry,Pressler,1942-03-29,,R,,408898,,3,,,,SD,2
77,P000553,William,Proxmire,1915-11-11,M,D,,408937,,24,,,,WI,1
78,P000556,David,Pryor,1934-08-29,M,D,,408939,,3,,,,AR,2
79,Q000007,James,Quayle,1947-02-04,M,R,,408970,,1,,,,IN,3
80,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,23,,,,WV,2
81,R000249,Donald,Riegle,1938-02-04,M,D,,409225,,5,,,,MI,1
82,R000460,William,Roth,1921-07-22,M,R,,400565,,11,,,,DE,1
83,R000497,Warren,Rudman,1930-05-18,M,R,,409456,,1,,,,NH,3
84,S000064,Paul,Sarbanes,1933-02-03,M,D,,300086,,5,,,,MD,1
85,S000068,James,Sasser,1936-09-30,M,D,,409580,,5,,,,TN,1
86,S000132,Harrison,Schmitt,1935-07-03,,R,,409640,,5,,,,NM,1
87,S000429,Alan,Simpson,1931-09-02,M,R,,409923,378,3,,,,WY,2
88,S000709,Arlen,Specter,1930-02-12,M,R,,300092,,1,,,,PA,3
89,S000776,Robert,Stafford,1913-08-08,M,R,,410242,,10,,,,VT,1
90,S000852,John,Stennis,1901-08-03,M,D,,410315,,34,,,,MS,1
91,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,13,,,,AK,2
92,S001138,Steven,Symms,1938-04-23,,R,,410588,,1,,,,ID,3
93,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,26,,,,SC,2
94,T000322,John,Tower,1925-09-29,M,R,,410894,,20,,,,TX,2
95,T000393,Paul,Tsongas,1941-02-14,M,D,,410962,,3,,,,MA,2
96,W000092,Malcolm,Wallop,1933-02-27,M,R,,411271,,5,,,,WY,1
97,W000154,John,Warner,1927-02-18,M,R,,300099,,3,,,,VA,2
98,W000253,Lowell,Weicker,1931-05-16,,R,,411421,,11,,,,CT,1
99,W000502,Harrison,Williams,1919-12-10,,D,,411659,,23,,,,NJ,1
100,Z000013,Edward,Zorinsky,1928-11-11,M,D,,412006,,5,,,,NE,1
