,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
50,I000025,Daniel,Inouye,1924-09-07,M,D,,300056,2568,21,,,,HI,3
51,J000013,Henry,Jackson,1912-05-31,M,D,,405920,,31,,,,WA,1
52,J000101,Roger,Jepsen,1928-12-23,M,R,,406003,,5,,,,IA,2
53,J000189,John,Johnston,1932-06-10,M,D,,406084,,11,,,,LA,2
54,K000017,Nancy,Kassebaum,1932-07-29,F,R,,406188,,5,,,,KS,2
55,K000019,Robert,Kasten,1942-06-19,M,R,,406190,,3,,,,WI,3
56,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,21,,,,MA,1
57,L000123,Frank,Lautenberg,1924-01-23,M,D,,300064,2515,1,,,,NJ,1
58,L000148,Paul,Laxalt,1922-08-02,M,R,,406653,,9,,,,NV,3
59,L000174,Patrick,Leahy,1940-03-31,M,D,,300065,1552,9,,,,VT,3
60,L000261,Carl,Levin,1934-06-28,M,D,,300066,2592,5,,,,MI,2
61,L000428,Russell,Long,1918-11-03,,D,,406918,,35,,,,LA,3
62,L000504,Richard,Lugar,1932-04-04,M,R,,300070,255,7,,,,IN,1
63,M000241,Charles,Mathias,1922-07-24,M,R,,407259,,15,,,,MD,3
64,M000250,Spark,Matsunaga,1916-10-08,,D,,407268,,7,,,,HI,1
65,M000257,Mack,Mattingly,1931-01-07,,R,,407275,,3,,,,GA,3
66,M000346,James,McClure,1924-12-27,M,R,,407355,,11,,,,ID,2
67,M000635,John,Melcher,1924-09-06,M,D,,407622,,7,,,,MT,1
68,M000678,Howard,Metzenbaum,1917-06-04,M,D,,407663,,8,,,,OH,1
69,M000811,George,Mitchell,1933-08-20,M,D,,407786,,3,,,,ME,1
70,M001054,Daniel,Moynihan,1927-03-16,M,D,,400563,,7,,,,NY,1
71,M001085,Frank,Murkowski,1933-03-28,M,R,,300150,,3,,,,AK,3
72,N000102,Don,Nickles,1948-12-06,M,R,,300079,,3,,,,OK,3
73,N000171,Samuel,Nunn,1938-09-08,M,D,,408252,,11,,,,GA,2
74,P000009,Robert,Packwood,1932-09-11,M,R,,408420,,15,,,,OR,3
75,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,23,,,,RI,2
76,P000222,Charles,Percy,1919-09-27,M,R,,408625,,17,,,,IL,2
77,P000513,Larry,Pressler,1942-03-29,,R,,408898,,5,,,,SD,2
78,P000553,William,Proxmire,1915-11-11,M,D,,408937,,26,,,,WI,1
79,P000556,David,Pryor,1934-08-29,M,D,,408939,,5,,,,AR,2
80,Q000007,James,Quayle,1947-02-04,M,R,,408970,,3,,,,IN,3
81,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,25,,,,WV,2
82,R000249,Donald,Riegle,1938-02-04,M,D,,409225,,7,,,,MI,1
83,R000460,William,Roth,1921-07-22,M,R,,400565,,13,,,,DE,1
84,R000497,Warren,Rudman,1930-05-18,M,R,,409456,,3,,,,NH,3
85,S000064,Paul,Sarbanes,1933-02-03,M,D,,300086,,7,,,,MD,1
86,S000068,James,Sasser,1936-09-30,M,D,,409580,,7,,,,TN,1
87,S000429,Alan,Simpson,1931-09-02,M,R,,409923,378,5,,,,WY,2
88,S000709,Arlen,Specter,1930-02-12,M,R,,300092,,3,,,,PA,3
89,S000776,Robert,Stafford,1913-08-08,M,R,,410242,,12,,,,VT,1
90,S000852,John,Stennis,1901-08-03,M,D,,410315,,36,,,,MS,1
91,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,15,,,,AK,2
92,S001138,Steven,Symms,1938-04-23,,R,,410588,,3,,,,ID,3
93,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,28,,,,SC,2
94,T000322,John,Tower,1925-09-29,M,R,,410894,,22,,,,TX,2
95,T000367,Paul,Trible,1946-12-29,M,R,,410936,,1,,,,VA,1
96,T000393,Paul,Tsongas,1941-02-14,M,D,,410962,,5,,,,MA,2
97,W000092,Malcolm,Wallop,1933-02-27,M,R,,411271,,7,,,,WY,1
98,W000154,John,Warner,1927-02-18,M,R,,300099,,5,,,,VA,2
99,W000253,Lowell,Weicker,1931-05-16,,R,,411421,,13,,,,CT,1
100,W000607,Pete,Wilson,1933-08-23,M,R,,411762,,1,,,,CA,1
101,Z000013,Edward,Zorinsky,1928-11-11,M,D,,412006,,7,,,,NE,1
