,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid,state_names
57,C000116,Christopher,Cannon,1950-10-20,M,R,False,400059,,2,1187,78,0,UT,3,False,4903,Utah
58,C000134,Walter,Capps,1934-05-05,M,D,False,402284,,2,1187,18,2,CA,22,False,622,California
59,C001036,Lois,Capps,1938-01-10,F,D,False,400062,54075.0,2,1187,0,0,CA,22,False,622,California
60,C000141,Benjamin,Cardin,1943-10-05,M,D,False,400064,4004.0,12,1187,31,7,MD,3,False,2403,Maryland
61,C000191,Julia,Carson,1938-07-08,F,D,False,400067,,2,1187,110,5,IN,10,False,1810,Indiana
62,C000243,Michael,Castle,1939-07-02,M,R,False,400070,70.0,6,1187,8,1,DE,At-Large,True,1000,Delaware
63,C000266,Steven,Chabot,1953-01-22,M,R,False,400071,36705.0,4,1187,5,0,OH,1,False,3901,Ohio
64,C000286,Saxby,Chambliss,1943-11-10,M,R,False,300021,36571.0,4,1187,22,0,GA,8,False,1308,Georgia
65,C000345,Helen,Chenoweth-Hage,1938-01-27,F,R,False,400575,,4,1187,39,1,ID,1,False,1601,Idaho
66,C000377,Jon,Christensen,1963-02-20,M,R,False,402516,,4,1187,60,0,NE,2,False,3102,Nebraska
68,C000488,William,Clay,1931-04-30,M,D,False,402626,,30,1187,133,0,MO,1,False,2901,Missouri
69,C000494,Eva,Clayton,1934-09-16,F,D,False,400532,,8,1187,66,2,NC,1,False,3701,North Carolina
70,C000503,Bob,Clement,1943-09-23,M,D,False,400548,,12,1187,31,1,TN,5,False,4705,Tennessee
71,C000537,James,Clyburn,1940-07-21,M,D,False,400075,21607.0,6,1187,28,0,SC,6,False,4506,South Carolina
72,C000556,Howard,Coble,1931-03-18,M,R,False,400076,6961.0,14,1187,32,0,NC,6,False,3706,North Carolina
73,C000560,Tom,Coburn,1948-03-14,M,R,False,400576,36751.0,4,1187,59,10,OK,2,False,4002,Oklahoma
74,C000640,Michael,Collins,1944-10-15,M,R,False,400078,,6,1187,46,0,GA,3,False,1303,Georgia
75,C000653,Larry,Combest,1945-03-20,M,R,False,400079,,14,1187,18,0,TX,19,False,4819,Texas
76,C000670,Gary,Condit,1948-04-21,M,D,False,400505,,10,1187,14,0,CA,18,False,618,California
77,C000714,John,Conyers,1929-05-16,M,D,False,400080,1824.0,34,1187,111,2,MI,14,False,2614,Michigan
78,C000722,Merrill,Cook,1946-05-06,M,R,False,400577,,2,1187,17,0,UT,2,False,4902,Utah
79,C000735,John,Cooksey,1941-08-20,M,R,False,400522,,2,1187,93,0,LA,5,False,2205,Louisiana
80,C000794,Jerry,Costello,1949-09-25,M,D,False,400082,6352.0,12,1187,29,0,IL,12,False,1712,Illinois
81,C000830,Christopher,Cox,1952-10-16,M,R,False,400083,,10,1187,83,0,CA,47,False,647,California
82,C000846,William,Coyne,1936-08-24,M,D,False,400543,,18,1187,10,1,PA,14,False,4214,Pennsylvania
83,C000868,Robert,Cramer,1947-08-22,M,D,False,400084,,8,1187,12,1,AL,5,False,105,Alabama
84,C000873,Philip,Crane,1930-11-03,M,R,False,400085,,30,1187,66,0,IL,8,False,1708,Illinois
85,C000880,Michael,Crapo,1951-05-20,M,R,False,300030,26440.0,6,1187,33,0,ID,2,False,1602,Idaho
86,C000962,Barbara,Cubin,1946-11-30,F,R,False,400088,,4,1187,152,0,WY,At-Large,True,5600,Wyoming
87,C000984,Elijah,Cummings,1951-01-18,M,D,False,400090,43300.0,4,1187,15,1,MD,7,False,2407,Maryland
88,C000994,Randy,Cunningham,1941-12-08,M,R,False,400091,,8,1187,51,1,CA,51,False,651,California
89,D000046,Pat,Danner,1934-01-13,F,D,False,400578,,6,1187,33,0,MO,6,False,2906,Missouri
90,D000096,Danny,Davis,1941-09-06,M,D,False,400093,44325.0,2,1187,37,1,IL,7,False,1707,Illinois
91,D000114,James,Davis,1957-10-11,M,D,False,400094,,2,1187,22,0,FL,11,False,1211,Florida
92,D000136,Thomas,Davis,1949-01-05,M,R,False,400098,,4,1187,21,0,VA,11,False,5111,Virginia
93,D000168,Nathan,Deal,1942-08-25,M,R,False,400099,,6,1187,19,1,GA,9,False,1309,Georgia
94,D000191,Peter,DeFazio,1947-05-27,M,D,False,400100,6068.0,12,1187,32,10,OR,4,False,4104,Oregon
95,D000197,Diana,DeGette,1957-07-29,F,D,False,400101,90293.0,2,1187,32,1,CO,1,False,801,Colorado
96,D000210,Bill,Delahunt,1941-07-18,M,D,False,400102,46620.0,2,1187,17,4,MA,10,False,2510,Massachusetts
97,D000216,Rosa,DeLauro,1943-03-02,F,D,False,400103,19040.0,8,1187,6,2,CT,3,False,903,Connecticut
98,D000217,Thomas,DeLay,1947-04-08,M,R,False,400104,,14,1187,41,0,TX,22,False,4822,Texas
99,D000222,Ronald,Dellums,1935-11-24,M,D,False,403364,,28,1187,60,0,CA,9,False,609,California
100,D000275,Peter,Deutsch,1957-04-01,M,D,False,400106,,6,1187,67,3,FL,20,False,1220,Florida
101,D000299,Lincoln,Diaz-Balart,1954-08-13,M,R,False,400107,25887.0,6,1187,59,0,FL,21,False,1221,Florida
102,D000312,Jay,Dickey,1939-12-14,M,R,False,400579,,6,1187,31,0,AR,4,False,504,Arkansas
103,D000327,Norman,Dicks,1940-12-16,M,D,False,400109,8131.0,22,1187,29,0,WA,6,False,5306,Washington
104,D000355,John,Dingell,1926-07-08,M,D,False,400110,470.0,44,1187,63,1,MI,16,False,2616,Michigan
105,D000373,Julian,Dixon,1934-08-08,M,D,False,400580,,20,1187,87,1,CA,32,False,632,California
106,D000399,Lloyd,Doggett,1946-10-06,M,D,False,400111,36810.0,4,1187,14,0,TX,10,False,4810,Texas
107,D000424,Calvin,Dooley,1954-01-11,M,D,False,400112,,8,1187,27,2,CA,20,False,620,California
108,D000429,John,Doolittle,1950-10-30,M,R,False,400113,,8,1187,54,0,CA,4,False,604,California
109,D000482,Mike,Doyle,1953-08-05,M,D,False,400114,36774.0,4,1187,29,0,PA,18,False,4218,Pennsylvania
110,D000492,David,Dreier,1952-07-05,M,R,False,400115,,18,1187,15,0,CA,28,False,628,California
111,D000533,John,Duncan,1947-07-21,M,R,False,400116,6114.0,12,1187,8,0,TN,2,False,4702,Tennessee
112,D000549,Jennifer,Dunn,1941-07-29,F,R,False,400117,,6,1187,24,0,WA,8,False,5308,Washington
113,E000063,Chet,Edwards,1951-11-24,M,D,False,400118,20693.0,8,1187,32,0,TX,11,False,4811,Texas
114,E000092,Vernon,Ehlers,1934-02-06,M,R,False,400119,,6,1187,22,2,MI,3,False,2603,Michigan
115,E000093,Robert,Ehrlich,1957-11-25,M,R,False,400523,,4,1187,33,0,MD,2,False,2402,Maryland
116,E000172,Jo Ann,Emerson,1950-09-16,F,I,False,400121,46627.0,4,1187,0,0,MO,8,False,2908,Missouri
117,E000172,Jo Ann,Emerson,1950-09-16,F,R,False,400121,46627.0,4,1187,12,0,MO,8,False,2908,Missouri
118,E000179,Eliot,Engel,1947-02-18,M,D,False,400122,6109.0,10,1187,67,2,NY,17,False,3617,New York
119,E000187,Phil,English,1956-06-20,M,R,False,400123,,4,1187,19,2,PA,21,False,4221,Pennsylvania
120,E000194,John,Ensign,1958-03-25,M,R,False,300040,37076.0,4,1187,24,2,NV,1,False,3201,Nevada
121,E000215,Anna,Eshoo,1942-12-13,F,D,False,400124,26130.0,6,1187,39,2,CA,14,False,614,California
122,E000226,Bob,Etheridge,1941-08-07,M,D,False,400125,45577.0,2,1187,17,2,NC,2,False,3702,North Carolina
123,E000250,Lane,Evans,1951-08-04,M,D,False,400126,,16,1187,9,0,IL,17,False,1717,Illinois
124,E000268,Terry,Everett,1937-02-15,M,R,False,400127,,6,1187,11,0,AL,2,False,102,Alabama
125,E000282,Thomas,Ewing,1935-09-19,M,R,False,400581,,8,1187,40,0,IL,15,False,1715,Illinois
127,F000030,Sam,Farr,1941-07-04,M,D,False,400129,30645.0,6,1187,83,1,CA,17,False,617,California
128,F000043,Chaka,Fattah,1956-11-21,M,D,False,400130,36763.0,4,1187,77,1,PA,2,False,4202,Pennsylvania
129,F000049,Harris,Fawell,1929-03-25,M,R,False,404009,,14,1187,77,0,IL,13,False,1713,Illinois
130,F000053,Vic,Fazio,1942-10-11,M,D,False,404013,,20,1187,28,1,CA,3,False,603,California
131,F000116,Bob,Filner,1942-09-04,M,D,False,400133,26133.0,6,1187,26,4,CA,50,False,650,California
132,F000184,Floyd,Flake,1945-01-30,M,D,False,404139,,12,1187,137,1,NY,6,False,3606,New York
133,F000235,Tom,Foglietta,1928-12-03,M,D,False,404190,,18,1187,167,0,PA,1,False,4201,Pennsylvania
134,F000238,Mark,Foley,1954-09-08,M,R,False,400136,,4,1187,35,0,FL,16,False,1216,Florida
135,F000257,Michael,Forbes,1952-07-16,M,R,False,400582,,4,1187,101,0,NY,1,False,3601,New York
136,F000262,Harold,Ford,1970-05-11,M,D,False,400138,,2,1187,96,1,TN,9,False,4709,Tennessee
137,F000440,Vito,Fossella,1965-03-09,M,R,False,400139,,2,1187,11,0,NY,13,False,3613,New York
138,F000328,Tillie,Fowler,1942-12-23,F,R,False,400583,,6,1187,52,0,FL,4,False,1204,Florida
139,F000332,Jon,Fox,1947-04-22,M,R,False,404280,,4,1187,7,1,PA,13,False,4213,Pennsylvania
140,F000339,Barney,Frank,1940-03-31,M,D,False,400140,,18,1187,69,4,MA,4,False,2504,Massachusetts
141,F000349,Bob,Franks,1951-09-21,M,R,False,400584,,6,1187,12,1,NJ,7,False,3407,New Jersey
142,F000372,Rodney,Frelinghuysen,1946-04-29,M,R,False,400142,37781.0,4,1187,7,0,NJ,11,False,3411,New Jersey
143,F000392,Martin,Frost,1942-01-01,M,D,False,400143,,20,1187,55,3,TX,24,False,4824,Texas
144,F000434,Elizabeth,Furse,1936-10-13,F,D,False,404375,,6,1187,125,4,OR,1,False,4101,Oregon
145,G000021,Elton,Gallegly,1944-03-07,M,R,False,400144,6712.0,12,1187,34,0,CA,23,False,623,California
146,G000041,Greg,Ganske,1949-03-31,M,R,False,400517,,4,1187,22,1,IA,4,False,1904,Iowa
147,G000120,Sam,Gejdenson,1948-05-20,M,D,False,400585,,18,1187,26,0,CT,2,False,902,Connecticut
148,G000121,George,Gekas,1930-04-14,M,R,False,400544,,16,1187,49,0,PA,17,False,4217,Pennsylvania
149,G000132,Richard,Gephardt,1941-01-31,M,D,False,400146,,22,1187,132,5,MO,3,False,2903,Missouri
150,G000152,James,Gibbons,1944-12-16,M,R,False,400148,,2,1187,30,0,NV,2,False,3202,Nevada
151,G000180,Wayne,Gilchrest,1946-04-15,M,R,False,400149,,8,1187,20,1,MD,1,False,2401,Maryland
152,G000210,Paul,Gillmor,1939-02-01,M,R,False,400150,,10,1187,36,0,OH,5,False,3905,Ohio
153,G000212,Benjamin,Gilman,1922-12-06,M,R,False,400536,,26,1187,19,0,NY,20,False,3620,New York
154,G000225,Newt,Gingrich,1943-06-17,M,R,Speaker of the House,404587,,20,1187,1051,0,GA,6,False,1306,Georgia
155,G000272,Henry,Gonzalez,1916-05-03,M,D,False,404634,,38,1187,798,0,TX,20,False,4820,Texas
156,G000280,Virgil,Goode,1946-10-17,M,D,False,400153,,2,1187,20,1,VA,5,False,5105,Virginia
157,G000289,Robert,Goodlatte,1952-09-22,M,R,False,400154,27025.0,6,1187,3,0,VA,6,False,5106,Virginia
158,G000291,William,Goodling,1927-12-05,M,R,False,400586,,24,1187,39,1,PA,19,False,4219,Pennsylvania
159,G000309,Bart,Gordon,1949-01-24,M,D,False,400155,5452.0,14,1187,26,3,TN,6,False,4706,Tennessee
160,G000336,Porter,Goss,1938-11-26,M,R,False,400156,,10,1187,77,0,FL,14,False,1214,Florida
161,G000359,Lindsey,Graham,1955-07-09,M,R,False,300047,36782.0,4,1187,44,0,SC,3,False,4503,South Carolina
162,G000377,Kay,Granger,1943-01-18,F,R,False,400157,45709.0,2,1187,40,0,TX,12,False,4812,Texas
163,G000410,Gene,Green,1947-10-17,M,D,False,400160,26156.0,6,1187,51,0,TX,29,False,4829,Texas
164,G000439,James,Greenwood,1951-05-04,M,R,False,400161,,6,1187,63,0,PA,8,False,4208,Pennsylvania
165,G000535,Luis,Gutiérrez,1953-12-10,M,D,False,400163,23476.0,6,1187,51,4,IL,4,False,1704,Illinois
166,G000536,Gilbert,Gutknecht,1951-03-20,M,R,False,400164,,4,1187,15,0,MN,1,False,2701,Minnesota
167,H000067,Ralph,Hall,1923-05-03,M,D,False,400165,7354.0,18,1187,8,1,TX,4,False,4804,Texas
168,H000074,Tony,Hall,1942-01-16,M,D,False,400538,,20,1187,51,0,OH,3,False,3903,Ohio
169,H000114,Lee,Hamilton,1931-04-20,M,D,False,404996,,34,1187,17,0,IN,9,False,1809,Indiana
170,H000172,James,Hansen,1932-08-14,M,R,False,400552,,18,1187,47,0,UT,1,False,4901,Utah
171,H000213,Jane,Harman,1945-06-28,F,D,False,400166,16717.0,6,1187,201,1,CA,36,False,636,California
172,H000323,J. Dennis,Hastert,1942-01-02,M,R,False,400169,,12,1187,22,0,IL,14,False,1714,Illinois
173,H000324,Alcee,Hastings,1936-09-05,M,D,False,400170,1858.0,6,1187,112,2,FL,23,False,1223,Florida
174,H000329,Doc,Hastings,1941-02-07,M,R,False,400171,31324.0,4,1187,19,0,WA,4,False,5304,Washington
175,H000413,John,Hayworth,1958-07-12,M,R,False,400173,,4,1187,5,0,AZ,6,False,406,Arizona
176,H000444,Joel,Hefley,1935-04-18,M,R,False,400174,,12,1187,13,1,CO,5,False,805,Colorado
177,H000448,Bill,Hefner,1930-04-11,M,D,False,405313,,24,1187,168,0,NC,8,False,3708,North Carolina
178,H000528,Wally,Herger,1945-05-20,M,R,False,400176,12557.0,12,1187,52,0,CA,2,False,602,California
179,H000605,Rick,Hill,1946-12-30,M,R,False,400587,,2,1187,26,0,MT,At-Large,True,3000,Montana
180,H000615,Van,Hilleary,1959-06-20,M,R,False,400547,,4,1187,16,0,TN,4,False,4704,Tennessee
181,H000621,Earl,Hilliard,1942-04-09,M,D,False,400502,,6,1187,80,1,AL,7,False,107,Alabama
182,H000627,Maurice,Hinchey,1938-10-27,M,D,False,400178,26164.0,6,1187,44,0,NY,26,False,3626,New York
183,H000636,Rubén,Hinojosa,1940-08-20,M,D,False,400179,45743.0,2,1187,39,2,TX,15,False,4815,Texas
184,H000666,David,Hobson,1936-10-17,M,R,False,400180,,8,1187,7,0,OH,7,False,3907,Ohio
185,H000676,Peter,Hoekstra,1953-10-30,M,R,False,400182,26490.0,6,1187,30,0,MI,2,False,2602,Michigan
186,H000712,Tim,Holden,1957-03-05,M,D,False,400183,29611.0,6,1187,15,0,PA,6,False,4206,Pennsylvania
187,H000762,Darlene,Hooley,1939-04-04,F,D,False,400186,,2,1187,18,0,OR,5,False,4105,Oregon
188,H000789,Stephen,Horn,1931-05-31,M,R,False,400506,,6,1187,7,0,CA,38,False,638,California
189,H000807,John,Hostettler,1961-06-19,M,R,False,400187,,4,1187,14,1,IN,8,False,1808,Indiana
190,H000814,Amory,Houghton,1926-08-07,M,R,False,400188,,12,1187,89,0,NY,31,False,3631,New York
191,H000874,Steny,Hoyer,1939-06-14,M,D,False,400189,1919.0,18,1187,21,3,MD,5,False,2405,Maryland
192,H000948,Kenny,Hulshof,1958-05-22,M,R,False,400190,,2,1187,12,0,MO,9,False,2909,Missouri
193,H000981,Duncan,Hunter,1948-05-31,M,R,False,400191,,18,1187,70,0,CA,52,False,652,California
194,H001014,Asa,Hutchinson,1950-12-03,M,R,False,400588,,2,1187,47,0,AR,3,False,503,Arkansas
195,H001022,Henry,Hyde,1924-04-18,M,R,False,400192,,24,1187,43,0,IL,6,False,1706,Illinois
196,I000023,Bob,Inglis,1959-10-11,M,R,False,400649,26441.0,6,1187,73,0,SC,4,False,4504,South Carolina
197,I000047,Ernest,Istook,1950-02-11,M,R,False,400197,,6,1187,71,0,OK,5,False,4005,Oklahoma
198,J000283,Jesse,Jackson,1965-03-11,M,D,False,400198,39073.0,4,1187,0,0,IL,2,False,1702,Illinois
199,J000032,Sheila,Jackson Lee,1950-01-12,F,D,False,400199,36819.0,4,1187,30,2,TX,18,False,4818,Texas
200,J000070,William,Jefferson,1947-03-14,M,D,False,400201,,8,1187,117,0,LA,2,False,2202,Louisiana
201,J000082,William,Jenkins,1936-11-29,M,R,False,400202,,2,1187,17,0,TN,1,False,4701,Tennessee
202,J000110,Christopher,John,1960-01-05,M,D,False,400203,,2,1187,92,0,LA,7,False,2207,Louisiana
203,J000163,Nancy,Johnson,1935-01-05,F,R,False,400205,,16,1187,15,0,CT,6,False,906,Connecticut
204,J000174,Sam,Johnson,1930-10-11,M,R,False,400206,18711.0,8,1187,85,0,TX,3,False,4803,Texas
205,J000126,Eddie,Johnson,1935-12-03,F,D,False,400204,23352.0,6,1187,38,3,TX,30,False,4830,Texas
206,J000149,Jay,Johnson,1943-09-30,M,D,False,406047,,2,1187,15,1,WI,8,False,5508,Wisconsin
207,J000255,Walter,Jones,1943-02-10,M,R,False,400209,36693.0,4,1187,10,0,NC,3,False,3703,North Carolina
208,K000008,Paul,Kanjorski,1937-04-02,M,D,False,400210,5974.0,14,1187,7,1,PA,11,False,4211,Pennsylvania
209,K000009,Marcy,Kaptur,1946-06-17,F,D,False,400211,1458.0,16,1187,88,3,OH,9,False,3909,Ohio
210,K000016,John,Kasich,1952-05-13,M,R,False,400590,1620.0,16,1187,36,0,OH,12,False,3912,Ohio
211,K000078,Sue,Kelly,1936-09-26,F,R,False,400213,,4,1187,12,0,NY,19,False,3619,New York
212,K000113,Patrick,Kennedy,1967-07-14,M,D,False,400215,17987.0,4,1187,27,0,RI,1,False,4401,Rhode Island
213,K000110,Joseph,Kennedy,1952-09-24,M,D,False,406277,,12,1187,53,0,MA,8,False,2508,Massachusetts
214,K000118,Barbara,Kennelly,1936-07-10,F,D,False,406284,,18,1187,135,0,CT,1,False,901,Connecticut
215,K000172,Dale,Kildee,1929-09-16,M,D,False,400216,6743.0,22,1187,0,1,MI,9,False,2609,Michigan
216,K000180,Carolyn,Kilpatrick,1945-06-25,F,D,False,400217,,2,1187,72,2,MI,15,False,2615,Michigan
217,K000181,Jay,Kim,1939-03-27,M,R,False,406343,,6,1187,0,10,CA,41,False,641,California
218,K000188,Ron,Kind,1963-03-16,M,D,False,400218,45870.0,2,1187,5,3,WI,3,False,5503,Wisconsin
219,K000210,Peter,King,1944-04-05,M,R,False,400219,26487.0,6,1187,27,0,NY,3,False,3603,New York
220,K000220,Jack,Kingston,1955-04-24,M,R,False,400221,26480.0,6,1187,22,0,GA,1,False,1301,Georgia
221,K000259,Gerald,Kleczka,1943-11-26,M,D,False,400223,,16,1187,22,0,WI,4,False,5504,Wisconsin
222,K000270,Ron,Klink,1951-09-23,M,D,False,400591,,6,1187,28,0,PA,4,False,4204,Pennsylvania
223,K000274,Scott,Klug,1953-01-16,M,R,False,406431,,8,1187,54,1,WI,2,False,5502,Wisconsin
224,K000288,Joseph,Knollenberg,1933-11-28,M,R,False,400225,,6,1187,5,0,MI,11,False,2611,Michigan
225,K000306,James,Kolbe,1942-06-28,M,R,False,400226,,14,1187,25,1,AZ,5,False,405,Arizona
226,K000336,Dennis,Kucinich,1946-10-08,M,D,False,400227,45684.0,2,1187,1,7,OH,10,False,3910,Ohio
227,L000556,John,LaFalce,1939-10-06,M,D,False,400537,,24,1187,35,0,NY,29,False,3629,New York
228,L000552,Ray,LaHood,1945-12-06,M,R,False,400228,26394.0,4,1187,8,0,IL,18,False,1718,Illinois
229,L000043,Nicholas,Lampson,1945-02-14,M,D,False,400229,,2,1187,28,0,TX,9,False,4809,Texas
230,L000090,Tom,Lantos,1928-02-01,M,D,False,400231,,18,1187,69,1,CA,12,False,612,California
231,L000096,Steve,Largent,1954-09-28,M,R,False,400593,,6,1187,74,0,OK,1,False,4001,Oklahoma
232,L000111,Tom,Latham,1948-07-14,M,R,False,400234,36609.0,4,1187,4,0,IA,5,False,1905,Iowa
233,L000553,Steven,LaTourette,1954-07-22,M,R,False,400235,36748.0,4,1187,35,1,OH,19,False,3919,Ohio
234,L000155,Rick,Lazio,1958-03-13,M,R,False,400594,,6,1187,26,0,NY,2,False,3602,New York
235,L000169,James,Leach,1942-10-15,M,R,False,400236,,22,1187,25,2,IA,1,False,1901,Iowa
236,L000551,Barbara,Lee,1946-07-16,F,D,False,400237,54579.0,2,1187,3,1,CA,9,False,609,California
237,L000263,Sander,Levin,1931-09-06,M,D,False,400238,251.0,16,1187,7,1,MI,12,False,2612,Michigan
238,L000274,Jerry,Lewis,1934-10-21,M,R,False,400239,1001646.0,20,1187,45,0,CA,40,False,640,California
239,L000287,John,Lewis,1940-02-21,M,D,False,400240,2528.0,12,1187,114,2,GA,5,False,1305,Georgia
240,L000293,Ron,Lewis,1946-09-14,M,R,False,400241,,6,1187,21,0,KY,2,False,2102,Kentucky
241,L000321,John,Linder,1942-09-09,M,R,False,400242,26393.0,6,1187,42,0,GA,4,False,1304,Georgia
