,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid,state_names
25,B000410,Howard,Berman,1941-04-15,M,D,False,400025,1592.0,20,996,86,0,CA,26,False,626,California
26,B000420,Marion,Berry,1942-08-27,M,D,False,400026,45115.0,6,996,1,0,AR,1,False,501,Arkansas
27,B001232,Judy,Biggert,1937-08-15,F,R,False,400027,57890.0,4,996,5,0,IL,13,False,1713,Illinois
28,B000463,Michael,Bilirakis,1930-07-16,M,R,False,400028,,20,996,26,1,FL,9,False,1209,Florida
29,B000490,Sanford,Bishop,1947-02-04,M,D,False,400030,26194.0,10,996,37,2,GA,2,False,1302,Georgia
30,B000518,Rod,Blagojevich,1956-12-10,M,D,False,400518,,6,996,226,0,IL,5,False,1705,Illinois
31,B000574,Earl,Blumenauer,1948-08-16,M,D,False,400033,43809.0,8,996,36,3,OR,3,False,4103,Oregon
32,B000575,Roy,Blunt,1950-01-10,M,R,False,400034,45465.0,6,996,62,0,MO,7,False,2907,Missouri
33,B000586,Sherwood,Boehlert,1936-09-28,M,R,False,400035,,20,996,15,0,NY,23,False,3623,New York
34,B000589,John,Boehner,1949-11-17,M,R,False,400036,16740.0,12,996,50,0,OH,8,False,3908,Ohio
35,B000617,Henry,Bonilla,1954-01-02,M,R,False,400037,,10,996,20,1,TX,23,False,4823,Texas
36,B000619,David,Bonior,1945-06-06,M,D,False,400527,,26,996,171,4,MI,10,False,2610,Michigan
37,B001228,Mary,Bono Mack,1961-10-24,F,R,False,400039,,6,996,50,0,CA,44,False,644,California
38,B001236,John,Boozman,1950-12-10,M,R,False,400040,92069.0,2,996,3,0,AR,3,False,503,Arkansas
39,B000644,Robert,Borski,1948-10-20,M,D,False,400542,,20,996,79,0,PA,3,False,4203,Pennsylvania
40,B000652,Leonard,Boswell,1934-01-10,M,D,False,400042,45520.0,6,996,4,0,IA,3,False,1903,Iowa
41,B000657,Rick,Boucher,1946-08-01,M,D,False,400043,6736.0,20,996,53,1,VA,9,False,5109,Virginia
42,B000716,Allen,Boyd,1945-06-06,M,D,False,400044,46164.0,6,996,21,0,FL,2,False,1202,Florida
43,B000755,Kevin,Brady,1955-04-11,M,R,False,400046,45749.0,6,996,39,0,TX,8,False,4808,Texas
44,B001227,Robert,Brady,1945-04-07,M,D,False,400047,55227.0,6,996,47,0,PA,1,False,4201,Pennsylvania
45,B000911,Corrine,Brown,1946-11-11,F,D,False,400048,26192.0,10,996,84,2,FL,3,False,1203,Florida
46,B000944,Sherrod,Brown,1952-11-09,M,D,False,400050,5051.0,10,996,14,1,OH,13,False,3913,Ohio
47,B001235,Henry,Brown,1935-12-20,M,R,False,400049,1000221.0,2,996,9,0,SC,1,False,4501,South Carolina
48,B000996,Ed,Bryant,1948-09-07,,R,False,400549,,8,996,45,0,TN,7,False,4707,Tennessee
49,B001135,Richard,Burr,1955-11-30,M,R,False,400054,31054.0,8,996,26,0,NC,5,False,3705,North Carolina
50,B001149,Dan,Burton,1938-06-21,M,R,False,400055,,20,996,189,0,IN,6,False,1806,Indiana
51,B001203,Steve,Buyer,1958-11-26,M,R,False,400056,26475.0,10,996,77,0,IN,5,False,1805,Indiana
52,C000052,Sonny,Callahan,1932-09-11,,R,False,400500,,18,996,139,2,AL,1,False,101,Alabama
53,C000059,Ken,Calvert,1953-06-08,M,R,False,400057,26709.0,10,996,36,0,CA,43,False,643,California
54,C000071,Dave,Camp,1953-07-09,M,R,False,400058,23039.0,12,996,13,0,MI,4,False,2604,Michigan
55,C000116,Christopher,Cannon,1950-10-20,M,R,False,400059,,6,996,100,0,UT,3,False,4903,Utah
56,C001046,Eric,Cantor,1963-06-06,M,R,False,400060,87402.0,2,996,11,0,VA,7,False,5107,Virginia
57,C001047,Shelley,Capito,1953-11-26,F,R,False,400061,83737.0,2,996,5,0,WV,2,False,5402,West Virginia
58,C001036,Lois,Capps,1938-01-10,F,D,False,400062,54075.0,6,996,13,0,CA,22,False,622,California
59,C001037,Michael,Capuano,1952-01-09,M,D,False,400063,56760.0,4,996,31,6,MA,8,False,2508,Massachusetts
60,C000141,Benjamin,Cardin,1943-10-05,M,D,False,400064,4004.0,16,996,10,0,MD,3,False,2403,Maryland
61,C000191,Julia,Carson,1938-07-08,F,D,False,400067,,6,996,80,3,IN,10,False,1810,Indiana
62,C001044,Brad,Carson,1967-03-11,M,D,False,400066,,2,996,34,0,OK,2,False,4002,Oklahoma
63,C000243,Michael,Castle,1939-07-02,M,R,False,400070,70.0,10,996,2,0,DE,At-Large,True,1000,Delaware
64,C000266,Steven,Chabot,1953-01-22,M,R,False,400071,36705.0,8,996,7,0,OH,1,False,3901,Ohio
65,C000286,Saxby,Chambliss,1943-11-10,M,R,False,300021,36571.0,8,996,30,0,GA,8,False,1308,Georgia
67,C001049,William,Clay,1956-07-27,M,D,False,400074,88332.0,2,996,98,2,MO,1,False,2901,Missouri
68,C000494,Eva,Clayton,1934-09-16,F,D,False,400532,,12,996,55,4,NC,1,False,3701,North Carolina
69,C000503,Bob,Clement,1943-09-23,M,D,False,400548,,16,996,94,0,TN,5,False,4705,Tennessee
70,C000537,James,Clyburn,1940-07-21,M,D,False,400075,21607.0,10,996,14,0,SC,6,False,4506,South Carolina
71,C000556,Howard,Coble,1931-03-18,M,R,False,400076,6961.0,18,996,4,0,NC,6,False,3706,North Carolina
72,C000640,Michael,Collins,1944-10-15,M,R,False,400078,,10,996,37,0,GA,3,False,1303,Georgia
73,C000653,Larry,Combest,1945-03-20,M,R,False,400079,,18,996,83,0,TX,19,False,4819,Texas
74,C000670,Gary,Condit,1948-04-21,M,D,False,400505,,14,996,81,0,CA,18,False,618,California
75,C000714,John,Conyers,1929-05-16,M,D,False,400080,1824.0,38,996,141,1,MI,14,False,2614,Michigan
76,C000735,John,Cooksey,1941-08-20,M,R,False,400522,,6,996,135,0,LA,5,False,2205,Louisiana
77,C000794,Jerry,Costello,1949-09-25,M,D,False,400082,6352.0,16,996,20,0,IL,12,False,1712,Illinois
78,C000830,Christopher,Cox,1952-10-16,M,R,False,400083,,14,996,98,0,CA,47,False,647,California
79,C000846,William,Coyne,1936-08-24,M,D,False,400543,,22,996,66,0,PA,14,False,4214,Pennsylvania
80,C000868,Robert,Cramer,1947-08-22,M,D,False,400084,,12,996,32,0,AL,5,False,105,Alabama
81,C000873,Philip,Crane,1930-11-03,M,R,False,400085,,34,996,73,1,IL,8,False,1708,Illinois
82,C001045,Ander,Crenshaw,1944-09-01,M,R,False,400086,1007679.0,2,996,2,0,FL,4,False,1204,Florida
83,C001038,Joseph,Crowley,1962-03-16,M,D,False,400087,57880.0,4,996,37,1,NY,7,False,3607,New York
84,C000962,Barbara,Cubin,1946-11-30,F,R,False,400088,,8,996,267,0,WY,At-Large,True,5600,Wyoming
85,C001048,John,Culberson,1956-08-24,M,R,False,400089,88078.0,2,996,23,0,TX,7,False,4807,Texas
86,C000984,Elijah,Cummings,1951-01-18,M,D,False,400090,43300.0,8,996,34,0,MD,7,False,2407,Maryland
87,C000994,Randy,Cunningham,1941-12-08,M,R,False,400091,,12,996,19,0,CA,51,False,651,California
88,D000096,Danny,Davis,1941-09-06,M,D,False,400093,44325.0,6,996,41,2,IL,7,False,1707,Illinois
89,D000114,James,Davis,1957-10-11,M,D,False,400094,,6,996,25,0,FL,11,False,1211,Florida
90,D000597,Jo Ann,Davis,1950-06-29,F,R,False,400095,,2,996,8,0,VA,1,False,5101,Virginia
91,D000136,Thomas,Davis,1949-01-05,M,R,False,400098,,8,996,42,0,VA,11,False,5111,Virginia
92,D000598,Susan,Davis,1944-04-13,F,D,False,400097,85595.0,2,996,5,0,CA,49,False,649,California
93,D000168,Nathan,Deal,1942-08-25,M,R,False,400099,,10,996,53,1,GA,9,False,1309,Georgia
94,D000191,Peter,DeFazio,1947-05-27,M,D,False,400100,6068.0,16,996,48,8,OR,4,False,4104,Oregon
95,D000197,Diana,DeGette,1957-07-29,F,D,False,400101,90293.0,6,996,45,1,CO,1,False,801,Colorado
96,D000210,Bill,Delahunt,1941-07-18,M,D,False,400102,46620.0,6,996,78,1,MA,10,False,2510,Massachusetts
97,D000216,Rosa,DeLauro,1943-03-02,F,D,False,400103,19040.0,12,996,7,0,CT,3,False,903,Connecticut
98,D000217,Thomas,DeLay,1947-04-08,M,R,False,400104,,18,996,46,0,TX,22,False,4822,Texas
99,D000595,Jim,DeMint,1951-09-02,M,R,False,400105,57895.0,4,996,12,0,SC,4,False,4504,South Carolina
100,D000275,Peter,Deutsch,1957-04-01,M,D,False,400106,,10,996,53,0,FL,20,False,1220,Florida
101,D000299,Lincoln,Diaz-Balart,1954-08-13,M,R,False,400107,25887.0,10,996,60,0,FL,21,False,1221,Florida
102,D000327,Norman,Dicks,1940-12-16,M,D,False,400109,8131.0,26,996,24,0,WA,6,False,5306,Washington
103,D000355,John,Dingell,1926-07-08,M,D,False,400110,470.0,48,996,53,2,MI,16,False,2616,Michigan
104,D000399,Lloyd,Doggett,1946-10-06,M,D,False,400111,36810.0,8,996,7,0,TX,10,False,4810,Texas
105,D000424,Calvin,Dooley,1954-01-11,M,D,False,400112,,12,996,83,0,CA,20,False,620,California
106,D000429,John,Doolittle,1950-10-30,M,R,False,400113,,12,996,51,0,CA,4,False,604,California
107,D000482,Mike,Doyle,1953-08-05,M,D,False,400114,36774.0,8,996,37,0,PA,18,False,4218,Pennsylvania
108,D000492,David,Dreier,1952-07-05,M,R,False,400115,,22,996,10,0,CA,28,False,628,California
109,D000533,John,Duncan,1947-07-21,M,R,False,400116,6114.0,16,996,6,0,TN,2,False,4702,Tennessee
110,D000549,Jennifer,Dunn,1941-07-29,F,R,False,400117,,10,996,39,0,WA,8,False,5308,Washington
111,E000063,Chet,Edwards,1951-11-24,M,D,False,400118,20693.0,12,996,17,0,TX,11,False,4811,Texas
112,E000092,Vernon,Ehlers,1934-02-06,M,R,False,400119,,10,996,7,2,MI,3,False,2603,Michigan
113,E000093,Robert,Ehrlich,1957-11-25,M,R,False,400523,,8,996,120,0,MD,2,False,2402,Maryland
114,E000172,Jo Ann,Emerson,1950-09-16,F,R,False,400121,46627.0,8,996,51,0,MO,8,False,2908,Missouri
115,E000179,Eliot,Engel,1947-02-18,M,D,False,400122,6109.0,14,996,64,1,NY,17,False,3617,New York
116,E000187,Phil,English,1956-06-20,M,R,False,400123,,8,996,24,0,PA,21,False,4221,Pennsylvania
117,E000215,Anna,Eshoo,1942-12-13,F,D,False,400124,26130.0,10,996,18,0,CA,14,False,614,California
118,E000226,Bob,Etheridge,1941-08-07,M,D,False,400125,45577.0,6,996,5,0,NC,2,False,3702,North Carolina
119,E000250,Lane,Evans,1951-08-04,M,D,False,400126,,20,996,21,0,IL,17,False,1717,Illinois
120,E000268,Terry,Everett,1937-02-15,M,R,False,400127,,10,996,63,0,AL,2,False,102,Alabama
122,F000030,Sam,Farr,1941-07-04,M,D,False,400129,30645.0,10,996,6,2,CA,17,False,617,California
123,F000043,Chaka,Fattah,1956-11-21,M,D,False,400130,36763.0,8,996,75,0,PA,2,False,4202,Pennsylvania
124,F000443,Michael,Ferguson,1970-06-22,M,R,False,400132,,2,996,34,0,NJ,7,False,3407,New Jersey
125,F000116,Bob,Filner,1942-09-04,M,D,False,400133,26133.0,10,996,34,3,CA,50,False,650,California
126,F000444,Jeff,Flake,1962-12-31,M,R,False,400134,87582.0,2,996,15,0,AZ,1,False,401,Arizona
127,F000441,Ernest,Fletcher,1952-11-12,M,R,False,400135,,4,996,23,0,KY,6,False,2106,Kentucky
128,F000238,Mark,Foley,1954-09-08,M,R,False,400136,,8,996,21,0,FL,16,False,1216,Florida
129,F000445,J.,Forbes,1952-02-17,M,R,False,400137,89584.0,2,996,4,0,VA,4,False,5104,Virginia
130,F000262,Harold,Ford,1970-05-11,M,D,False,400138,,6,996,50,1,TN,9,False,4709,Tennessee
131,F000440,Vito,Fossella,1965-03-09,M,R,False,400139,,6,996,78,0,NY,13,False,3613,New York
132,F000339,Barney,Frank,1940-03-31,M,D,False,400140,,22,996,32,2,MA,4,False,2504,Massachusetts
133,F000372,Rodney,Frelinghuysen,1946-04-29,M,R,False,400142,37781.0,8,996,21,0,NJ,11,False,3411,New Jersey
134,F000392,Martin,Frost,1942-01-01,M,D,False,400143,,24,996,30,0,TX,24,False,4824,Texas
135,G000021,Elton,Gallegly,1944-03-07,M,R,False,400144,6712.0,16,996,43,0,CA,23,False,623,California
136,G000041,Greg,Ganske,1949-03-31,M,R,False,400517,,8,996,70,0,IA,4,False,1904,Iowa
137,G000121,George,Gekas,1930-04-14,M,R,False,400544,,20,996,14,0,PA,17,False,4217,Pennsylvania
138,G000132,Richard,Gephardt,1941-01-31,M,D,False,400146,,26,996,78,1,MO,3,False,2903,Missouri
139,G000152,James,Gibbons,1944-12-16,M,R,False,400148,,6,996,31,0,NV,2,False,3202,Nevada
140,G000180,Wayne,Gilchrest,1946-04-15,M,R,False,400149,,12,996,42,1,MD,1,False,2401,Maryland
141,G000210,Paul,Gillmor,1939-02-01,M,R,False,400150,,14,996,50,0,OH,5,False,3905,Ohio
142,G000212,Benjamin,Gilman,1922-12-06,M,R,False,400536,,30,996,33,0,NY,20,False,3620,New York
143,G000544,Charlie,Gonzalez,1945-05-05,M,D,False,400152,,4,996,33,0,TX,20,False,4820,Texas
144,G000280,Virgil,Goode,1946-10-17,M,I,False,400153,,6,996,15,0,VA,5,False,5105,Virginia
145,G000280,Virgil,Goode,1946-10-17,M,R,False,400153,,6,996,2,0,VA,5,False,5105,Virginia
146,G000289,Robert,Goodlatte,1952-09-22,M,R,False,400154,27025.0,10,996,9,0,VA,6,False,5106,Virginia
147,G000309,Bart,Gordon,1949-01-24,M,D,False,400155,5452.0,18,996,68,0,TN,6,False,4706,Tennessee
148,G000336,Porter,Goss,1938-11-26,M,R,False,400156,,14,996,18,0,FL,14,False,1214,Florida
149,G000359,Lindsey,Graham,1955-07-09,M,R,False,300047,36782.0,8,996,18,0,SC,3,False,4503,South Carolina
150,G000377,Kay,Granger,1943-01-18,F,R,False,400157,45709.0,6,996,36,0,TX,12,False,4812,Texas
151,G000546,Sam,Graves,1963-11-07,M,R,False,400158,89873.0,2,996,11,0,MO,6,False,2906,Missouri
152,G000410,Gene,Green,1947-10-17,M,D,False,400160,26156.0,10,996,13,0,TX,29,False,4829,Texas
153,G000545,Mark,Green,1960-06-01,M,R,False,400159,,4,996,6,0,WI,8,False,5508,Wisconsin
154,G000439,James,Greenwood,1951-05-04,M,R,False,400161,,10,996,52,0,PA,8,False,4208,Pennsylvania
155,G000547,Felix,Grucci,1951-11-25,M,R,False,400535,,2,996,22,0,NY,1,False,3601,New York
156,G000535,Luis,Gutiérrez,1953-12-10,M,D,False,400163,23476.0,10,996,119,2,IL,4,False,1704,Illinois
157,G000536,Gilbert,Gutknecht,1951-03-20,M,R,False,400164,,8,996,11,0,MN,1,False,2701,Minnesota
158,H000067,Ralph,Hall,1923-05-03,M,D,False,400165,7354.0,22,996,8,0,TX,4,False,4804,Texas
159,H000074,Tony,Hall,1942-01-16,M,D,False,400538,,24,996,120,0,OH,3,False,3903,Ohio
160,H000172,James,Hansen,1932-08-14,M,R,False,400552,,22,996,69,0,UT,1,False,4901,Utah
161,H000213,Jane,Harman,1945-06-28,F,D,False,400166,16717.0,8,996,31,0,CA,36,False,636,California
162,H001033,Melissa,Hart,1962-04-04,F,R,False,400168,,2,996,14,0,PA,4,False,4204,Pennsylvania
163,H000323,J. Dennis,Hastert,1942-01-02,M,R,False,400169,,16,996,864,1,IL,14,False,1714,Illinois
164,H000324,Alcee,Hastings,1936-09-05,M,D,False,400170,1858.0,10,996,113,1,FL,23,False,1223,Florida
165,H000329,Doc,Hastings,1941-02-07,M,R,False,400171,31324.0,8,996,38,0,WA,4,False,5304,Washington
166,H001029,Robin,Hayes,1945-08-14,M,R,False,400172,,4,996,13,0,NC,8,False,3708,North Carolina
167,H000413,John,Hayworth,1958-07-12,M,R,False,400173,,8,996,18,0,AZ,6,False,406,Arizona
168,H000444,Joel,Hefley,1935-04-18,M,R,False,400174,,16,996,28,0,CO,5,False,805,Colorado
169,H000528,Wally,Herger,1945-05-20,M,R,False,400176,12557.0,16,996,36,0,CA,2,False,602,California
170,H001030,Baron,Hill,1953-06-23,M,D,False,400177,12259.0,4,996,22,0,IN,9,False,1809,Indiana
171,H000615,Van,Hilleary,1959-06-20,M,R,False,400547,,8,996,140,1,TN,4,False,4704,Tennessee
172,H000621,Earl,Hilliard,1942-04-09,M,D,False,400502,,10,996,48,0,AL,7,False,107,Alabama
173,H000627,Maurice,Hinchey,1938-10-27,M,D,False,400178,26164.0,10,996,47,2,NY,26,False,3626,New York
174,H000636,Rubén,Hinojosa,1940-08-20,M,D,False,400179,45743.0,6,996,78,1,TX,15,False,4815,Texas
175,H000666,David,Hobson,1936-10-17,M,R,False,400180,,12,996,9,0,OH,7,False,3907,Ohio
176,H001031,Joseph,Hoeffel,1950-09-03,M,D,False,400181,,4,996,15,0,PA,13,False,4213,Pennsylvania
177,H000676,Peter,Hoekstra,1953-10-30,M,R,False,400182,26490.0,10,996,23,1,MI,2,False,2602,Michigan
178,H000712,Tim,Holden,1957-03-05,M,D,False,400183,29611.0,10,996,13,0,PA,6,False,4206,Pennsylvania
179,H001032,Rush,Holt,1948-10-15,M,D,False,400184,57967.0,4,996,14,0,NJ,12,False,3412,New Jersey
180,H001034,Michael,Honda,1941-06-27,M,D,False,400185,85565.0,2,996,19,1,CA,15,False,615,California
181,H000762,Darlene,Hooley,1939-04-04,F,D,False,400186,,6,996,32,0,OR,5,False,4105,Oregon
182,H000789,Stephen,Horn,1931-05-31,M,R,False,400506,,10,996,19,0,CA,38,False,638,California
183,H000807,John,Hostettler,1961-06-19,M,R,False,400187,,8,996,38,2,IN,8,False,1808,Indiana
184,H000814,Amory,Houghton,1926-08-07,M,R,False,400188,,16,996,115,0,NY,31,False,3631,New York
185,H000874,Steny,Hoyer,1939-06-14,M,D,False,400189,1919.0,22,996,26,1,MD,5,False,2405,Maryland
186,H000948,Kenny,Hulshof,1958-05-22,M,R,False,400190,,6,996,56,1,MO,9,False,2909,Missouri
187,H000981,Duncan,Hunter,1948-05-31,M,R,False,400191,,22,996,61,0,CA,52,False,652,California
188,H001014,Asa,Hutchinson,1950-12-03,M,R,False,400588,,6,996,59,0,AR,3,False,503,Arkansas
189,H001022,Henry,Hyde,1924-04-18,M,R,False,400192,,28,996,36,0,IL,6,False,1706,Illinois
190,I000026,Jay,Inslee,1951-02-09,M,D,False,400193,26139.0,4,996,13,0,WA,1,False,5301,Washington
191,I000055,Johnny,Isakson,1944-12-28,M,R,False,400194,59135.0,4,996,7,0,GA,6,False,1306,Georgia
192,I000057,Steve,Israel,1958-05-30,M,D,False,400195,87911.0,2,996,24,0,NY,2,False,3602,New York
193,I000056,Darrell,Issa,1953-11-01,M,R,False,400196,90066.0,2,996,30,0,CA,48,False,648,California
194,I000047,Ernest,Istook,1950-02-11,M,R,False,400197,,10,996,66,1,OK,5,False,4005,Oklahoma
195,J000283,Jesse,Jackson,1965-03-11,M,D,False,400198,39073.0,8,996,1,1,IL,2,False,1702,Illinois
196,J000032,Sheila,Jackson Lee,1950-01-12,F,D,False,400199,36819.0,8,996,36,1,TX,18,False,4818,Texas
197,J000070,William,Jefferson,1947-03-14,M,D,False,400201,,12,996,72,0,LA,2,False,2202,Louisiana
198,J000082,William,Jenkins,1936-11-29,M,R,False,400202,,6,996,43,0,TN,1,False,4701,Tennessee
199,J000110,Christopher,John,1960-01-05,M,D,False,400203,,6,996,61,0,LA,7,False,2207,Louisiana
200,J000285,Timothy,Johnson,1946-07-23,M,R,False,400207,1020365.0,2,996,5,0,IL,15,False,1715,Illinois
201,J000126,Eddie,Johnson,1935-12-03,F,D,False,400204,23352.0,10,996,35,5,TX,30,False,4830,Texas
202,J000163,Nancy,Johnson,1935-01-05,F,R,False,400205,,20,996,32,0,CT,6,False,906,Connecticut
203,J000174,Sam,Johnson,1930-10-11,M,R,False,400206,18711.0,12,996,44,0,TX,3,False,4803,Texas
204,J000284,Stephanie,Jones,1949-09-10,F,D,False,400208,,4,996,100,3,OH,11,False,3911,Ohio
205,J000255,Walter,Jones,1943-02-10,M,R,False,400209,36693.0,8,996,34,0,NC,3,False,3703,North Carolina
206,K000008,Paul,Kanjorski,1937-04-02,M,D,False,400210,5974.0,18,996,12,0,PA,11,False,4211,Pennsylvania
207,K000009,Marcy,Kaptur,1946-06-17,F,D,False,400211,1458.0,20,996,66,5,OH,9,False,3909,Ohio
208,K000361,Ric,Keller,1964-09-05,M,R,False,400212,,2,996,45,0,FL,8,False,1208,Florida
209,K000078,Sue,Kelly,1936-09-26,F,R,False,400213,,8,996,11,0,NY,19,False,3619,New York
210,K000113,Patrick,Kennedy,1967-07-14,M,D,False,400215,17987.0,8,996,40,0,RI,1,False,4401,Rhode Island
211,K000358,Mark,Kennedy,1957-04-11,M,R,False,400214,,2,996,28,0,MN,2,False,2702,Minnesota
212,K000359,Brian,Kerns,1957-05-22,M,R,False,400521,,2,996,0,1,IN,7,False,1807,Indiana
213,K000172,Dale,Kildee,1929-09-16,M,D,False,400216,6743.0,26,996,0,0,MI,9,False,2609,Michigan
214,K000180,Carolyn,Kilpatrick,1945-06-25,F,D,False,400217,,6,996,85,2,MI,15,False,2615,Michigan
215,K000188,Ron,Kind,1963-03-16,M,D,False,400218,45870.0,6,996,15,1,WI,3,False,5503,Wisconsin
216,K000210,Peter,King,1944-04-05,M,R,False,400219,26487.0,10,996,31,0,NY,3,False,3603,New York
217,K000220,Jack,Kingston,1955-04-24,M,R,False,400221,26480.0,10,996,51,0,GA,1,False,1301,Georgia
218,K000360,Mark,Kirk,1959-09-15,M,R,False,400222,85221.0,2,996,17,0,IL,10,False,1710,Illinois
219,K000259,Gerald,Kleczka,1943-11-26,M,D,False,400223,,20,996,36,0,WI,4,False,5504,Wisconsin
220,K000288,Joseph,Knollenberg,1933-11-28,M,R,False,400225,,10,996,32,0,MI,11,False,2611,Michigan
221,K000306,James,Kolbe,1942-06-28,M,R,False,400226,,18,996,8,0,AZ,5,False,405,Arizona
222,K000336,Dennis,Kucinich,1946-10-08,M,D,False,400227,45684.0,6,996,8,6,OH,10,False,3910,Ohio
223,L000556,John,LaFalce,1939-10-06,M,D,False,400537,,28,996,48,0,NY,29,False,3629,New York
224,L000552,Ray,LaHood,1945-12-06,M,R,False,400228,26394.0,8,996,38,0,IL,18,False,1718,Illinois
225,L000043,Nicholas,Lampson,1945-02-14,M,D,False,400229,,6,996,41,0,TX,9,False,4809,Texas
226,L000559,Jim,Langevin,1964-04-22,M,D,False,400230,86608.0,2,996,2,0,RI,2,False,4402,Rhode Island
227,L000090,Tom,Lantos,1928-02-01,M,D,False,400231,,22,996,60,0,CA,12,False,612,California
228,L000096,Steve,Largent,1954-09-28,M,R,False,400593,,10,996,48,0,OK,1,False,4001,Oklahoma
229,L000560,Rick,Larsen,1965-06-15,M,D,False,400232,86610.0,2,996,13,0,WA,2,False,5302,Washington
230,L000557,John,Larson,1948-07-22,M,D,False,400233,36596.0,4,996,27,1,CT,1,False,901,Connecticut
231,L000111,Tom,Latham,1948-07-14,M,R,False,400234,36609.0,8,996,18,0,IA,5,False,1905,Iowa
232,L000553,Steven,LaTourette,1954-07-22,M,R,False,400235,36748.0,8,996,62,0,OH,19,False,3919,Ohio
233,L000169,James,Leach,1942-10-15,M,R,False,400236,,26,996,38,0,IA,1,False,1901,Iowa
234,L000551,Barbara,Lee,1946-07-16,F,D,False,400237,54579.0,6,996,9,5,CA,9,False,609,California
235,L000263,Sander,Levin,1931-09-06,M,D,False,400238,251.0,20,996,11,0,MI,12,False,2612,Michigan
236,L000293,Ron,Lewis,1946-09-14,M,R,False,400241,,10,996,10,0,KY,2,False,2102,Kentucky
237,L000274,Jerry,Lewis,1934-10-21,M,R,False,400239,1001646.0,24,996,79,0,CA,40,False,640,California
238,L000287,John,Lewis,1940-02-21,M,D,False,400240,2528.0,16,996,103,0,GA,5,False,1305,Georgia
239,L000321,John,Linder,1942-09-09,M,R,False,400242,26393.0,10,996,56,0,GA,11,False,1311,Georgia
240,L000342,William,Lipinski,1937-12-22,M,D,False,400243,,20,996,184,1,IL,3,False,1703,Illinois
241,L000554,Frank,LoBiondo,1946-05-12,M,R,False,400244,30867.0,8,996,0,0,NJ,2,False,3402,New Jersey
242,L000397,Zoe,Lofgren,1947-12-21,F,D,False,400245,36520.0,8,996,27,0,CA,16,False,616,California
243,L000480,Nita,Lowey,1937-07-05,F,D,False,400246,6110.0,14,996,32,1,NY,18,False,3618,New York
244,L000558,Kenneth,Lucas,1933-08-22,M,D,False,400248,,4,996,7,0,KY,4,False,2104,Kentucky
245,L000491,Frank,Lucas,1960-01-06,M,R,False,400247,35692.0,10,996,17,0,OK,6,False,4006,Oklahoma
