,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid,state_names
17,B000208,Roscoe,Bartlett,1926-06-03,M,R,False,400017,27026.0,12,1221,8,0,MD,6,False,2406,Maryland
18,B000213,Joe,Barton,1949-09-15,M,R,False,400018,5248.0,20,1221,73,0,TX,6,False,4806,Texas
19,B000220,Charles,Bass,1952-01-08,M,R,False,400019,37079.0,10,1221,18,0,NH,2,False,3302,New Hampshire
20,B001240,Bob,Beauprez,1948-09-22,M,R,False,400020,,2,1221,18,0,CO,7,False,807,Colorado
21,B000287,Xavier,Becerra,1958-01-26,M,D,False,400021,26567.0,12,1221,83,3,CA,31,False,631,California
22,B001241,Chris,Bell,1959-11-23,M,D,False,400022,,2,1221,92,0,TX,25,False,4825,Texas
23,B000403,Douglas,Bereuter,1939-10-06,M,R,False,400023,,26,1221,95,3,NE,1,False,3101,Nebraska
24,B001231,Shelley,Berkley,1951-01-20,F,D,False,400024,,6,1221,124,0,NV,1,False,3201,Nevada
25,B000410,Howard,Berman,1941-04-15,M,D,False,400025,1592.0,22,1221,145,1,CA,28,False,628,California
26,B000420,Marion,Berry,1942-08-27,M,D,False,400026,45115.0,8,1221,31,1,AR,1,False,501,Arkansas
27,B001232,Judy,Biggert,1937-08-15,F,R,False,400027,57890.0,6,1221,9,0,IL,13,False,1713,Illinois
28,B000463,Michael,Bilirakis,1930-07-16,M,R,False,400028,,22,1221,21,0,FL,9,False,1209,Florida
29,B001250,Rob,Bishop,1951-07-13,M,R,False,400029,1003621.0,2,1221,78,0,UT,1,False,4901,Utah
30,B001242,Timothy,Bishop,1950-06-01,M,D,False,400031,1003587.0,2,1221,25,0,NY,1,False,3601,New York
31,B000490,Sanford,Bishop,1947-02-04,M,D,False,400030,26194.0,12,1221,34,0,GA,2,False,1302,Georgia
32,B001243,Marsha,Blackburn,1952-06-06,F,R,False,400032,31226.0,2,1221,24,0,TN,7,False,4707,Tennessee
33,B000574,Earl,Blumenauer,1948-08-16,M,D,False,400033,43809.0,10,1221,65,3,OR,3,False,4103,Oregon
34,B000575,Roy,Blunt,1950-01-10,M,R,False,400034,45465.0,8,1221,35,0,MO,7,False,2907,Missouri
35,B000586,Sherwood,Boehlert,1936-09-28,M,R,False,400035,,22,1221,109,0,NY,24,False,3624,New York
36,B000589,John,Boehner,1949-11-17,M,R,False,400036,16740.0,14,1221,43,0,OH,8,False,3908,Ohio
37,B000617,Henry,Bonilla,1954-01-02,M,R,False,400037,,12,1221,46,0,TX,23,False,4823,Texas
38,B001244,Jo,Bonner,1959-11-19,M,R,False,400038,1003546.0,2,1221,57,0,AL,1,False,101,Alabama
39,B001228,Mary,Bono Mack,1961-10-24,F,R,False,400039,,8,1221,48,0,CA,45,False,645,California
40,B001236,John,Boozman,1950-12-10,M,R,False,400040,92069.0,4,1221,9,0,AR,3,False,503,Arkansas
42,B000652,Leonard,Boswell,1934-01-10,M,D,False,400042,45520.0,8,1221,24,0,IA,3,False,1903,Iowa
43,B000657,Rick,Boucher,1946-08-01,M,D,False,400043,6736.0,22,1221,27,0,VA,9,False,5109,Virginia
44,B000716,Allen,Boyd,1945-06-06,M,D,False,400044,46164.0,8,1221,78,0,FL,2,False,1202,Florida
45,B001246,Jeb,Bradley,1952-10-20,M,R,False,400045,,2,1221,27,0,NH,1,False,3301,New Hampshire
46,B000755,Kevin,Brady,1955-04-11,M,R,False,400046,45749.0,8,1221,53,0,TX,8,False,4808,Texas
47,B001227,Robert,Brady,1945-04-07,M,D,False,400047,55227.0,8,1221,46,0,PA,1,False,4201,Pennsylvania
48,B000911,Corrine,Brown,1946-11-11,F,D,False,400048,26192.0,12,1221,107,3,FL,3,False,1203,Florida
49,B000944,Sherrod,Brown,1952-11-09,M,D,False,400050,5051.0,12,1221,56,1,OH,13,False,3913,Ohio
50,B001235,Henry,Brown,1935-12-20,M,R,False,400049,1000221.0,4,1221,5,0,SC,1,False,4501,South Carolina
51,B001247,Ginny,Brown-Waite,1943-10-05,F,R,False,400051,1003557.0,2,1221,74,0,FL,5,False,1205,Florida
52,B001248,Michael,Burgess,1950-12-23,M,R,False,400052,1003620.0,2,1221,25,0,TX,26,False,4826,Texas
53,B001249,Max,Burns,1948-11-08,M,R,False,400053,,2,1221,17,0,GA,12,False,1312,Georgia
54,B001135,Richard,Burr,1955-11-30,M,R,False,400054,31054.0,10,1221,108,0,NC,5,False,3705,North Carolina
55,B001149,Dan,Burton,1938-06-21,M,R,False,400055,,22,1221,111,0,IN,5,False,1805,Indiana
56,B001251,G.,Butterfield,1947-04-27,M,D,False,400616,1013540.0,2,1221,0,0,NC,1,False,3701,North Carolina
57,B001203,Steve,Buyer,1958-11-26,M,R,False,400056,26475.0,12,1221,104,0,IN,4,False,1804,Indiana
58,C000059,Ken,Calvert,1953-06-08,M,R,False,400057,26709.0,12,1221,44,0,CA,44,False,644,California
59,C000071,Dave,Camp,1953-07-09,M,R,False,400058,23039.0,14,1221,26,0,MI,4,False,2604,Michigan
60,C000116,Christopher,Cannon,1950-10-20,M,R,False,400059,,8,1221,125,0,UT,3,False,4903,Utah
61,C001046,Eric,Cantor,1963-06-06,M,R,False,400060,87402.0,4,1221,14,0,VA,7,False,5107,Virginia
62,C001047,Shelley,Capito,1953-11-26,F,R,False,400061,83737.0,4,1221,6,0,WV,2,False,5402,West Virginia
63,C001036,Lois,Capps,1938-01-10,F,D,False,400062,54075.0,8,1221,29,0,CA,23,False,623,California
64,C001037,Michael,Capuano,1952-01-09,M,D,False,400063,56760.0,6,1221,44,4,MA,8,False,2508,Massachusetts
65,C000141,Benjamin,Cardin,1943-10-05,M,D,False,400064,4004.0,18,1221,34,1,MD,3,False,2403,Maryland
66,C001050,Dennis,Cardoza,1959-03-31,M,D,False,400065,87444.0,2,1221,21,1,CA,18,False,618,California
67,C000191,Julia,Carson,1938-07-08,F,D,False,400067,,8,1221,226,4,IN,7,False,1807,Indiana
68,C001044,Brad,Carson,1967-03-11,M,D,False,400066,,4,1221,124,0,OK,2,False,4002,Oklahoma
69,C001051,John,Carter,1941-11-06,M,R,False,400068,1004257.0,2,1221,59,0,TX,31,False,4831,Texas
70,C001055,Ed,Case,1952-09-27,M,D,False,400069,,2,1221,61,1,HI,2,False,1502,Hawaii
71,C000243,Michael,Castle,1939-07-02,M,R,False,400070,70.0,12,1221,20,0,DE,At-Large,True,1000,Delaware
72,C000266,Steven,Chabot,1953-01-22,M,R,False,400071,36705.0,10,1221,15,0,OH,1,False,3901,Ohio
73,C001058,Ben,Chandler,1959-09-12,M,D,False,400442,1007734.0,2,1221,5,0,KY,6,False,2106,Kentucky
74,C001052,Chris,Chocola,1962-02-24,M,R,False,400072,,2,1221,12,0,IN,2,False,1802,Indiana
76,C001049,William,Clay,1956-07-27,M,D,False,400074,88332.0,4,1221,150,2,MO,1,False,2901,Missouri
77,C000537,James,Clyburn,1940-07-21,M,D,False,400075,21607.0,12,1221,54,0,SC,6,False,4506,South Carolina
78,C000556,Howard,Coble,1931-03-18,M,R,False,400076,6961.0,20,1221,21,0,NC,6,False,3706,North Carolina
79,C001053,Tom,Cole,1949-04-28,M,R,False,400077,1003609.0,2,1221,27,0,OK,4,False,4004,Oklahoma
80,C000640,Michael,Collins,1944-10-15,M,R,False,400078,,12,1221,205,0,GA,8,False,1308,Georgia
81,C000653,Larry,Combest,1945-03-20,M,R,False,400079,,20,1221,132,0,TX,19,False,4819,Texas
82,C000714,John,Conyers,1929-05-16,M,D,False,400080,1824.0,40,1221,217,5,MI,14,False,2614,Michigan
83,C000754,Jim,Cooper,1954-06-19,M,D,False,400081,1201.0,2,1221,27,0,TN,5,False,4705,Tennessee
84,C000794,Jerry,Costello,1949-09-25,M,D,False,400082,6352.0,18,1221,31,0,IL,12,False,1712,Illinois
85,C000830,Christopher,Cox,1952-10-16,M,R,False,400083,,16,1221,94,0,CA,48,False,648,California
86,C000868,Robert,Cramer,1947-08-22,M,D,False,400084,,14,1221,51,0,AL,5,False,105,Alabama
87,C000873,Philip,Crane,1930-11-03,M,R,False,400085,,36,1221,31,1,IL,8,False,1708,Illinois
88,C001045,Ander,Crenshaw,1944-09-01,M,R,False,400086,1007679.0,4,1221,9,0,FL,4,False,1204,Florida
89,C001038,Joseph,Crowley,1962-03-16,M,D,False,400087,57880.0,6,1221,36,0,NY,7,False,3607,New York
90,C000962,Barbara,Cubin,1946-11-30,F,R,False,400088,,10,1221,142,0,WY,At-Large,True,5600,Wyoming
91,C001048,John,Culberson,1956-08-24,M,R,False,400089,88078.0,4,1221,78,0,TX,7,False,4807,Texas
92,C000984,Elijah,Cummings,1951-01-18,M,D,False,400090,43300.0,10,1221,56,1,MD,7,False,2407,Maryland
93,C000994,Randy,Cunningham,1941-12-08,M,R,False,400091,,14,1221,26,2,CA,50,False,650,California
94,D000096,Danny,Davis,1941-09-06,M,D,False,400093,44325.0,8,1221,81,1,IL,7,False,1707,Illinois
95,D000114,James,Davis,1957-10-11,M,D,False,400094,,8,1221,54,0,FL,11,False,1211,Florida
96,D000597,Jo Ann,Davis,1950-06-29,F,R,False,400095,,4,1221,16,0,VA,1,False,5101,Virginia
97,D000136,Thomas,Davis,1949-01-05,M,R,False,400098,,10,1221,41,0,VA,11,False,5111,Virginia
98,D000598,Susan,Davis,1944-04-13,F,D,False,400097,85595.0,4,1221,17,2,CA,53,False,653,California
99,D000599,Lincoln,Davis,1943-09-13,M,D,False,400096,1003615.0,2,1221,34,0,TN,4,False,4704,Tennessee
100,D000602,Artur,Davis,1967-10-09,M,D,False,400092,1002463.0,2,1221,44,1,AL,7,False,107,Alabama
101,D000168,Nathan,Deal,1942-08-25,M,R,False,400099,,12,1221,86,0,GA,10,False,1310,Georgia
102,D000191,Peter,DeFazio,1947-05-27,M,D,False,400100,6068.0,18,1221,27,8,OR,4,False,4104,Oregon
103,D000197,Diana,DeGette,1957-07-29,F,D,False,400101,90293.0,8,1221,92,0,CO,1,False,801,Colorado
104,D000210,Bill,Delahunt,1941-07-18,M,D,False,400102,46620.0,8,1221,109,3,MA,10,False,2510,Massachusetts
105,D000216,Rosa,DeLauro,1943-03-02,F,D,False,400103,19040.0,14,1221,8,0,CT,3,False,903,Connecticut
106,D000217,Thomas,DeLay,1947-04-08,M,R,False,400104,,20,1221,68,0,TX,22,False,4822,Texas
107,D000595,Jim,DeMint,1951-09-02,M,R,False,400105,57895.0,6,1221,307,0,SC,4,False,4504,South Carolina
108,D000275,Peter,Deutsch,1957-04-01,M,D,False,400106,,12,1221,198,0,FL,20,False,1220,Florida
109,D000299,Lincoln,Diaz-Balart,1954-08-13,M,R,False,400107,25887.0,12,1221,56,0,FL,21,False,1221,Florida
110,D000600,Mario,Diaz-Balart,1961-09-25,M,R,False,400108,1003562.0,2,1221,24,0,FL,25,False,1225,Florida
111,D000327,Norman,Dicks,1940-12-16,M,D,False,400109,8131.0,28,1221,58,1,WA,6,False,5306,Washington
112,D000355,John,Dingell,1926-07-08,M,D,False,400110,470.0,50,1221,67,1,MI,15,False,2615,Michigan
113,D000399,Lloyd,Doggett,1946-10-06,M,D,False,400111,36810.0,10,1221,87,2,TX,10,False,4810,Texas
114,D000424,Calvin,Dooley,1954-01-11,M,D,False,400112,,14,1221,137,0,CA,20,False,620,California
115,D000429,John,Doolittle,1950-10-30,M,R,False,400113,,14,1221,55,0,CA,4,False,604,California
116,D000482,Mike,Doyle,1953-08-05,M,D,False,400114,36774.0,10,1221,47,1,PA,14,False,4214,Pennsylvania
117,D000492,David,Dreier,1952-07-05,M,R,False,400115,,24,1221,38,0,CA,26,False,626,California
118,D000533,John,Duncan,1947-07-21,M,R,False,400116,6114.0,18,1221,28,0,TN,2,False,4702,Tennessee
119,D000549,Jennifer,Dunn,1941-07-29,F,R,False,400117,,12,1221,68,0,WA,8,False,5308,Washington
120,E000063,Chet,Edwards,1951-11-24,M,D,False,400118,20693.0,14,1221,54,0,TX,11,False,4811,Texas
121,E000092,Vernon,Ehlers,1934-02-06,M,R,False,400119,,12,1221,29,0,MI,3,False,2603,Michigan
122,E000287,Rahm,Emanuel,1959-11-29,M,D,False,400120,26079.0,2,1221,39,1,IL,5,False,1705,Illinois
123,E000172,Jo Ann,Emerson,1950-09-16,F,R,False,400121,46627.0,10,1221,70,0,MO,8,False,2908,Missouri
124,E000179,Eliot,Engel,1947-02-18,M,D,False,400122,6109.0,16,1221,70,0,NY,17,False,3617,New York
125,E000187,Phil,English,1956-06-20,M,R,False,400123,,10,1221,41,0,PA,3,False,4203,Pennsylvania
126,E000215,Anna,Eshoo,1942-12-13,F,D,False,400124,26130.0,12,1221,76,0,CA,14,False,614,California
127,E000226,Bob,Etheridge,1941-08-07,M,D,False,400125,45577.0,8,1221,9,0,NC,2,False,3702,North Carolina
128,E000250,Lane,Evans,1951-08-04,M,D,False,400126,,22,1221,26,0,IL,17,False,1717,Illinois
129,E000268,Terry,Everett,1937-02-15,M,R,False,400127,,12,1221,79,1,AL,2,False,102,Alabama
131,F000030,Sam,Farr,1941-07-04,M,D,False,400129,30645.0,12,1221,19,4,CA,17,False,617,California
132,F000043,Chaka,Fattah,1956-11-21,M,D,False,400130,36763.0,10,1221,147,0,PA,2,False,4202,Pennsylvania
133,F000447,Tom,Feeney,1958-05-21,M,R,False,400131,,2,1221,61,0,FL,24,False,1224,Florida
134,F000443,Michael,Ferguson,1970-06-22,M,R,False,400132,,4,1221,108,0,NJ,7,False,3407,New Jersey
135,F000116,Bob,Filner,1942-09-04,M,D,False,400133,26133.0,12,1221,69,4,CA,51,False,651,California
136,F000444,Jeff,Flake,1962-12-31,M,R,False,400134,87582.0,4,1221,28,0,AZ,6,False,406,Arizona
137,F000441,Ernest,Fletcher,1952-11-12,M,R,False,400135,,6,1221,206,0,KY,6,False,2106,Kentucky
138,F000238,Mark,Foley,1954-09-08,M,R,False,400136,,10,1221,29,0,FL,16,False,1216,Florida
139,F000445,J.,Forbes,1952-02-17,M,R,False,400137,89584.0,4,1221,44,0,VA,4,False,5104,Virginia
140,F000262,Harold,Ford,1970-05-11,M,D,False,400138,,8,1221,86,0,TN,9,False,4709,Tennessee
141,F000440,Vito,Fossella,1965-03-09,M,R,False,400139,,8,1221,100,0,NY,13,False,3613,New York
142,F000339,Barney,Frank,1940-03-31,M,D,False,400140,,24,1221,51,0,MA,4,False,2504,Massachusetts
143,F000448,Trent,Franks,1957-06-19,M,R,False,400141,1003550.0,2,1221,22,0,AZ,2,False,402,Arizona
144,F000372,Rodney,Frelinghuysen,1946-04-29,M,R,False,400142,37781.0,10,1221,21,0,NJ,11,False,3411,New Jersey
145,F000392,Martin,Frost,1942-01-01,M,D,False,400143,,26,1221,51,0,TX,24,False,4824,Texas
146,G000021,Elton,Gallegly,1944-03-07,M,R,False,400144,6712.0,18,1221,92,0,CA,24,False,624,California
147,G000548,Scott,Garrett,1959-07-09,M,R,False,400145,1003601.0,2,1221,14,0,NJ,5,False,3405,New Jersey
148,G000132,Richard,Gephardt,1941-01-31,M,D,False,400146,,28,1221,938,0,MO,3,False,2903,Missouri
149,G000549,Jim,Gerlach,1955-02-25,M,R,False,400147,1003611.0,2,1221,48,0,PA,6,False,4206,Pennsylvania
150,G000152,James,Gibbons,1944-12-16,M,R,False,400148,,8,1221,56,0,NV,2,False,3202,Nevada
151,G000180,Wayne,Gilchrest,1946-04-15,M,R,False,400149,,14,1221,62,0,MD,1,False,2401,Maryland
152,G000210,Paul,Gillmor,1939-02-01,M,R,False,400150,,16,1221,41,0,OH,5,False,3905,Ohio
153,G000550,Phil,Gingrey,1942-07-10,M,R,False,400151,1003565.0,2,1221,16,1,GA,11,False,1311,Georgia
154,G000544,Charlie,Gonzalez,1945-05-05,M,D,False,400152,,6,1221,37,0,TX,20,False,4820,Texas
155,G000280,Virgil,Goode,1946-10-17,M,R,False,400153,,8,1221,17,0,VA,5,False,5105,Virginia
156,G000289,Robert,Goodlatte,1952-09-22,M,R,False,400154,27025.0,12,1221,5,0,VA,6,False,5106,Virginia
157,G000309,Bart,Gordon,1949-01-24,M,D,False,400155,5452.0,20,1221,45,0,TN,6,False,4706,Tennessee
158,G000336,Porter,Goss,1938-11-26,M,R,False,400156,,16,1221,101,0,FL,14,False,1214,Florida
159,G000377,Kay,Granger,1943-01-18,F,R,False,400157,45709.0,8,1221,64,0,TX,12,False,4812,Texas
160,G000546,Sam,Graves,1963-11-07,M,R,False,400158,89873.0,4,1221,40,0,MO,6,False,2906,Missouri
161,G000545,Mark,Green,1960-06-01,M,R,False,400159,,6,1221,9,0,WI,8,False,5508,Wisconsin
162,G000410,Gene,Green,1947-10-17,M,D,False,400160,26156.0,12,1221,49,0,TX,29,False,4829,Texas
163,G000439,James,Greenwood,1951-05-04,M,R,False,400161,,12,1221,138,0,PA,8,False,4208,Pennsylvania
164,G000551,Raúl,Grijalva,1948-02-19,M,D,False,400162,1003551.0,2,1221,24,0,AZ,7,False,407,Arizona
165,G000535,Luis,Gutiérrez,1953-12-10,M,D,False,400163,23476.0,12,1221,200,1,IL,4,False,1704,Illinois
166,G000536,Gilbert,Gutknecht,1951-03-20,M,R,False,400164,,10,1221,47,0,MN,1,False,2701,Minnesota
167,H000067,Ralph,Hall,1923-05-03,M,D,False,400165,7354.0,24,1221,22,1,TX,4,False,4804,Texas
168,H000067,Ralph,Hall,1923-05-03,M,R,False,400165,7354.0,24,1221,0,0,TX,4,False,4804,Texas
169,H000213,Jane,Harman,1945-06-28,F,D,False,400166,16717.0,10,1221,65,1,CA,36,False,636,California
170,H001035,Katherine,Harris,1957-04-05,F,R,False,400167,,2,1221,30,0,FL,13,False,1213,Florida
171,H001033,Melissa,Hart,1962-04-04,F,R,False,400168,,4,1221,24,0,PA,4,False,4204,Pennsylvania
172,H000323,J. Dennis,Hastert,1942-01-02,M,R,Speaker of the House,400169,,18,1221,1088,1,IL,14,False,1714,Illinois
173,H000324,Alcee,Hastings,1936-09-05,M,D,False,400170,1858.0,12,1221,214,0,FL,23,False,1223,Florida
174,H000329,Doc,Hastings,1941-02-07,M,R,False,400171,31324.0,10,1221,27,0,WA,4,False,5304,Washington
175,H001029,Robin,Hayes,1945-08-14,M,R,False,400172,,6,1221,18,1,NC,8,False,3708,North Carolina
176,H000413,John,Hayworth,1958-07-12,M,R,False,400173,,10,1221,45,0,AZ,5,False,405,Arizona
177,H000444,Joel,Hefley,1935-04-18,M,R,False,400174,,18,1221,22,0,CO,5,False,805,Colorado
178,H001036,Jeb,Hensarling,1957-05-29,M,R,False,400175,1003619.0,2,1221,31,0,TX,5,False,4805,Texas
179,H000528,Wally,Herger,1945-05-20,M,R,False,400176,12557.0,18,1221,55,0,CA,2,False,602,California
180,H001037,Stephanie,Herseth Sandlin,1970-12-03,F,D,False,400443,22061.0,2,1221,4,0,SD,At-Large,True,4600,South Dakota
181,H001030,Baron,Hill,1953-06-23,M,D,False,400177,12259.0,6,1221,8,1,IN,9,False,1809,Indiana
182,H000627,Maurice,Hinchey,1938-10-27,M,D,False,400178,26164.0,12,1221,98,7,NY,22,False,3622,New York
183,H000636,Rubén,Hinojosa,1940-08-20,M,D,False,400179,45743.0,8,1221,97,0,TX,15,False,4815,Texas
184,H000666,David,Hobson,1936-10-17,M,R,False,400180,,14,1221,29,0,OH,7,False,3907,Ohio
185,H001031,Joseph,Hoeffel,1950-09-03,M,D,False,400181,,6,1221,132,0,PA,13,False,4213,Pennsylvania
186,H000676,Peter,Hoekstra,1953-10-30,M,R,False,400182,26490.0,12,1221,52,0,MI,2,False,2602,Michigan
187,H000712,Tim,Holden,1957-03-05,M,D,False,400183,29611.0,12,1221,20,0,PA,17,False,4217,Pennsylvania
188,H001032,Rush,Holt,1948-10-15,M,D,False,400184,57967.0,6,1221,4,1,NJ,12,False,3412,New Jersey
189,H001034,Michael,Honda,1941-06-27,M,D,False,400185,85565.0,4,1221,64,0,CA,15,False,615,California
190,H000762,Darlene,Hooley,1939-04-04,F,D,False,400186,,8,1221,23,0,OR,5,False,4105,Oregon
191,H000807,John,Hostettler,1961-06-19,M,R,False,400187,,10,1221,11,0,IN,8,False,1808,Indiana
192,H000814,Amory,Houghton,1926-08-07,M,R,False,400188,,18,1221,147,0,NY,29,False,3629,New York
193,H000874,Steny,Hoyer,1939-06-14,M,D,False,400189,1919.0,24,1221,19,0,MD,5,False,2405,Maryland
194,H000948,Kenny,Hulshof,1958-05-22,M,R,False,400190,,8,1221,111,0,MO,9,False,2909,Missouri
195,H000981,Duncan,Hunter,1948-05-31,M,R,False,400191,,24,1221,105,0,CA,52,False,652,California
196,H001022,Henry,Hyde,1924-04-18,M,R,False,400192,,30,1221,145,0,IL,6,False,1706,Illinois
197,I000026,Jay,Inslee,1951-02-09,M,D,False,400193,26139.0,6,1221,17,0,WA,1,False,5301,Washington
198,I000055,Johnny,Isakson,1944-12-28,M,R,False,400194,59135.0,6,1221,151,0,GA,6,False,1306,Georgia
199,I000057,Steve,Israel,1958-05-30,M,D,False,400195,87911.0,4,1221,47,2,NY,2,False,3602,New York
200,I000056,Darrell,Issa,1953-11-01,M,R,False,400196,90066.0,4,1221,45,0,CA,49,False,649,California
201,I000047,Ernest,Istook,1950-02-11,M,R,False,400197,,12,1221,106,1,OK,5,False,4005,Oklahoma
202,J000283,Jesse,Jackson,1965-03-11,M,D,False,400198,39073.0,10,1221,0,2,IL,2,False,1702,Illinois
203,J000032,Sheila,Jackson Lee,1950-01-12,F,D,False,400199,36819.0,10,1221,70,3,TX,18,False,4818,Texas
204,J000286,William,Janklow,1939-09-13,M,R,False,400200,,2,1221,121,0,SD,At-Large,True,4600,South Dakota
205,J000070,William,Jefferson,1947-03-14,M,D,False,400201,,14,1221,98,1,LA,2,False,2202,Louisiana
206,J000082,William,Jenkins,1936-11-29,M,R,False,400202,,8,1221,88,0,TN,1,False,4701,Tennessee
207,J000110,Christopher,John,1960-01-05,M,D,False,400203,,8,1221,141,0,LA,7,False,2207,Louisiana
208,J000126,Eddie,Johnson,1935-12-03,F,D,False,400204,23352.0,12,1221,44,5,TX,30,False,4830,Texas
209,J000163,Nancy,Johnson,1935-01-05,F,R,False,400205,,22,1221,49,1,CT,5,False,905,Connecticut
210,J000174,Sam,Johnson,1930-10-11,M,R,False,400206,18711.0,14,1221,61,1,TX,3,False,4803,Texas
211,J000285,Timothy,Johnson,1946-07-23,M,R,False,400207,1020365.0,4,1221,22,0,IL,15,False,1715,Illinois
212,J000255,Walter,Jones,1943-02-10,M,R,False,400209,36693.0,10,1221,54,0,NC,3,False,3703,North Carolina
213,J000284,Stephanie,Jones,1949-09-10,F,D,False,400208,,6,1221,168,1,OH,11,False,3911,Ohio
214,K000008,Paul,Kanjorski,1937-04-02,M,D,False,400210,5974.0,20,1221,16,1,PA,11,False,4211,Pennsylvania
215,K000009,Marcy,Kaptur,1946-06-17,F,D,False,400211,1458.0,22,1221,67,1,OH,9,False,3909,Ohio
216,K000361,Ric,Keller,1964-09-05,M,R,False,400212,,4,1221,29,0,FL,8,False,1208,Florida
217,K000078,Sue,Kelly,1936-09-26,F,R,False,400213,,10,1221,8,0,NY,19,False,3619,New York
218,K000113,Patrick,Kennedy,1967-07-14,M,D,False,400215,17987.0,10,1221,49,0,RI,1,False,4401,Rhode Island
219,K000358,Mark,Kennedy,1957-04-11,M,R,False,400214,,4,1221,3,0,MN,6,False,2706,Minnesota
220,K000172,Dale,Kildee,1929-09-16,M,D,False,400216,6743.0,28,1221,0,0,MI,5,False,2605,Michigan
221,K000180,Carolyn,Kilpatrick,1945-06-25,F,D,False,400217,,8,1221,101,5,MI,13,False,2613,Michigan
222,K000188,Ron,Kind,1963-03-16,M,D,False,400218,45870.0,8,1221,43,1,WI,3,False,5503,Wisconsin
223,K000210,Peter,King,1944-04-05,M,R,False,400219,26487.0,12,1221,42,0,NY,3,False,3603,New York
224,K000362,Steve,King,1949-05-28,M,R,False,400220,1003590.0,2,1221,28,0,IA,5,False,1905,Iowa
225,K000220,Jack,Kingston,1955-04-24,M,R,False,400221,26480.0,12,1221,52,1,GA,1,False,1301,Georgia
226,K000360,Mark,Kirk,1959-09-15,M,R,False,400222,85221.0,4,1221,50,0,IL,10,False,1710,Illinois
227,K000259,Gerald,Kleczka,1943-11-26,M,D,False,400223,,22,1221,98,0,WI,4,False,5504,Wisconsin
228,K000363,John,Kline,1947-09-06,M,R,False,400224,1003596.0,2,1221,4,0,MN,2,False,2702,Minnesota
229,K000288,Joseph,Knollenberg,1933-11-28,M,R,False,400225,,12,1221,23,0,MI,9,False,2609,Michigan
230,K000306,James,Kolbe,1942-06-28,M,R,False,400226,,20,1221,28,0,AZ,8,False,408,Arizona
231,K000336,Dennis,Kucinich,1946-10-08,M,D,False,400227,45684.0,8,1221,165,6,OH,10,False,3910,Ohio
232,L000552,Ray,LaHood,1945-12-06,M,R,False,400228,26394.0,10,1221,60,0,IL,18,False,1718,Illinois
233,L000043,Nicholas,Lampson,1945-02-14,M,D,False,400229,,8,1221,47,0,TX,9,False,4809,Texas
234,L000559,Jim,Langevin,1964-04-22,M,D,False,400230,86608.0,4,1221,32,0,RI,2,False,4402,Rhode Island
235,L000090,Tom,Lantos,1928-02-01,M,D,False,400231,,24,1221,79,2,CA,12,False,612,California
236,L000560,Rick,Larsen,1965-06-15,M,D,False,400232,86610.0,4,1221,38,0,WA,2,False,5302,Washington
237,L000557,John,Larson,1948-07-22,M,D,False,400233,36596.0,6,1221,56,0,CT,1,False,901,Connecticut
238,L000111,Tom,Latham,1948-07-14,M,R,False,400234,36609.0,10,1221,8,0,IA,4,False,1904,Iowa
239,L000553,Steven,LaTourette,1954-07-22,M,R,False,400235,36748.0,10,1221,49,0,OH,14,False,3914,Ohio
