,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid
107,D000610,Ted,Deutch,1966-05-07,M,D,False,412385,9267613,6,1204,41,3,FL,21,False,1221
108,D000600,Mario,Diaz-Balart,1961-09-25,M,R,False,400108,1003562,12,1204,69,0,FL,25,False,1225
109,D000355,John,Dingell,1926-07-08,M,D,False,400110,470,60,1204,112,1,MI,12,False,2612
110,D000399,Lloyd,Doggett,1946-10-06,M,D,False,400111,36810,20,1204,17,1,TX,35,False,4835
111,D000482,Mike,Doyle,1953-08-05,M,D,False,400114,36774,20,1204,72,1,PA,14,False,4214
112,D000622,Tammy,Duckworth,1968-03-12,F,D,False,412533,94484,2,1204,78,1,IL,8,False,1708
113,D000614,Sean,Duffy,1971-10-03,M,R,False,412488,623570,4,1204,62,0,WI,7,False,5507
114,D000533,John,Duncan,1947-07-21,M,R,False,400116,6114,28,1204,11,0,TN,2,False,4702
115,D000615,Jeffrey,Duncan,1966-01-07,M,R,False,412472,62713,4,1204,2,0,SC,3,False,4503
116,E000290,Donna,Edwards,1958-06-28,F,D,False,412263,38535,8,1204,41,1,MD,4,False,2404
117,E000288,Keith,Ellison,1963-08-04,M,D,False,412215,1022556,8,1204,51,1,MN,5,False,2705
118,E000291,Renee,Ellmers,1964-02-09,F,R,False,412457,1033793,4,1204,19,0,NC,2,False,3702
120,E000179,Eliot,Engel,1947-02-18,M,D,False,400122,6109,26,1204,57,0,NY,16,False,3616
121,E000292,Bill,Enyart,1949-09-22,M,D,False,412535,79286,2,1204,33,1,IL,12,False,1712
122,E000215,Anna,Eshoo,1942-12-13,F,D,False,400124,26130,22,1204,30,0,CA,18,False,618
123,E000293,Elizabeth,Esty,1959-08-25,F,D,False,412524,1020906,2,1204,20,0,CT,5,False,905
125,F000460,Blake,Farenthold,1961-12-12,M,R,False,412482,95180,4,1204,4,0,TX,27,False,4827
126,F000030,Sam,Farr,1941-07-04,M,D,False,400129,30645,22,1204,42,1,CA,20,False,620
127,F000043,Chaka,Fattah,1956-11-21,M,D,False,400130,36763,20,1204,51,1,PA,2,False,4202
128,F000458,Stephen,Fincher,1973-02-07,M,R,False,412479,9268967,4,1204,57,0,TN,8,False,4708
129,F000451,Michael,Fitzpatrick,1963-06-28,M,R,False,400646,33378,4,1204,23,0,PA,8,False,4208
130,F000459,Chuck,Fleischmann,1962-10-11,M,R,False,412476,95146,4,1204,14,0,TN,3,False,4703
131,F000456,John,Fleming,1951-07-05,M,R,False,412275,1031345,6,1204,2,0,LA,4,False,2204
132,F000461,Bill,Flores,1954-02-25,M,R,False,412480,623540,4,1204,25,0,TX,17,False,4817
133,F000445,J.,Forbes,1952-02-17,M,R,False,400137,89584,14,1204,25,0,VA,4,False,5104
134,F000449,Jeff,Fortenberry,1960-12-27,M,R,False,400640,1013049,10,1204,41,0,NE,1,False,3101
135,F000454,Bill,Foster,1955-10-07,M,D,False,412257,1027346,2,1204,14,1,IL,11,False,1711
136,F000450,Virginia,Foxx,1943-06-29,F,R,False,400643,1013052,8,1204,3,0,NC,5,False,3705
137,F000462,Lois,Frankel,1948-05-16,F,D,False,412529,623714,2,1204,36,1,FL,22,False,1222
138,F000448,Trent,Franks,1957-06-19,M,R,False,400141,1003550,12,1204,52,0,AZ,8,False,408
139,F000372,Rodney,Frelinghuysen,1946-04-29,M,R,False,400142,37781,20,1204,10,0,NJ,11,False,3411
140,F000455,Marcia,Fudge,1952-10-29,F,D,False,412327,1030928,8,1204,61,1,OH,11,False,3911
141,G000571,Tulsi,Gabbard,1981-04-12,F,D,False,412532,1025291,2,1204,46,1,HI,2,False,1502
142,G000572,Pete,Gallego,1961-12-02,M,D,False,412577,79696,2,1204,22,1,TX,23,False,4823
143,G000559,John,Garamendi,1945-01-24,M,D,False,412382,18413,6,1204,26,1,CA,3,False,603
144,G000573,Joe,Garcia,1963-10-12,M,D,False,412530,623086,2,1204,42,1,FL,26,False,1226
145,G000562,Cory,Gardner,1974-08-22,M,R,False,412406,623308,4,1204,24,0,CO,4,False,804
146,G000548,Scott,Garrett,1959-07-09,M,R,False,400145,1003601,12,1204,17,0,NJ,5,False,3405
147,G000549,Jim,Gerlach,1955-02-25,M,R,False,400147,1003611,12,1204,31,0,PA,6,False,4206
148,G000563,Bob,Gibbs,1954-06-14,M,R,False,412463,1033844,4,1204,15,1,OH,7,False,3907
149,G000564,Chris,Gibson,1964-05-13,M,R,False,412453,1033827,4,1204,14,0,NY,19,False,3619
150,G000550,Phil,Gingrey,1942-07-10,M,R,False,400151,1003565,12,1204,129,0,GA,11,False,1311
151,G000552,Louie,Gohmert,1953-08-18,M,R,False,400651,1011394,10,1204,79,14,TX,1,False,4801
152,G000289,Robert,Goodlatte,1952-09-22,M,R,False,400154,27025,22,1204,14,0,VA,6,False,5106
153,G000565,Paul,Gosar,1958-11-22,M,R,False,412397,62470,4,1204,162,1,AZ,4,False,404
154,G000566,Trey,Gowdy,1964-08-22,M,R,False,412473,9268950,4,1204,19,2,SC,4,False,4504
155,G000377,Kay,Granger,1943-01-18,F,R,False,400157,45709,18,1204,59,0,TX,12,False,4812
156,G000546,Sam,Graves,1963-11-07,M,R,False,400158,89873,14,1204,75,0,MO,6,False,2906
157,G000560,Tom,Graves,1970-02-03,M,R,False,412388,11519,6,1204,17,0,GA,14,False,1314
158,G000556,Alan,Grayson,1958-03-13,M,D,False,412276,1013409,2,1204,35,1,FL,9,False,1209
159,G000553,Al,Green,1947-09-01,M,D,False,400653,1012969,10,1204,72,1,TX,9,False,4809
160,G000410,Gene,Green,1947-10-17,M,D,False,400160,26156,22,1204,51,1,TX,29,False,4829
161,G000567,Tim,Griffin,1968-08-21,M,R,False,412401,1024660,4,1204,25,0,AR,2,False,502
162,G000568,Morgan,Griffith,1958-03-15,M,R,False,412485,62766,4,1204,9,0,VA,9,False,5109
163,G000551,Raúl,Grijalva,1948-02-19,M,D,False,400162,1003551,12,1204,122,2,AZ,3,False,403
164,G000569,Mike,Grimm,1970-02-07,M,R,False,412451,62667,4,1204,87,0,NY,11,False,3611
165,G000558,Brett,Guthrie,1964-02-18,M,R,False,412278,1031343,6,1204,13,0,KY,2,False,2102
166,G000535,Luis,Gutiérrez,1953-12-10,M,D,False,400163,23476,22,1204,211,1,IL,4,False,1704
167,H001063,Janice,Hahn,1952-03-30,F,D,False,412498,57805,4,1204,7,1,CA,44,False,644
168,H000067,Ralph,Hall,1923-05-03,M,R,False,400165,7354,34,1204,89,0,TX,4,False,4804
169,H001050,Colleen,Hanabusa,1951-05-04,F,D,False,412418,61258,4,1204,134,1,HI,1,False,1501
170,H001051,Richard,Hanna,1951-01-25,M,R,False,412454,61702,4,1204,91,0,NY,22,False,3622
171,H001045,Gregg,Harper,1956-06-01,M,R,False,412280,1031347,6,1204,23,0,MS,3,False,2803
172,H001052,Andy,Harris,1957-01-25,M,R,False,412434,1033464,4,1204,20,0,MD,1,False,2401
173,H001053,Vicky,Hartzler,1960-10-13,F,R,False,412444,95050,4,1204,65,0,MO,4,False,2904
174,H000324,Alcee,Hastings,1936-09-05,M,D,False,400170,1858,22,1204,117,1,FL,20,False,1220
175,H000329,Doc,Hastings,1941-02-07,M,R,False,400171,31324,20,1204,24,0,WA,4,False,5304
176,H001055,Joe,Heck,1961-10-30,M,R,False,412446,62662,4,1204,11,0,NV,3,False,3203
177,H001064,Denny,Heck,1952-07-29,M,D,False,412584,9269006,2,1204,41,1,WA,10,False,5310
178,H001036,Jeb,Hensarling,1957-05-29,M,R,False,400175,1003619,12,1204,14,0,TX,5,False,4805
179,H001056,Jaime,Herrera Beutler,1978-11-03,F,R,False,412486,95198,4,1204,319,0,WA,3,False,5303
180,H001038,Brian,Higgins,1959-10-06,M,D,False,400641,1013050,8,1204,67,1,NY,26,False,3626
181,H001047,Jim,Himes,1966-07-05,M,D,False,412282,1031341,6,1204,19,1,CT,4,False,904
182,H000636,Rubén,Hinojosa,1940-08-20,M,D,False,400179,45743,18,1204,155,0,TX,15,False,4815
183,H001065,George,Holding,1968-04-17,M,R,False,412553,623728,2,1204,16,0,NC,13,False,3713
184,H001032,Rush,Holt,1948-10-15,M,D,False,400184,57967,16,1204,156,1,NJ,12,False,3412
185,H001034,Michael,Honda,1941-06-27,M,D,False,400185,85565,14,1204,93,1,CA,17,False,617
186,H001066,Steven,Horsford,1973-04-29,M,D,False,412559,79614,2,1204,161,1,NV,4,False,3204
187,H000874,Steny,Hoyer,1939-06-14,M,D,False,400189,1919,34,1204,54,1,MD,5,False,2405
188,H001067,Richard,Hudson,1971-11-04,M,R,False,412550,79622,2,1204,22,0,NC,8,False,3708
189,H001057,Tim,Huelskamp,1968-11-11,M,R,False,412429,86444,4,1204,20,0,KS,1,False,2001
190,H001068,Jared,Huffman,1964-02-18,M,D,False,412511,622431,2,1204,35,1,CA,2,False,602
191,H001058,Bill,Huizenga,1969-01-31,M,R,False,412437,1033765,4,1204,11,0,MI,2,False,2602
192,H001059,Randy,Hultgren,1966-03-01,M,R,False,412422,62575,4,1204,16,0,IL,14,False,1714
193,H001048,Duncan,Hunter,1976-12-07,M,R,False,412283,1032398,6,1204,79,0,CA,50,False,650
194,H001060,Robert,Hurt,1969-06-16,M,R,False,412484,623558,4,1204,32,0,VA,5,False,5105
195,I000057,Steve,Israel,1958-05-30,M,D,False,400195,87911,14,1204,18,1,NY,3,False,3603
196,I000056,Darrell,Issa,1953-11-01,M,R,False,400196,90066,14,1204,13,2,CA,49,False,649
197,J000032,Sheila,Jackson Lee,1950-01-12,F,D,False,400199,36819,20,1204,90,1,TX,18,False,4818
198,J000294,Hakeem,Jeffries,1970-08-04,M,D,False,412561,79612,2,1204,32,1,NY,8,False,3608
199,J000290,Lynn,Jenkins,1963-06-10,F,R,False,412284,1030550,6,1204,3,0,KS,2,False,2002
200,J000292,Bill,Johnson,1954-11-10,M,R,False,412460,623472,4,1204,1,0,OH,6,False,3906
201,J000126,Eddie,Johnson,1935-12-03,F,D,False,400204,23352,22,1204,26,4,TX,30,False,4830
202,J000174,Sam,Johnson,1930-10-11,M,R,False,400206,18711,24,1204,69,0,TX,3,False,4803
203,J000288,Hank,Johnson,1954-10-02,M,D,False,412199,1020576,8,1204,65,3,GA,4,False,1304
205,J000255,Walter,Jones,1943-02-10,M,R,False,400209,36693,20,1204,99,0,NC,3,False,3703
206,J000289,Jim,Jordan,1964-02-17,M,R,False,412226,1022879,8,1204,15,0,OH,4,False,3904
207,J000295,Dave,Joyce,1957-03-17,M,R,False,412566,68561,2,1204,20,0,OH,14,False,3914
208,K000009,Marcy,Kaptur,1946-06-17,F,D,False,400211,1458,32,1204,40,2,OH,9,False,3909
209,K000375,Bill,Keating,1952-09-06,M,D,False,412435,61856,4,1204,34,1,MA,9,False,2509
210,K000376,Mike,Kelly,1948-05-10,M,R,False,412465,62696,4,1204,5,0,PA,3,False,4203
212,K000379,Joseph,Kennedy,1980-10-04,M,D,False,412543,79948,2,1204,20,1,MA,4,False,2504
213,K000380,Dan,Kildee,1958-08-11,M,D,False,412546,623723,2,1204,3,1,MI,5,False,2605
214,K000381,Derek,Kilmer,1974-01-01,M,D,False,412583,68310,2,1204,14,1,WA,6,False,5306
215,K000188,Ron,Kind,1963-03-16,M,D,False,400218,45870,18,1204,34,1,WI,3,False,5503
216,K000210,Peter,King,1944-04-05,M,R,False,400219,26487,22,1204,26,0,NY,2,False,3602
217,K000362,Steve,King,1949-05-28,M,R,False,400220,1003590,12,1204,40,1,IA,4,False,1904
218,K000220,Jack,Kingston,1955-04-24,M,R,False,400221,26480,22,1204,168,0,GA,1,False,1301
219,K000378,Adam,Kinzinger,1978-02-27,M,R,False,412421,62573,4,1204,10,0,IL,16,False,1716
220,K000368,Ann,Kirkpatrick,1950-03-24,F,D,False,412286,1031338,2,1204,90,1,AZ,1,False,401
221,K000363,John,Kline,1947-09-06,M,R,False,400224,1003596,12,1204,4,0,MN,2,False,2702
222,K000382,Ann,Kuster,1956-09-05,F,D,False,412557,62650,2,1204,13,1,NH,2,False,3302
223,L000573,Raúl,Labrador,1967-12-08,M,R,False,412419,94987,4,1204,50,1,ID,1,False,1601
224,L000578,Doug,LaMalfa,1960-07-02,M,R,False,412510,68493,2,1204,31,0,CA,1,False,601
225,L000564,Doug,Lamborn,1954-05-24,M,R,False,412191,1022846,8,1204,15,0,CO,5,False,805
226,L000567,Leonard,Lance,1952-06-25,M,R,False,412290,1031349,6,1204,0,0,NJ,7,False,3407
227,L000559,Jim,Langevin,1964-04-22,M,D,False,400230,86608,14,1204,26,0,RI,2,False,4402
228,L000575,James,Lankford,1968-03-04,M,R,False,412464,1033847,4,1204,112,0,OK,5,False,4005
229,L000560,Rick,Larsen,1965-06-15,M,D,False,400232,86610,14,1204,68,1,WA,2,False,5302
230,L000557,John,Larson,1948-07-22,M,D,False,400233,36596,16,1204,28,1,CT,1,False,901
231,L000111,Tom,Latham,1948-07-14,M,R,False,400234,36609,20,1204,13,0,IA,3,False,1903
232,L000566,Robert,Latta,1956-04-18,M,R,False,412256,1028071,8,1204,3,0,OH,5,False,3905
233,L000551,Barbara,Lee,1946-07-16,F,D,False,400237,54579,18,1204,55,1,CA,13,False,613
234,L000263,Sander,Levin,1931-09-06,M,D,False,400238,251,32,1204,2,1,MI,9,False,2609
236,L000563,Daniel,Lipinski,1966-07-15,M,D,False,400630,1013046,10,1204,37,3,IL,3,False,1703
237,L000554,Frank,LoBiondo,1946-05-12,M,R,False,400244,30867,20,1204,4,0,NJ,2,False,3402
238,L000565,Dave,Loebsack,1952-12-23,M,D,False,412209,1022883,8,1204,13,0,IA,2,False,1902
239,L000397,Zoe,Lofgren,1947-12-21,F,D,False,400245,36520,20,1204,14,1,CA,19,False,619
240,L000576,Billy,Long,1955-08-11,M,R,False,412445,61880,4,1204,0,0,MO,7,False,2907
241,L000579,Alan,Lowenthal,1941-03-08,M,D,False,412521,93815,2,1204,13,1,CA,47,False,647
242,L000480,Nita,Lowey,1937-07-05,F,D,False,400246,6110,26,1204,10,1,NY,17,False,3617
243,L000491,Frank,Lucas,1960-01-06,M,R,False,400247,35692,22,1204,21,0,OK,3,False,4003
244,L000569,Blaine,Luetkemeyer,1952-05-07,M,R,False,412292,1031348,6,1204,8,0,MO,3,False,2903
245,L000570,Ben,Luján,1972-06-07,M,D,False,412293,1031351,6,1204,14,1,NM,3,False,3503
246,L000580,Michelle,Lujan Grisham,1959-10-24,F,D,False,412558,94791,2,1204,35,1,NM,1,False,3501
247,L000571,Cynthia,Lummis,1954-09-10,F,R,False,412294,1031365,6,1204,42,0,WY,At-Large,True,5600
248,L000562,Stephen,Lynch,1955-03-31,M,D,False,400249,1000222,14,1204,110,1,MA,8,False,2508
249,M001171,Dan,Maffei,1968-07-04,M,D,False,412297,51904,2,1204,9,1,NY,24,False,3624
250,M000087,Carolyn,Maloney,1946-02-19,F,D,False,400251,26162,22,1204,54,1,NY,12,False,3612
251,M001185,Sean,Maloney,1966-07-30,M,D,False,412562,79760,2,1204,18,0,NY,18,False,3618
252,M001158,Kenny,Marchant,1951-02-23,M,R,False,400656,1013059,10,1204,56,0,TX,24,False,4824
253,M001179,Tom,Marino,1952-08-15,M,R,False,412468,95129,4,1204,18,0,PA,10,False,4210
255,M001184,Thomas,Massie,1971-01-13,M,R,False,412503,79951,4,1204,1,1,KY,4,False,2104
256,M001142,Jim,Matheson,1960-03-21,M,D,False,400255,89172,14,1204,14,0,UT,4,False,4904
257,M001163,Doris,Matsui,1944-09-25,F,D,False,400663,26602,10,1204,24,1,CA,6,False,606
259,M000309,Carolyn,McCarthy,1944-01-05,F,D,False,400257,45040,18,1204,698,1,NY,4,False,3604
260,M001165,Kevin,McCarthy,1965-01-26,M,R,False,412190,85231,8,1204,1,0,CA,23,False,623
261,M001157,Michael,McCaul,1962-01-14,M,R,False,400654,1013056,10,1204,27,0,TX,10,False,4810
262,M001177,Tom,McClintock,1956-07-10,M,R,False,412295,30359,6,1204,13,0,CA,4,False,604
263,M001143,Betty,McCollum,1954-07-12,F,D,False,400259,86670,14,1204,31,2,MN,4,False,2704
264,M000404,Jim,McDermott,1936-12-28,M,D,False,400262,5761,26,1204,37,1,WA,7,False,5307
265,M000312,Jim,McGovern,1959-11-20,M,D,False,400263,45976,18,1204,22,1,MA,2,False,2502
266,M001156,Patrick,McHenry,1975-10-22,M,R,False,400644,1007062,10,1204,31,0,NC,10,False,3710
267,M000485,Mike,McIntyre,1956-08-06,M,D,False,400266,45960,18,1204,56,1,NC,7,False,3707
268,M000508,Howard,McKeon,1938-09-09,M,R,False,400267,26483,22,1204,52,0,CA,25,False,625
269,M001180,David,McKinley,1947-03-28,M,R,False,412487,9269013,4,1204,0,0,WV,1,False,5401
270,M001159,Cathy,McMorris Rodgers,1969-05-22,F,R,False,400659,1013063,10,1204,49,0,WA,5,False,5305
271,M001166,Jerry,McNerney,1951-06-18,M,D,False,412189,1021667,8,1204,18,1,CA,9,False,609
272,M001187,Mark,Meadows,1959-07-28,M,R,False,412552,79621,2,1204,13,0,NC,11,False,3711
273,M001181,Pat,Meehan,1955-10-20,M,R,False,412466,1033856,4,1204,5,2,PA,7,False,4207
274,M001137,Gregory,Meeks,1953-09-25,M,D,False,400271,53469,18,1204,87,1,NY,5,False,3605
275,M001188,Grace,Meng,1975-10-01,F,D,False,412560,68411,2,1204,72,0,NY,6,False,3606
276,M001189,Luke,Messer,1969-02-27,M,R,False,412540,11245,2,1204,19,0,IN,6,False,1806
277,M000689,John,Mica,1943-01-27,M,R,False,400273,26395,22,1204,1,0,FL,7,False,1207
