,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid,state_names
83,C000868,Robert,Cramer,1947-08-22,M,D,False,400084,,6,1340,15,0,AL,5,False,105,Alabama
84,C000873,Philip,Crane,1930-11-03,M,R,False,400085,,28,1340,66,0,IL,8,False,1708,Illinois
85,C000880,Michael,Crapo,1951-05-20,M,R,False,300030,26440.0,4,1340,26,0,ID,2,False,1602,Idaho
86,C000903,Frank,Cremeans,1943-04-05,M,R,False,403015,,2,1340,11,0,OH,6,False,3906,Ohio
87,C000962,Barbara,Cubin,1946-11-30,F,R,False,400088,,2,1340,77,0,WY,At-Large,True,5600,Wyoming
88,C000984,Elijah,Cummings,1951-01-18,M,D,False,400090,43300.0,2,1340,1,0,MD,7,False,2407,Maryland
89,C000994,Randy,Cunningham,1941-12-08,M,R,False,400091,,6,1340,13,0,CA,51,False,651,California
90,D000046,Pat,Danner,1934-01-13,F,D,False,400578,,4,1340,15,0,MO,6,False,2906,Missouri
91,D000136,Thomas,Davis,1949-01-05,M,R,False,400098,,2,1340,19,1,VA,11,False,5111,Virginia
92,D000203,Eligio,de la Garza,1927-09-22,M,D,False,403308,,32,1340,160,2,TX,15,False,4815,Texas
93,D000168,Nathan,Deal,1942-08-25,M,D,False,400099,,4,1340,0,0,GA,9,False,1309,Georgia
94,D000168,Nathan,Deal,1942-08-25,M,R,False,400099,,4,1340,7,0,GA,9,False,1309,Georgia
95,D000191,Peter,DeFazio,1947-05-27,M,D,False,400100,6068.0,10,1340,47,5,OR,4,False,4104,Oregon
96,D000216,Rosa,DeLauro,1943-03-02,F,D,False,400103,19040.0,6,1340,9,0,CT,3,False,903,Connecticut
97,D000217,Thomas,DeLay,1947-04-08,M,R,False,400104,,12,1340,36,0,TX,22,False,4822,Texas
98,D000222,Ronald,Dellums,1935-11-24,M,D,False,403364,,26,1340,40,3,CA,9,False,609,California
99,D000275,Peter,Deutsch,1957-04-01,M,D,False,400106,,4,1340,37,0,FL,20,False,1220,Florida
100,D000299,Lincoln,Diaz-Balart,1954-08-13,M,R,False,400107,25887.0,4,1340,24,0,FL,21,False,1221,Florida
101,D000312,Jay,Dickey,1939-12-14,M,R,False,400579,,4,1340,69,0,AR,4,False,504,Arkansas
102,D000327,Norman,Dicks,1940-12-16,M,D,False,400109,8131.0,20,1340,56,0,WA,6,False,5306,Washington
103,D000355,John,Dingell,1926-07-08,M,D,False,400110,470.0,42,1340,53,0,MI,16,False,2616,Michigan
104,D000373,Julian,Dixon,1934-08-08,M,D,False,400580,,18,1340,30,2,CA,32,False,632,California
105,D000399,Lloyd,Doggett,1946-10-06,M,D,False,400111,36810.0,2,1340,9,0,TX,10,False,4810,Texas
106,D000424,Calvin,Dooley,1954-01-11,M,D,False,400112,,6,1340,47,1,CA,20,False,620,California
107,D000429,John,Doolittle,1950-10-30,M,R,False,400113,,6,1340,25,0,CA,4,False,604,California
108,D000435,Robert,Dornan,1933-04-03,M,R,False,403545,,18,1340,87,1,CA,46,False,646,California
109,D000482,Mike,Doyle,1953-08-05,M,D,False,400114,36774.0,2,1340,10,0,PA,18,False,4218,Pennsylvania
110,D000492,David,Dreier,1952-07-05,M,R,False,400115,,16,1340,15,0,CA,28,False,628,California
111,D000533,John,Duncan,1947-07-21,M,R,False,400116,6114.0,10,1340,11,0,TN,2,False,4702,Tennessee
112,D000549,Jennifer,Dunn,1941-07-29,F,R,False,400117,,4,1340,44,0,WA,8,False,5308,Washington
113,D000563,Richard,Durbin,1944-11-21,M,D,False,300038,6741.0,14,1340,85,0,IL,20,False,1720,Illinois
114,E000063,Chet,Edwards,1951-11-24,M,D,False,400118,20693.0,6,1340,48,1,TX,11,False,4811,Texas
115,E000092,Vernon,Ehlers,1934-02-06,M,R,False,400119,,4,1340,46,1,MI,3,False,2603,Michigan
116,E000093,Robert,Ehrlich,1957-11-25,M,R,False,400523,,2,1340,18,0,MD,2,False,2402,Maryland
117,E000172,Jo Ann,Emerson,1950-09-16,F,R,False,400121,46627.0,2,1340,41,0,MO,8,False,2908,Missouri
118,E000174,Bill,Emerson,1938-01-01,M,R,False,403864,,16,1340,0,0,MO,8,False,2908,Missouri
119,E000179,Eliot,Engel,1947-02-18,M,D,False,400122,6109.0,8,1340,38,3,NY,17,False,3617,New York
120,E000187,Phil,English,1956-06-20,M,R,False,400123,,2,1340,20,0,PA,21,False,4221,Pennsylvania
121,E000194,John,Ensign,1958-03-25,M,R,False,300040,37076.0,2,1340,29,0,NV,1,False,3201,Nevada
122,E000215,Anna,Eshoo,1942-12-13,F,D,False,400124,26130.0,4,1340,11,1,CA,14,False,614,California
123,E000250,Lane,Evans,1951-08-04,M,D,False,400126,,14,1340,6,1,IL,17,False,1717,Illinois
124,E000268,Terry,Everett,1937-02-15,M,R,False,400127,,4,1340,14,1,AL,2,False,102,Alabama
125,E000282,Thomas,Ewing,1935-09-19,M,R,False,400581,,6,1340,30,1,IL,15,False,1715,Illinois
127,F000030,Sam,Farr,1941-07-04,M,D,False,400129,30645.0,4,1340,25,2,CA,17,False,617,California
128,F000043,Chaka,Fattah,1956-11-21,M,D,False,400130,36763.0,2,1340,109,2,PA,2,False,4202,Pennsylvania
129,F000049,Harris,Fawell,1929-03-25,M,R,False,404009,,12,1340,13,0,IL,13,False,1713,Illinois
130,F000053,Vic,Fazio,1942-10-11,M,D,False,404013,,18,1340,66,0,CA,3,False,603,California
131,F000110,Cleo,Fields,1962-11-22,M,D,False,404067,,4,1340,206,3,LA,4,False,2204,Louisiana
132,F000111,Jack,Fields,1952-02-03,M,R,False,404068,,16,1340,166,0,TX,8,False,4808,Texas
133,F000116,Bob,Filner,1942-09-04,M,D,False,400133,26133.0,4,1340,70,2,CA,50,False,650,California
134,F000184,Floyd,Flake,1945-01-30,M,D,False,404139,,10,1340,166,2,NY,6,False,3606,New York
135,F000187,Michael,Flanagan,1962-11-09,M,R,False,404142,,2,1340,15,0,IL,5,False,1705,Illinois
136,F000235,Tom,Foglietta,1928-12-03,M,D,False,404190,,16,1340,84,1,PA,1,False,4201,Pennsylvania
137,F000238,Mark,Foley,1954-09-08,M,R,False,400136,,2,1340,14,0,FL,16,False,1216,Florida
138,F000257,Michael,Forbes,1952-07-16,M,R,False,400582,,2,1340,36,1,NY,1,False,3601,New York
139,F000261,Harold,Ford,1945-05-20,M,D,False,404213,,22,1340,239,1,TN,9,False,4709,Tennessee
140,F000328,Tillie,Fowler,1942-12-23,F,R,False,400583,,4,1340,72,0,FL,4,False,1204,Florida
141,F000332,Jon,Fox,1947-04-22,M,R,False,404280,,2,1340,12,0,PA,13,False,4213,Pennsylvania
142,F000339,Barney,Frank,1940-03-31,M,D,False,400140,,16,1340,60,3,MA,4,False,2504,Massachusetts
143,F000348,Gary,Franks,1953-02-09,M,R,False,404296,,6,1340,8,0,CT,5,False,905,Connecticut
144,F000349,Bob,Franks,1951-09-21,M,R,False,400584,,4,1340,10,1,NJ,7,False,3407,New Jersey
146,F000372,Rodney,Frelinghuysen,1946-04-29,M,R,False,400142,37781.0,2,1340,10,1,NJ,11,False,3411,New Jersey
147,F000387,Dan,Frisa,1955-04-27,,R,False,404332,,2,1340,21,0,NY,4,False,3604,New York
148,F000392,Martin,Frost,1942-01-01,M,D,False,400143,,18,1340,99,0,TX,24,False,4824,Texas
149,F000426,David,Funderburk,1944-04-28,M,R,False,404367,,2,1340,13,0,NC,2,False,3702,North Carolina
150,F000434,Elizabeth,Furse,1936-10-13,F,D,False,404375,,4,1340,52,1,OR,1,False,4101,Oregon
151,G000021,Elton,Gallegly,1944-03-07,M,R,False,400144,6712.0,10,1340,96,0,CA,23,False,623,California
152,G000041,Greg,Ganske,1949-03-31,M,R,False,400517,,2,1340,29,1,IA,4,False,1904,Iowa
153,G000120,Sam,Gejdenson,1948-05-20,M,D,False,400585,,16,1340,39,0,CT,2,False,902,Connecticut
154,G000121,George,Gekas,1930-04-14,M,R,False,400544,,14,1340,31,0,PA,17,False,4217,Pennsylvania
155,G000132,Richard,Gephardt,1941-01-31,M,D,False,400146,,20,1340,111,4,MO,3,False,2903,Missouri
156,G000134,Pete,Geren,1952-01-29,M,D,False,404503,,8,1340,34,0,TX,12,False,4812,Texas
157,G000153,Sam,Gibbons,1920-01-20,M,D,False,404520,,34,1340,221,2,FL,11,False,1211,Florida
158,G000180,Wayne,Gilchrest,1946-04-15,M,R,False,400149,,6,1340,7,0,MD,1,False,2401,Maryland
159,G000210,Paul,Gillmor,1939-02-01,M,R,False,400150,,8,1340,38,0,OH,5,False,3905,Ohio
160,G000212,Benjamin,Gilman,1922-12-06,M,R,False,400536,,24,1340,18,0,NY,20,False,3620,New York
161,G000225,Newt,Gingrich,1943-06-17,M,R,Speaker of the House,404587,,18,1340,1236,1,GA,6,False,1306,Georgia
162,G000272,Henry,Gonzalez,1916-05-03,M,D,False,404634,,36,1340,58,0,TX,20,False,4820,Texas
163,G000289,Robert,Goodlatte,1952-09-22,M,R,False,400154,27025.0,4,1340,3,0,VA,6,False,5106,Virginia
164,G000291,William,Goodling,1927-12-05,M,R,False,400586,,22,1340,41,2,PA,19,False,4219,Pennsylvania
165,G000309,Bart,Gordon,1949-01-24,M,D,False,400155,5452.0,12,1340,9,0,TN,6,False,4706,Tennessee
166,G000336,Porter,Goss,1938-11-26,M,R,False,400156,,8,1340,7,7,FL,14,False,1214,Florida
167,G000359,Lindsey,Graham,1955-07-09,M,R,False,300047,36782.0,2,1340,25,1,SC,3,False,4503,South Carolina
168,G000410,Gene,Green,1947-10-17,M,D,False,400160,26156.0,4,1340,76,1,TX,29,False,4829,Texas
169,G000439,James,Greenwood,1951-05-04,M,R,False,400161,,4,1340,41,0,PA,8,False,4208,Pennsylvania
170,G000524,Steve,Gunderson,1951-05-10,M,R,False,404869,,16,1340,63,5,WI,3,False,5503,Wisconsin
171,G000535,Luis,Gutiérrez,1953-12-10,M,D,False,400163,23476.0,4,1340,70,1,IL,4,False,1704,Illinois
172,G000536,Gilbert,Gutknecht,1951-03-20,M,R,False,400164,,2,1340,14,0,MN,1,False,2701,Minnesota
173,H000074,Tony,Hall,1942-01-16,M,D,False,400538,,18,1340,129,0,OH,3,False,3903,Ohio
174,H000067,Ralph,Hall,1923-05-03,M,D,False,400165,7354.0,16,1340,1,0,TX,4,False,4804,Texas
175,H000114,Lee,Hamilton,1931-04-20,M,D,False,404996,,32,1340,2,0,IN,9,False,1809,Indiana
176,H000151,Melton,Hancock,1929-09-14,M,R,False,405033,,8,1340,26,0,MO,7,False,2907,Missouri
177,H000172,James,Hansen,1932-08-14,M,R,False,400552,,16,1340,46,0,UT,1,False,4901,Utah
178,H000213,Jane,Harman,1945-06-28,F,D,False,400166,16717.0,4,1340,109,29,CA,36,False,636,California
179,H000323,J. Dennis,Hastert,1942-01-02,M,R,False,400169,,10,1340,40,0,IL,14,False,1714,Illinois
180,H000324,Alcee,Hastings,1936-09-05,M,D,False,400170,1858.0,4,1340,44,2,FL,23,False,1223,Florida
181,H000329,Doc,Hastings,1941-02-07,M,R,False,400171,31324.0,2,1340,18,0,WA,4,False,5304,Washington
182,H000390,James,Hayes,1946-12-21,M,D,False,405258,,10,1340,32,1,LA,7,False,2207,Louisiana
183,H000390,James,Hayes,1946-12-21,M,R,False,405258,,10,1340,224,0,LA,7,False,2207,Louisiana
184,H000413,John,Hayworth,1958-07-12,M,R,False,400173,,2,1340,2,0,AZ,6,False,406,Arizona
185,H000444,Joel,Hefley,1935-04-18,M,R,False,400174,,10,1340,13,0,CO,5,False,805,Colorado
186,H000448,Bill,Hefner,1930-04-11,M,D,False,405313,,22,1340,75,0,NC,8,False,3708,North Carolina
187,H000452,Fred,Heineman,1929-12-28,M,R,False,405317,,2,1340,53,0,NC,4,False,3704,North Carolina
188,H000528,Wally,Herger,1945-05-20,M,R,False,400176,12557.0,10,1340,23,0,CA,2,False,602,California
189,H000615,Van,Hilleary,1959-06-20,M,R,False,400547,,2,1340,12,0,TN,4,False,4704,Tennessee
190,H000621,Earl,Hilliard,1942-04-09,M,D,False,400502,,4,1340,65,3,AL,7,False,107,Alabama
191,H000627,Maurice,Hinchey,1938-10-27,M,D,False,400178,26164.0,4,1340,29,1,NY,26,False,3626,New York
192,H000666,David,Hobson,1936-10-17,M,R,False,400180,,6,1340,6,8,OH,7,False,3907,Ohio
193,H000676,Peter,Hoekstra,1953-10-30,M,R,False,400182,26490.0,4,1340,6,0,MI,2,False,2602,Michigan
194,H000707,Martin,Hoke,1952-05-18,M,R,False,405560,,4,1340,44,2,OH,10,False,3910,Ohio
195,H000712,Tim,Holden,1957-03-05,M,D,False,400183,29611.0,4,1340,19,0,PA,6,False,4206,Pennsylvania
196,H000789,Stephen,Horn,1931-05-31,M,R,False,400506,,4,1340,14,0,CA,38,False,638,California
197,H000807,John,Hostettler,1961-06-19,M,R,False,400187,,2,1340,32,0,IN,8,False,1808,Indiana
198,H000814,Amory,Houghton,1926-08-07,M,R,False,400188,,10,1340,77,1,NY,31,False,3631,New York
199,H000874,Steny,Hoyer,1939-06-14,M,D,False,400189,1919.0,16,1340,30,1,MD,5,False,2405,Maryland
200,H000981,Duncan,Hunter,1948-05-31,M,R,False,400191,,16,1340,73,0,CA,52,False,652,California
201,H001015,Tim,Hutchinson,1949-08-11,M,R,False,300151,,4,1340,20,0,AR,3,False,503,Arkansas
202,H001022,Henry,Hyde,1924-04-18,M,R,False,400192,,22,1340,16,0,IL,6,False,1706,Illinois
203,I000023,Bob,Inglis,1959-10-11,M,R,False,400649,26441.0,4,1340,22,0,SC,4,False,4504,South Carolina
204,I000047,Ernest,Istook,1950-02-11,M,R,False,400197,,4,1340,59,0,OK,5,False,4005,Oklahoma
205,J000283,Jesse,Jackson,1965-03-11,M,D,False,400198,39073.0,2,1340,0,0,IL,2,False,1702,Illinois
206,J000032,Sheila,Jackson Lee,1950-01-12,F,D,False,400199,36819.0,2,1340,39,2,TX,18,False,4818,Texas
207,J000033,Andrew,Jacobs,1932-02-24,M,D,False,405939,,30,1340,58,3,IN,10,False,1810,Indiana
208,J000070,William,Jefferson,1947-03-14,M,D,False,400201,,6,1340,212,1,LA,2,False,2202,Louisiana
209,J000126,Eddie,Johnson,1935-12-03,F,D,False,400204,23352.0,4,1340,30,2,TX,30,False,4830,Texas
210,J000163,Nancy,Johnson,1935-01-05,F,R,False,400205,,14,1340,24,6,CT,6,False,906,Connecticut
211,J000174,Sam,Johnson,1930-10-11,M,R,False,400206,18711.0,6,1340,28,0,TX,3,False,4803,Texas
212,J000177,Tim,Johnson,1946-12-28,M,D,False,300058,2545.0,10,1340,27,0,SD,At-Large,True,4600,South Dakota
213,J000187,Harry,Johnston,1931-12-02,M,D,False,406082,,8,1340,119,0,FL,19,False,1219,Florida
214,J000255,Walter,Jones,1943-02-10,M,R,False,400209,36693.0,2,1340,10,0,NC,3,False,3703,North Carolina
215,K000008,Paul,Kanjorski,1937-04-02,M,D,False,400210,5974.0,12,1340,7,0,PA,11,False,4211,Pennsylvania
216,K000009,Marcy,Kaptur,1946-06-17,F,D,False,400211,1458.0,14,1340,67,5,OH,9,False,3909,Ohio
217,K000016,John,Kasich,1952-05-13,M,R,False,400590,1620.0,14,1340,34,0,OH,12,False,3912,Ohio
218,K000078,Sue,Kelly,1936-09-26,F,R,False,400213,,2,1340,5,0,NY,19,False,3619,New York
219,K000110,Joseph,Kennedy,1952-09-24,M,D,False,406277,,10,1340,44,0,MA,8,False,2508,Massachusetts
220,K000113,Patrick,Kennedy,1967-07-14,M,D,False,400215,17987.0,2,1340,42,1,RI,1,False,4401,Rhode Island
221,K000118,Barbara,Kennelly,1936-07-10,F,D,False,406284,,16,1340,28,0,CT,1,False,901,Connecticut
222,K000172,Dale,Kildee,1929-09-16,M,D,False,400216,6743.0,20,1340,0,0,MI,9,False,2609,Michigan
223,K000181,Jay,Kim,1939-03-27,M,R,False,406343,,4,1340,0,0,CA,41,False,641,California
224,K000210,Peter,King,1944-04-05,M,R,False,400219,26487.0,4,1340,15,0,NY,3,False,3603,New York
225,K000220,Jack,Kingston,1955-04-24,M,R,False,400221,26480.0,4,1340,21,0,GA,1,False,1301,Georgia
226,K000259,Gerald,Kleczka,1943-11-26,M,D,False,400223,,14,1340,74,0,WI,4,False,5504,Wisconsin
227,K000270,Ron,Klink,1951-09-23,M,D,False,400591,,4,1340,17,0,PA,4,False,4204,Pennsylvania
228,K000274,Scott,Klug,1953-01-16,M,R,False,406431,,6,1340,12,0,WI,2,False,5502,Wisconsin
229,K000288,Joseph,Knollenberg,1933-11-28,M,R,False,400225,,4,1340,2,0,MI,11,False,2611,Michigan
230,K000306,James,Kolbe,1942-06-28,M,R,False,400226,,12,1340,13,0,AZ,5,False,405,Arizona
231,L000556,John,LaFalce,1939-10-06,M,D,False,400537,,22,1340,57,1,NY,29,False,3629,New York
232,L000552,Ray,LaHood,1945-12-06,M,R,False,400228,26394.0,2,1340,3,4,IL,18,False,1718,Illinois
233,L000090,Tom,Lantos,1928-02-01,M,D,False,400231,,16,1340,114,1,CA,12,False,612,California
234,L000096,Steve,Largent,1954-09-28,M,R,False,400593,,4,1340,65,0,OK,1,False,4001,Oklahoma
235,L000111,Tom,Latham,1948-07-14,M,R,False,400234,36609.0,2,1340,12,0,IA,5,False,1905,Iowa
236,L000553,Steven,LaTourette,1954-07-22,M,R,False,400235,36748.0,2,1340,21,1,OH,19,False,3919,Ohio
237,L000119,Gregory,Laughlin,1942-01-21,M,D,False,406625,,8,1340,29,0,TX,14,False,4814,Texas
238,L000119,Gregory,Laughlin,1942-01-21,M,R,False,406625,,8,1340,48,0,TX,14,False,4814,Texas
239,L000155,Rick,Lazio,1958-03-13,M,R,False,400594,,4,1340,12,0,NY,2,False,3602,New York
240,L000169,James,Leach,1942-10-15,M,R,False,400236,,20,1340,16,1,IA,1,False,1901,Iowa
241,L000263,Sander,Levin,1931-09-06,M,D,False,400238,251.0,14,1340,8,0,MI,12,False,2612,Michigan
242,L000274,Jerry,Lewis,1934-10-21,M,R,False,400239,1001646.0,18,1340,46,0,CA,40,False,640,California
