,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid
30,B000463,Michael,Bilirakis,1930-07-16,M,R,,400028,,4,,,,FL,9,False,1209
31,B000551,Ben,Blaz,1928-02-14,,R,,401526,,2,,,,GU,At-Large,True,6698
32,B000556,Tom,Bliley,1932-01-28,M,R,,400571,,6,,,,VA,3,False,5103
33,B000586,Sherwood,Boehlert,1936-09-28,M,R,,400035,,4,,,,NY,25,False,3625
34,B000592,Corinne,Boggs,1916-03-13,F,D,,401560,,14,,,,LA,2,False,2202
35,B000600,Edward,Boland,1911-10-01,M,D,,401568,,34,,,,MA,2,False,2502
36,B000615,William,Boner,1945-02-14,M,D,,401582,,8,,,,TN,5,False,4705
37,B000619,David,Bonior,1945-06-06,M,D,,400527,,10,,,,MI,12,False,2612
38,B000620,Don,Bonker,1937-03-07,,D,,401585,,12,,,,WA,3,False,5303
39,B000644,Robert,Borski,1948-10-20,M,D,,400542,,4,,,,PA,3,False,4203
40,B000648,Douglas,Bosco,1946-07-28,,D,,401612,,4,,,,CA,1,False,0601
41,B000657,Rick,Boucher,1946-08-01,M,D,,400043,6736,4,,,,VA,9,False,5109
42,B000666,Eldon,Boulter,1942-02-23,,R,,401628,,2,,,,TX,13,False,4813
43,B000711,Barbara,Boxer,1940-11-11,F,D,,300011,2470,4,,,,CA,6,False,0606
44,B000780,John,Breaux,1944-03-01,M,D,,300012,,16,,,,LA,7,False,2207
45,B000880,Jack,Brooks,1922-12-18,M,D,,401837,,34,,,,TX,9,False,4809
46,B000890,William,Broomfield,1922-04-28,M,R,,401847,,30,,,,MI,18,False,2618
47,B000919,Hank,Brown,1940-02-12,M,R,,401874,,6,,,,CO,4,False,0804
48,B000918,George,Brown,1920-03-06,M,D,,400572,,22,,,,CA,36,False,0636
49,B000966,James,Broyhill,1927-08-19,M,R,,401918,,24,,,,NC,10,False,3710
50,B000971,Terry,Bruce,1944-03-25,,D,,401923,,2,,,,IL,19,False,1719
51,B000997,John,Bryant,1947-02-22,M,D,,401947,,4,,,,TX,5,False,4805
52,B001158,Sala,Burton,1925-04-01,F,D,,402100,,4,,,,CA,5,False,0605
53,B001149,Dan,Burton,1938-06-21,M,R,,400055,,4,,,,IN,6,False,1806
54,B001158,Sala,Burton,1925-04-01,F,R,,402100,,4,,,,CO,6,False,0806
55,B001172,Albert,Bustamante,1935-04-08,M,D,,402114,,2,,,,TX,23,False,4823
56,B001220,Beverly,Byron,1932-07-27,F,D,,402159,,8,,,,MD,6,False,2406
57,C000052,Sonny,Callahan,1932-09-11,,R,,400500,,2,,,,AL,1,False,0101
58,C000079,Carroll,Campbell,1940-07-24,,R,,402235,,8,,,,SC,4,False,4504
59,C000165,William,Carney,1942-07-01,M,R,,402313,,8,,,,NY,1,False,3601
60,C000174,Thomas,Carper,1947-01-23,M,D,,300019,663,4,,,,DE,At-Large,True,1000
61,C000178,Bob,Carr,1943-03-27,M,D,,402325,,10,,,,MI,6,False,2606
62,C000293,Rodney,Chandler,1942-07-13,,R,,402435,,4,,,,WA,8,False,5308
63,C000312,Jim,Chapman,1945-03-08,M,D,,402454,,2,,,,TX,1,False,4801
64,C000321,William,Chappell,1922-02-03,M,D,,402463,,18,,,,FL,4,False,1204
65,C000322,Eugene,Chappie,1920-03-28,M,R,,402464,,6,,,,CA,2,False,0602
66,C000344,Richard,Cheney,1941-01-30,M,R,,402484,,8,,,,WY,At-Large,True,5600
67,C000488,William,Clay,1931-04-30,M,D,,402626,,18,,,,MO,1,False,2901
68,C000523,William,Clinger,1929-04-04,M,R,,402657,,8,,,,PA,23,False,4223
69,C000542,Daniel,Coats,1943-05-16,M,R,,402675,6080,6,,,,IN,4,False,1804
70,C000555,William,Cobey,1939-05-13,M,R,,402688,,2,,,,NC,4,False,3704
71,C000556,Howard,Coble,1931-03-18,M,R,,400076,6961,2,,,,NC,6,False,3706
72,C000581,Anthony,Coelho,1942-06-15,M,D,,402710,,8,,,,CA,15,False,0615
73,C000618,Earl,Coleman,1943-05-29,M,R,,402747,,12,,,,MO,6,False,2906
74,C000621,Ronald,Coleman,1941-11-29,M,D,,402750,,4,,,,TX,16,False,4816
75,C000638,James,Collins,1916-04-29,M,R,,402767,,2,,,,TX,19,False,4819
76,C000634,Cardiss,Collins,1931-09-24,F,D,,402763,1965,14,,,,IL,7,False,1707
77,C000638,James,Collins,1916-04-29,M,R,,402767,,2,,,,TX,3,False,4803
78,C000653,Larry,Combest,1945-03-20,M,R,,400079,,2,,,,TX,19,False,4819
79,C000709,Silvio,Conte,1921-11-09,,R,,402833,,28,,,,MA,1,False,2501
80,C000714,John,Conyers,1929-05-16,M,D,,400080,1824,22,,,,MI,1,False,2601
81,C000754,Jim,Cooper,1954-06-19,M,D,,400081,1201,4,,,,TN,4,False,4704
82,C000807,Robert,Coughlin,1929-04-11,M,R,,402926,,18,,,,PA,13,False,4213
83,C000809,James,Courter,1941-10-14,M,R,,402928,,8,,,,NJ,12,False,3412
84,C000846,William,Coyne,1936-08-24,M,D,,400543,,6,,,,PA,14,False,4214
85,C000858,Larry,Craig,1945-07-20,M,R,,300029,,6,,,,ID,1,False,1601
86,C000873,Philip,Crane,1930-11-03,M,R,,400085,,18,,,,IL,12,False,1712
87,C000919,George,Crockett,1909-08-10,M,D,,403031,,8,,,,MI,13,False,2613
88,D000038,Wilbur,Daniel,1914-05-12,M,D,,403178,,18,,,,VA,5,False,5105
89,D000044,William,Dannemeyer,1929-09-22,M,R,,403184,,8,,,,CA,39,False,0639
90,D000064,Thomas,Daschle,1947-12-09,M,D,,300031,,8,,,,SD,At-Large,True,4600
91,D000065,Harold,Daub,1941-04-23,M,R,,403203,,6,,,,NE,2,False,3102
92,D000131,Robert,Davis,1932-07-31,M,R,,403266,,8,,,,MI,11,False,2611
93,D000203,Eligio,de la Garza,1927-09-22,M,D,,403308,,22,,,,TX,15,False,4815
94,D000209,Ron,de Lugo,1930-08-02,M,D,,403314,,12,,,,VI,At-Large,True,7898
95,D000217,Thomas,DeLay,1947-04-08,M,R,,400104,,2,,,,TX,22,False,4822
96,D000222,Ronald,Dellums,1935-11-24,M,D,,403364,,16,,,,CA,8,False,0608
97,D000267,Butler,Derrick,1936-09-30,M,D,,403403,,12,,,,SC,3,False,4503
98,D000294,Michael,DeWine,1947-01-05,M,R,,300033,,4,,,,OH,7,False,3907
99,D000326,William,Dickinson,1925-06-05,M,R,,403446,,22,,,,AL,2,False,0102
100,D000327,Norman,Dicks,1940-12-16,M,D,,400109,8131,10,,,,WA,6,False,5306
101,D000355,John,Dingell,1926-07-08,M,D,,400110,470,32,,,,MI,16,False,2616
102,D000359,Joseph,DioGuardi,1940-09-20,M,R,,403476,,2,,,,NY,20,False,3620
103,D000373,Julian,Dixon,1934-08-08,M,D,,400580,,8,,,,CA,28,False,0628
104,D000416,Brian,Donnelly,1946-03-02,,D,,403529,,8,,,,MA,11,False,2511
105,D000432,Byron,Dorgan,1942-05-14,M,D,,300037,2318,6,,,,ND,At-Large,True,3800
106,D000435,Robert,Dornan,1933-04-03,M,R,,403545,,8,,,,CA,38,False,0638
107,D000466,Charles,Dowdy,1943-07-27,M,D,,403576,,6,,,,MS,4,False,2804
108,D000471,Thomas,Downey,1949-01-28,M,D,,403581,,12,,,,NY,2,False,3602
109,D000492,David,Dreier,1952-07-05,M,R,,400115,,6,,,,CA,33,False,0633
110,D000534,John,Duncan,1919-03-24,M,R,,403641,,22,,,,TN,2,False,4702
111,D000563,Richard,Durbin,1944-11-21,M,D,,300038,6741,4,,,,IL,20,False,1720
112,D000586,Bernard,Dwyer,1921-01-24,,D,,403689,,6,,,,NJ,6,False,3406
113,D000592,Mervyn,Dymally,1926-05-12,,D,,403695,,6,,,,CA,31,False,0631
114,D000593,Royden,Dyson,1948-11-15,,D,,403696,,6,,,,MD,1,False,2401
115,E000013,Joseph,Early,1933-01-31,M,D,,403709,,12,,,,MA,3,False,2503
116,E000031,Dennis,Eckart,1950-04-06,,D,,403726,,6,,,,OH,11,False,3911
117,E000033,Fred,Eckert,1941-05-06,M,R,,403728,,2,,,,NY,30,False,3630
118,E000043,Robert,Edgar,1943-05-29,M,D,,403738,,12,,,,PA,7,False,4207
119,E000064,Don,Edwards,1915-01-06,M,D,,403776,,24,,,,CA,10,False,0610
120,E000077,Marvin,Edwards,1937-07-12,,R,,403769,,10,,,,OK,5,False,4005
121,E000174,Bill,Emerson,1938-01-01,M,R,,403864,,6,,,,MO,8,False,2908
122,E000184,Glenn,English,1940-11-30,M,D,,403873,,12,,,,OK,6,False,4006
123,E000201,Ben,Erdreich,1938-12-09,,D,,403888,,4,,,,AL,6,False,0106
124,E000250,Lane,Evans,1951-08-04,M,D,,400126,,4,,,,IL,17,False,1717
125,E000259,Thomas,Evans,1924-05-26,M,R,,403940,,6,,,,IA,3,False,1903
126,F000041,Dante,Fascell,1917-03-09,,D,,404002,,32,,,,FL,19,False,1219
127,F000046,Walter,Fauntroy,1933-02-06,M,D,,404006,,16,,,,DC,At-Large,True,1198
128,F000049,Harris,Fawell,1929-03-25,M,R,,404009,,2,,,,IL,13,False,1713
129,F000053,Vic,Fazio,1942-10-11,M,D,,404013,,8,,,,CA,4,False,0604
130,F000059,Edward,Feighan,1947-10-22,M,D,,404019,,4,,,,OH,19,False,3919
131,F000102,Bobbi,Fiedler,1937-04-22,F,R,,404059,,6,,,,CA,21,False,0621
132,F000111,Jack,Fields,1952-02-03,M,R,,404068,,6,,,,TX,8,False,4808
133,F000141,Hamilton,Fish,1926-06-03,M,R,,404097,,18,,,,NY,21,False,3621
134,F000208,Ronnie,Flippo,1937-08-15,,D,,404163,,10,,,,AL,5,False,0105
135,F000215,James,Florio,1937-08-29,M,D,,404170,,12,,,,NJ,1,False,3401
136,F000235,Tom,Foglietta,1928-12-03,M,D,,404190,,6,,,,PA,1,False,4201
137,F000239,Thomas,Foley,1929-03-06,M,D,,404193,,22,,,,WA,5,False,5305
138,F000270,William,Ford,1927-08-06,M,D,,404220,,22,,,,MI,15,False,2615
139,F000261,Harold,Ford,1945-05-20,M,D,,404213,,12,,,,TN,9,False,4709
140,F000329,Wyche,Fowler,1940-10-06,,D,,404277,,10,,,,GA,5,False,1305
141,F000339,Barney,Frank,1940-03-31,M,D,,400140,,6,,,,MA,4,False,2504
142,F000347,William,Franklin,1941-12-13,M,R,,404295,,4,,,,MS,2,False,2802
143,F000380,William,Frenzel,1928-07-31,M,R,,404325,,16,,,,MN,3,False,2703
144,F000392,Martin,Frost,1942-01-01,M,D,,400143,,8,,,,TX,24,False,4824
145,F000430,Don,Fuqua,1933-08-20,,D,,404371,,24,,,,FL,2,False,1202
146,F000435,Jaime,Fuster,1941-01-12,M,D,,404376,,2,,,,PR,At-Large,True,7298
147,G000025,Dean,Gallo,1935-11-23,M,R,,404401,,2,,,,NJ,11,False,3411
148,G000047,Robert,Garcia,1933-01-09,M,D,,404422,,10,,,,NY,18,False,3618
149,G000105,Joseph,Gaydos,1926-07-03,M,D,,404477,,20,,,,PA,20,False,4220
150,G000120,Sam,Gejdenson,1948-05-20,M,D,,400585,,6,,,,CT,2,False,0902
151,G000121,George,Gekas,1930-04-14,M,R,,400544,,4,,,,PA,17,False,4217
152,G000132,Richard,Gephardt,1941-01-31,M,D,,400146,,10,,,,MO,3,False,2903
153,G000153,Sam,Gibbons,1920-01-20,M,D,,404520,,24,,,,FL,7,False,1207
154,G000212,Benjamin,Gilman,1922-12-06,M,R,,400536,,14,,,,NY,22,False,3622
155,G000225,Newt,Gingrich,1943-06-17,M,R,,404587,,8,,,,GA,6,False,1306
156,G000240,Dan,Glickman,1944-11-24,M,D,,404602,,10,,,,KS,4,False,2004
157,G000272,Henry,Gonzalez,1916-05-03,M,D,,404634,,26,,,,TX,20,False,4820
158,G000291,William,Goodling,1927-12-05,M,R,,400586,,12,,,,PA,19,False,4219
159,G000309,Bart,Gordon,1949-01-24,M,D,,400155,5452,2,,,,TN,6,False,4706
160,G000349,Willis,Gradison,1928-12-28,M,R,,404705,,12,,,,OH,2,False,3902
161,G000400,Kenneth,Gray,1924-11-14,M,D,,404750,,22,,,,IL,22,False,1722
162,G000402,William,Gray,1941-08-20,M,D,,404752,,8,,,,PA,2,False,4202
163,G000417,Sedgwick,Green,1929-10-16,,R,,404765,,10,,,,NY,15,False,3615
164,G000445,Judd,Gregg,1947-02-14,M,R,,300049,,6,,,,NH,2,False,3302
165,G000499,John,Grotberg,1925-03-23,M,R,,404844,,2,,,,IL,14,False,1714
166,G000511,Frank,Guarini,1924-08-20,M,D,,404856,,8,,,,NJ,14,False,3414
167,G000524,Steve,Gunderson,1951-05-10,M,R,,404869,,6,,,,WI,3,False,5503
168,H000074,Tony,Hall,1942-01-16,M,D,,400538,,8,,,,OH,3,False,3903
169,H000067,Ralph,Hall,1923-05-03,M,D,,400165,7354,6,,,,TX,4,False,4804
170,H000070,Sam,Hall,1924-01-11,,D,,404954,,12,,,,TX,1,False,4801
171,H000114,Lee,Hamilton,1931-04-20,M,D,,404996,,22,,,,IN,9,False,1809
172,H000124,John,Hammerschmidt,1922-05-04,M,R,,405006,,20,,,,AR,3,False,0503
173,H000172,James,Hansen,1932-08-14,M,R,,400552,,6,,,,UT,1,False,4901
174,H000302,Thomas,Hartnett,1941-08-07,M,R,,405175,,6,,,,SC,1,False,4501
175,H000340,Charles,Hatcher,1939-07-01,M,D,,405209,,6,,,,GA,2,False,1302
176,H000367,Augustus,Hawkins,1907-08-31,M,D,,405236,,24,,,,CA,29,False,0629
177,H000388,Charles,Hayes,1918-02-17,M,D,,405256,,4,,,,WI,4,False,5504
178,H000448,Bill,Hefner,1930-04-11,M,D,,405313,,12,,,,NC,8,False,3708
179,H000449,Cecil,Heftel,1924-09-30,M,D,,405314,,10,,,,HI,1,False,1501
180,H000490,William,Hendon,1944-11-09,M,R,,405353,,4,,,,NC,11,False,3711
181,H000514,Paul,Henry,1942-07-09,M,R,,405377,,2,,,,MI,5,False,2605
182,H000547,Dennis,Hertel,1948-12-07,,D,,405409,,6,,,,MI,14,False,2614
183,H000586,John,Hiler,1953-04-24,M,R,,405448,,6,,,,IN,3,False,1803
184,H000624,Elwood,Hillis,1926-03-06,,R,,405482,,16,,,,IN,5,False,1805
185,H000747,Marjorie,Holt,1920-09-17,F,R,,405598,,14,,,,MD,4,False,2404
186,H000776,Larry,Hopkins,1933-10-25,,R,,405626,,8,,,,KY,6,False,2106
187,H000797,Frank,Horton,1919-12-12,M,R,,405646,,24,,,,NY,29,False,3629
188,H000840,James,Howard,1927-07-24,M,D,,405687,,22,,,,NJ,3,False,3403
189,H000874,Steny,Hoyer,1939-06-14,M,D,,400189,1919,6,,,,MD,5,False,2405
190,H000878,Carroll,Hubbard,1937-07-07,,D,,405724,,12,,,,KY,1,False,2101
191,H000901,Thomas,Huckaby,1941-07-19,M,D,,405747,,10,,,,LA,5,False,2205
192,H000930,William,Hughes,1932-10-17,M,D,,405775,,12,,,,NJ,2,False,3402
193,H000981,Duncan,Hunter,1948-05-31,M,R,,400191,,6,,,,CA,45,False,0645
194,H001018,Earl,Hutto,1926-05-12,M,D,,405855,,8,,,,FL,1,False,1201
195,H001022,Henry,Hyde,1924-04-18,M,R,,400192,,12,,,,IL,6,False,1706
196,I000029,Andrew,Ireland,1930-08-23,M,R,,405887,,10,,,,FL,10,False,1210
197,J000033,Andrew,Jacobs,1932-02-24,M,D,,405939,,20,,,,IN,10,False,1810
198,J000072,James,Jeffords,1934-05-11,M,R,,300057,,12,,,,VT,At-Large,True,5000
199,J000083,Edgar,Jenkins,1933-01-04,M,D,,405985,,10,,,,GA,9,False,1309
200,J000163,Nancy,Johnson,1935-01-05,F,R,,400205,,4,,,,CT,6,False,0906
201,J000256,Walter,Jones,1913-08-19,M,D,,406148,,22,,,,NC,1,False,3701
202,J000216,Ed,Jones,1912-04-20,,D,,406111,,18,,,,TN,8,False,4708
203,J000232,James,Jones,1939-05-05,M,D,,406125,,14,,,,OK,1,False,4001
204,K000008,Paul,Kanjorski,1937-04-02,M,D,,400210,5974,2,,,,PA,11,False,4211
205,K000009,Marcy,Kaptur,1946-06-17,F,D,,400211,1458,4,,,,OH,9,False,3909
206,K000016,John,Kasich,1952-05-13,M,R,,400590,1620,4,,,,OH,12,False,3912
207,K000020,Robert,Kastenmeier,1924-01-24,M,D,,406191,,28,,,,WI,2,False,5502
208,K000086,Jack,Kemp,1935-07-13,M,R,,406255,,16,,,,NY,31,False,3631
209,K000118,Barbara,Kennelly,1936-07-10,F,D,,406284,,6,,,,CT,1,False,0901
210,K000172,Dale,Kildee,1929-09-16,M,D,,400216,6743,10,,,,MI,7,False,2607
211,K000190,Thomas,Kindness,1929-08-26,M,R,,406351,,12,,,,OH,8,False,3908
212,K000306,James,Kolbe,1942-06-28,M,R,,400226,,2,,,,AZ,5,False,0405
213,K000307,Joseph,Kolter,1926-09-03,M,D,,406461,,4,,,,PA,4,False,4204
214,K000319,Peter,Kostmayer,1946-09-27,M,D,,406473,,8,,,,PA,8,False,4208
215,K000322,Kenneth,Kramer,1942-02-19,M,R,,406476,,8,,,,CO,5,False,0805
216,L000556,John,LaFalce,1939-10-06,M,D,,400537,,12,,,,NY,32,False,3632
217,L000020,Robert,Lagomarsino,1926-09-04,M,R,,406530,,14,,,,CA,19,False,0619
218,L000090,Tom,Lantos,1928-02-01,M,D,,400231,,6,,,,CA,11,False,0611
219,L000116,Delbert,Latta,1920-03-05,,R,,406622,,28,,,,OH,5,False,3905
220,L000169,James,Leach,1942-10-15,M,R,,400236,,10,,,,IA,1,False,1901
221,L000180,James,Leath,1931-05-06,M,D,,406682,,8,,,,TX,11,False,4811
222,L000225,Richard,Lehman,1948-07-20,M,D,,406729,,4,,,,CA,18,False,0618
223,L000226,William,Lehman,1913-10-05,M,D,,406730,,14,,,,FL,17,False,1217
224,L000237,George,Leland,1944-11-27,M,D,,406740,,8,,,,TX,18,False,4818
225,L000243,Norman,Lent,1931-03-23,,R,,406746,,16,,,,NY,4,False,3604
226,L000263,Sander,Levin,1931-09-06,M,D,,400238,251,4,,,,MI,17,False,2617
227,L000264,Meldon,Levine,1943-06-07,,D,,406765,,4,,,,CA,27,False,0627
228,L000295,Thomas,Lewis,1924-10-26,M,R,,406790,,4,,,,FL,12,False,1212
229,L000274,Jerry,Lewis,1934-10-21,M,R,,400239,1001646,8,,,,CA,35,False,0635
230,L000305,James,Lightfoot,1938-09-27,M,R,,406799,,2,,,,IA,5,False,1905
231,L000342,William,Lipinski,1937-12-22,M,D,,400243,,4,,,,IL,5,False,1705
232,L000371,Bob,Livingston,1943-04-30,M,R,,406863,,10,,,,LA,1,False,2201
233,L000381,Marilyn,Lloyd,1929-01-03,F,D,,406873,,12,,,,TN,3,False,4703
234,L000396,Thomas,Loeffler,1946-08-01,M,R,,406888,,8,,,,TX,21,False,4821
235,L000417,Gillis,Long,1923-05-04,M,D,,406908,,16,,,,LA,8,False,2208
236,L000411,Catherine,Long,1924-02-07,F,D,,406902,,2,,,,LA,8,False,2208
237,L000447,Trent,Lott,1941-10-09,M,R,,300069,1886,12,,,,MS,5,False,2805
238,L000479,William,Lowery,1947-05-02,M,R,,406968,,6,,,,CA,41,False,0641
239,L000486,Michael,Lowry,1939-03-08,M,D,,406974,,8,,,,WA,7,False,5307
240,L000506,Manuel,Lujan,1928-05-12,M,R,,406992,,18,,,,NM,1,False,3501
241,L000508,Thomas,Luken,1925-07-09,M,D,,406994,,12,,,,OH,1,False,3901
242,L000516,Stanley,Lundine,1939-02-04,M,D,,407002,,12,,,,NY,34,False,3634
243,L000517,Dan,Lungren,1946-09-22,M,R,,400617,,8,,,,CA,42,False,0642
244,M000019,Connie,Mack,1940-10-29,M,R,,400562,,4,,,,FL,13,False,1213
245,M000023,Kenneth,MacKay,1933-03-22,M,D,,407051,,4,,,,FL,6,False,1206
246,M000041,Edward,Madigan,1936-01-13,M,R,,407069,,14,,,,IL,15,False,1715
247,M000117,Thomas,Manton,1932-11-03,M,D,,407141,,2,,,,NY,9,False,3609
248,M000133,Edward,Markey,1946-07-11,M,D,,400253,260,12,,,,MA,7,False,2507
249,M000139,Ronald,Marlenee,1935-08-08,,R,,407162,,10,,,,MT,At-Large,True,3002
250,M000174,David,Martin,1944-04-26,M,R,,407196,,6,,,,NY,26,False,3626
251,M000195,Lynn,Martin,1939-12-26,F,R,,407215,,6,,,,IL,16,False,1716
252,M000206,Matthew,Martinez,1929-02-14,M,D,,400595,,6,,,,CA,30,False,0630
253,M000249,Robert,Matsui,1941-09-17,M,D,,400256,,8,,,,CA,3,False,0603
254,M000264,Nicholas,Mavroules,1929-11-01,M,D,,407282,,8,,,,MA,6,False,2506
255,M000291,Romano,Mazzoli,1932-11-02,M,D,,407306,,16,,,,KY,3,False,2103
256,M000303,John,McCain,1936-08-29,M,R,,300071,7476,4,,,,AZ,1,False,0401
257,M000306,Alfred,McCandless,1927-07-23,M,R,,407320,,4,,,,CA,37,False,0637
258,M000342,Frank,McCloskey,1939-06-12,M,D,,407351,,4,,,,IN,8,False,1808
259,M000350,Bill,McCollum,1944-07-12,M,R,,400596,,6,,,,FL,5,False,1205
260,M000398,David,McCurdy,1950-03-30,M,D,,407399,,6,,,,OK,4,False,4004
261,M000399,Joseph,McDade,1931-09-29,M,R,,407400,,24,,,,PA,10,False,4210
262,M000432,Bob,McEwen,1950-01-12,,R,,407432,,6,,,,OH,6,False,3906
263,M000458,Raymond,McGrath,1942-03-27,M,R,,407457,,6,,,,NY,5,False,3605
264,M000473,Matthew,McHugh,1938-12-06,M,D,,407471,,12,,,,NY,28,False,3628
265,M000512,John,McKernan,1948-05-20,M,R,,407506,,4,,,,ME,1,False,2301
266,M000527,Stewart,McKinney,1931-01-30,,R,,407519,,16,,,,CT,4,False,0904
267,M000566,John,McMillan,1932-05-09,M,R,,407558,,2,,,,NC,9,False,3709
268,M000684,Jan,Meyers,1928-07-20,F,R,,407669,,2,,,,KS,3,False,2003
269,M000688,Daniel,Mica,1944-02-04,M,D,,407673,,8,,,,FL,14,False,1214
270,M000692,Robert,Michel,1923-03-02,M,R,,407676,,30,,,,IL,18,False,1718
271,M000692,Robert,Michel,1923-03-02,M,R,,407676,,18,,,,IL,18,False,1718
272,M000702,Barbara,Mikulski,1936-07-20,F,D,,300073,1396,10,,,,MD,3,False,2403
273,M000725,George,Miller,1945-05-17,M,D,,400278,622,12,,,,CA,7,False,0607
274,M000736,John,Miller,1938-05-23,M,R,,407721,,2,,,,WA,1,False,5301
275,M000718,Clarence,Miller,1917-11-01,M,R,,407700,,20,,,,OH,10,False,3910
276,M000794,Norman,Mineta,1931-11-12,M,D,,407772,,12,,,,CA,13,False,0613
277,M000826,Parren,Mitchell,1922-04-29,,D,,407801,,16,,,,MD,7,False,2407
278,M000834,Joe,Moakley,1927-04-27,M,D,,400600,,14,,,,MA,9,False,2509
279,M000842,Guy,Molinari,1928-11-23,M,R,,407816,,6,,,,NY,14,False,3614
280,M000844,Alan,Mollohan,1943-05-14,M,D,,400281,8577,4,,,,WV,1,False,5401
281,M000860,David,Monson,1945-06-20,M,R,,407833,,2,,,,UT,2,False,4902
282,M000865,Sonny,Montgomery,1920-08-05,M,D,,407838,,20,,,,MS,3,False,2803
283,M000881,Jim,Moody,1935-09-02,,D,,407853,,4,,,,WI,5,False,5505
284,M000923,William,Moore,1939-10-04,M,R,,407894,,12,,,,LA,6,False,2206
285,M000926,Carlos,Moorhead,1922-05-06,M,R,,407899,,14,,,,CA,22,False,0622
286,M000992,Bruce,Morrison,1944-10-08,,D,,407960,,4,,,,CT,3,False,0903
287,M000999,Sidney,Morrison,1933-05-13,,R,,407967,,6,,,,WA,4,False,5304
288,M001057,Robert,Mrazek,1945-11-06,M,D,,408023,,4,,,,NY,3,False,3603
289,M001088,Austin,Murphy,1927-06-17,M,D,,408052,,10,,,,PA,22,False,4222
290,M001120,John,Murtha,1932-06-17,M,D,,400286,,14,,,,PA,12,False,4212
291,M001130,John,Myers,1927-02-08,M,R,,408092,,20,,,,IN,7,False,1807
292,N000009,William,Natcher,1909-09-11,M,D,,408103,,34,,,,KY,2,False,2102
293,N000016,Stephen,Neal,1934-11-07,M,D,,408109,,12,,,,NC,5,False,3705
294,N000032,Bill,Nelson,1942-09-29,M,D,,300078,1931,8,,,,FL,11,False,1211
295,N000095,William,Nichols,1918-10-16,M,D,,408180,,20,,,,AL,3,False,0103
296,N000106,Howard,Nielson,1924-09-12,M,R,,408190,,4,,,,UT,3,False,4903
297,N000163,Henry,Nowak,1935-02-21,M,D,,408244,,12,,,,NY,33,False,3633
298,O000010,George,O?Brien,1917-06-17,M,R,,408261,,14,,,,IL,4,False,1704
299,O000001,Mary,Oakar,1940-03-05,F,D,,408313,,10,,,,OH,20,False,3920
