,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid,state_names
53,B001149,Dan,Burton,1938-06-21,M,R,False,400055,,30,1608,162,0,IN,5,False,1805,Indiana
54,B001251,G.,Butterfield,1947-04-27,M,D,False,400616,1013540.0,10,1608,118,1,NC,1,False,3701,North Carolina
55,C000059,Ken,Calvert,1953-06-08,M,R,False,400057,26709.0,20,1608,23,0,CA,44,False,644,California
56,C000071,Dave,Camp,1953-07-09,M,R,False,400058,23039.0,22,1608,15,0,MI,4,False,2604,Michigan
57,C001064,John,Campbell,1955-07-19,M,R,False,412011,1019004.0,8,1608,137,0,CA,48,False,648,California
58,C001082,Francisco,Canseco,1949-07-30,M,R,False,412481,,2,1608,26,0,TX,23,False,4823,Texas
59,C001046,Eric,Cantor,1963-06-06,M,R,False,400060,87402.0,12,1608,127,0,VA,7,False,5107,Virginia
60,C001047,Shelley,Capito,1953-11-26,F,R,False,400061,83737.0,12,1608,10,0,WV,2,False,5402,West Virginia
61,C001036,Lois,Capps,1938-01-10,F,D,False,400062,54075.0,16,1608,22,1,CA,23,False,623,California
62,C001037,Michael,Capuano,1952-01-09,M,D,False,400063,56760.0,14,1608,40,1,MA,8,False,2508,Massachusetts
63,C001050,Dennis,Cardoza,1959-03-31,M,D,False,400065,87444.0,10,1608,291,2,CA,18,False,618,California
64,C001060,Russ,Carnahan,1958-07-10,M,D,False,400638,1003284.0,8,1608,47,1,MO,3,False,2903,Missouri
65,C001083,John,Carney,1956-05-20,M,D,False,412407,94948.0,2,1608,16,1,DE,At-Large,True,1000,Delaware
66,C001072,André,Carson,1974-10-16,M,D,False,412258,1027364.0,6,1608,75,3,IN,7,False,1807,Indiana
67,C001051,John,Carter,1941-11-06,M,R,False,400068,1004257.0,10,1608,41,0,TX,31,False,4831,Texas
68,C001075,Bill,Cassidy,1957-09-28,M,R,False,412269,1030546.0,4,1608,38,1,LA,6,False,2206,Louisiana
69,C001066,Kathy,Castor,1966-08-20,F,D,False,412195,1022874.0,6,1608,79,1,FL,11,False,1211,Florida
70,C000266,Steven,Chabot,1953-01-22,M,R,False,400071,36705.0,2,1608,2,0,OH,1,False,3901,Ohio
71,C001076,Jason,Chaffetz,1967-03-26,M,R,False,412270,1031362.0,4,1608,55,0,UT,3,False,4903,Utah
72,C001058,Ben,Chandler,1959-09-12,M,D,False,400442,1007734.0,10,1608,41,2,KY,6,False,2106,Kentucky
74,C001080,Judy,Chu,1953-07-07,F,D,False,412379,92573.0,6,1608,44,3,CA,32,False,632,California
75,C001084,David,Cicilline,1961-07-15,M,D,False,412470,1033865.0,2,1608,29,2,RI,1,False,4401,Rhode Island
76,C001085,Hansen,Clarke,1957-03-02,M,D,False,412440,,2,1608,10,1,MI,13,False,2613,Michigan
77,C001067,Yvette,Clarke,1964-11-21,F,D,False,412221,1022875.0,6,1608,67,3,NY,11,False,3611,New York
78,C001049,William,Clay,1956-07-27,M,D,False,400074,88332.0,12,1608,74,1,MO,1,False,2901,Missouri
79,C001061,Emanuel,Cleaver,1944-10-26,M,D,False,400639,10933.0,8,1608,73,2,MO,5,False,2905,Missouri
80,C000537,James,Clyburn,1940-07-21,M,D,False,400075,21607.0,20,1608,44,1,SC,6,False,4506,South Carolina
81,C000556,Howard,Coble,1931-03-18,M,R,False,400076,6961.0,28,1608,166,0,NC,6,False,3706,North Carolina
82,C001077,Mike,Coffman,1955-03-19,M,R,False,412271,1031340.0,4,1608,10,0,CO,6,False,806,Colorado
83,C001068,Steve,Cohen,1949-05-24,M,D,False,412236,1022876.0,6,1608,55,1,TN,9,False,4709,Tennessee
84,C001053,Tom,Cole,1949-04-28,M,R,False,400077,1003609.0,10,1608,21,0,OK,4,False,4004,Oklahoma
85,C001062,K.,Conaway,1948-06-11,M,R,False,400655,1004595.0,8,1608,0,0,TX,11,False,4811,Texas
86,C001078,Gerald,Connolly,1950-03-30,M,D,False,412272,1015936.0,4,1608,6,2,VA,11,False,5111,Virginia
87,C000714,John,Conyers,1929-05-16,M,D,False,400080,1824.0,48,1608,79,3,MI,14,False,2614,Michigan
88,C000754,Jim,Cooper,1954-06-19,M,D,False,400081,1201.0,10,1608,12,1,TN,5,False,4705,Tennessee
89,C001059,Jim,Costa,1952-04-13,M,D,False,400618,19599.0,8,1608,79,2,CA,20,False,620,California
90,C000794,Jerry,Costello,1949-09-25,M,D,False,400082,6352.0,26,1608,131,1,IL,12,False,1712,Illinois
91,C001069,Joe,Courtney,1953-04-06,M,D,False,412193,1021284.0,6,1608,16,1,CT,2,False,902,Connecticut
92,C001086,Chip,Cravaack,1951-01-29,M,R,False,412441,,2,1608,16,0,MN,8,False,2708,Minnesota
93,C001087,Rick,Crawford,1966-01-22,M,R,False,412400,623259.0,2,1608,14,0,AR,1,False,501,Arkansas
94,C001045,Ander,Crenshaw,1944-09-01,M,R,False,400086,1007679.0,12,1608,17,0,FL,4,False,1204,Florida
95,C001081,Mark,Critz,1962-01-05,M,D,False,412386,9267898.0,4,1608,15,1,PA,12,False,4212,Pennsylvania
96,C001038,Joseph,Crowley,1962-03-16,M,D,False,400087,57880.0,14,1608,58,1,NY,7,False,3607,New York
97,C001063,Henry,Cuellar,1955-09-19,M,D,False,400657,1013062.0,8,1608,7,1,TX,28,False,4828,Texas
98,C001048,John,Culberson,1956-08-24,M,R,False,400089,88078.0,12,1608,144,0,TX,7,False,4807,Texas
99,C000984,Elijah,Cummings,1951-01-18,M,D,False,400090,43300.0,18,1608,29,1,MD,7,False,2407,Maryland
100,C001089,David,Curson,1948-11-04,M,D,False,412504,,2,1608,0,0,MI,11,False,2611,Michigan
101,D000598,Susan,Davis,1944-04-13,F,D,False,400097,85595.0,12,1608,14,1,CA,53,False,653,California
102,D000603,Geoff,Davis,1958-10-26,M,R,False,400633,1011405.0,8,1608,43,0,KY,4,False,2104,Kentucky
103,D000096,Danny,Davis,1941-09-06,M,D,False,400093,44325.0,16,1608,114,1,IL,7,False,1707,Illinois
104,D000191,Peter,DeFazio,1947-05-27,M,D,False,400100,6068.0,26,1608,33,5,OR,4,False,4104,Oregon
105,D000197,Diana,DeGette,1957-07-29,F,D,False,400101,90293.0,16,1608,32,1,CO,1,False,801,Colorado
106,D000216,Rosa,DeLauro,1943-03-02,F,D,False,400103,19040.0,22,1608,12,1,CT,3,False,903,Connecticut
107,D000617,Suzan,DelBene,1962-02-17,F,D,False,412505,1033929.0,2,1608,0,0,WA,1,False,5301,Washington
108,D000612,Jeffrey,Denham,1967-07-29,M,R,False,412403,623287.0,2,1608,32,0,CA,19,False,619,California
109,D000604,Charlie,Dent,1960-05-24,M,R,False,400648,1011395.0,8,1608,3,0,PA,15,False,4215,Pennsylvania
110,D000616,Scott,DesJarlais,1964-02-21,M,R,False,412477,623517.0,2,1608,9,0,TN,4,False,4704,Tennessee
111,D000610,Ted,Deutch,1966-05-07,M,D,False,412385,9267613.0,4,1608,75,1,FL,19,False,1219,Florida
112,D000600,Mario,Diaz-Balart,1961-09-25,M,R,False,400108,1003562.0,10,1608,96,0,FL,21,False,1221,Florida
113,D000327,Norman,Dicks,1940-12-16,M,D,False,400109,8131.0,36,1608,79,1,WA,6,False,5306,Washington
114,D000355,John,Dingell,1926-07-08,M,D,False,400110,470.0,58,1608,64,1,MI,15,False,2615,Michigan
115,D000399,Lloyd,Doggett,1946-10-06,M,D,False,400111,36810.0,18,1608,49,2,TX,25,False,4825,Texas
116,D000613,Robert,Dold,1971-06-19,M,R,False,412420,,2,1608,28,0,IL,10,False,1710,Illinois
117,D000607,Joe,Donnelly,1955-09-28,M,D,False,412205,1012000.0,6,1608,77,0,IN,2,False,1802,Indiana
118,D000482,Mike,Doyle,1953-08-05,M,D,False,400114,36774.0,18,1608,51,1,PA,14,False,4214,Pennsylvania
119,D000492,David,Dreier,1952-07-05,M,R,False,400115,,32,1608,19,0,CA,26,False,626,California
120,D000614,Sean,Duffy,1971-10-03,M,R,False,412488,623570.0,2,1608,28,0,WI,7,False,5507,Wisconsin
121,D000615,Jeffrey,Duncan,1966-01-07,M,R,False,412472,62713.0,2,1608,10,2,SC,3,False,4503,South Carolina
122,D000533,John,Duncan,1947-07-21,M,R,False,400116,6114.0,26,1608,11,0,TN,2,False,4702,Tennessee
123,E000290,Donna,Edwards,1958-06-28,F,D,False,412263,38535.0,6,1608,20,4,MD,4,False,2404,Maryland
124,E000288,Keith,Ellison,1963-08-04,M,D,False,412215,1022556.0,6,1608,137,5,MN,5,False,2705,Minnesota
125,E000291,Renee,Ellmers,1964-02-09,F,R,False,412457,1033793.0,2,1608,31,0,NC,2,False,3702,North Carolina
126,E000172,Jo Ann,Emerson,1950-09-16,F,R,False,400121,46627.0,18,1608,53,1,MO,8,False,2908,Missouri
127,E000179,Eliot,Engel,1947-02-18,M,D,False,400122,6109.0,24,1608,118,1,NY,17,False,3617,New York
128,E000215,Anna,Eshoo,1942-12-13,F,D,False,400124,26130.0,20,1608,63,1,CA,14,False,614,California
130,F000460,Blake,Farenthold,1961-12-12,M,R,False,412482,95180.0,2,1608,14,1,TX,27,False,4827,Texas
131,F000030,Sam,Farr,1941-07-04,M,D,False,400129,30645.0,20,1608,38,1,CA,17,False,617,California
132,F000043,Chaka,Fattah,1956-11-21,M,D,False,400130,36763.0,18,1608,56,2,PA,2,False,4202,Pennsylvania
133,F000116,Bob,Filner,1942-09-04,M,D,False,400133,26133.0,20,1608,500,1,CA,51,False,651,California
134,F000458,Stephen,Fincher,1973-02-07,M,R,False,412479,9268967.0,2,1608,22,0,TN,8,False,4708,Tennessee
135,F000451,Michael,Fitzpatrick,1963-06-28,M,R,False,400646,33378.0,2,1608,4,2,PA,8,False,4208,Pennsylvania
136,F000444,Jeff,Flake,1962-12-31,M,R,False,400134,87582.0,12,1608,64,0,AZ,6,False,406,Arizona
137,F000459,Chuck,Fleischmann,1962-10-11,M,R,False,412476,95146.0,2,1608,29,0,TN,3,False,4703,Tennessee
138,F000456,John,Fleming,1951-07-05,M,R,False,412275,1031345.0,4,1608,12,0,LA,4,False,2204,Louisiana
139,F000461,Bill,Flores,1954-02-25,M,R,False,412480,623540.0,2,1608,52,0,TX,17,False,4817,Texas
140,F000445,J.,Forbes,1952-02-17,M,R,False,400137,89584.0,12,1608,22,1,VA,4,False,5104,Virginia
141,F000449,Jeff,Fortenberry,1960-12-27,M,R,False,400640,1013049.0,8,1608,55,0,NE,1,False,3101,Nebraska
142,F000450,Virginia,Foxx,1943-06-29,F,R,False,400643,1013052.0,6,1608,2,1,NC,5,False,3705,North Carolina
143,F000339,Barney,Frank,1940-03-31,M,D,False,400140,,32,1608,77,1,MA,4,False,2504,Massachusetts
144,F000448,Trent,Franks,1957-06-19,M,R,False,400141,1003550.0,10,1608,31,0,AZ,2,False,402,Arizona
145,F000372,Rodney,Frelinghuysen,1946-04-29,M,R,False,400142,37781.0,18,1608,117,0,NJ,11,False,3411,New Jersey
146,F000455,Marcia,Fudge,1952-10-29,F,D,False,412327,1030928.0,6,1608,26,2,OH,11,False,3911,Ohio
147,G000021,Elton,Gallegly,1944-03-07,M,R,False,400144,6712.0,26,1608,125,0,CA,24,False,624,California
148,G000559,John,Garamendi,1945-01-24,M,D,False,412382,18413.0,4,1608,77,1,CA,10,False,610,California
149,G000562,Cory,Gardner,1974-08-22,M,R,False,412406,623308.0,2,1608,24,0,CO,4,False,804,Colorado
150,G000548,Scott,Garrett,1959-07-09,M,R,False,400145,1003601.0,10,1608,26,1,NJ,5,False,3405,New Jersey
151,G000549,Jim,Gerlach,1955-02-25,M,R,False,400147,1003611.0,10,1608,24,0,PA,6,False,4206,Pennsylvania
152,G000563,Bob,Gibbs,1954-06-14,M,R,False,412463,1033844.0,2,1608,6,0,OH,18,False,3918,Ohio
153,G000564,Chris,Gibson,1964-05-13,M,R,False,412453,1033827.0,2,1608,9,0,NY,20,False,3620,New York
154,G000554,Gabrielle,Giffords,1970-06-08,F,D,False,412188,1021830.0,6,1608,947,0,AZ,8,False,408,Arizona
155,G000550,Phil,Gingrey,1942-07-10,M,R,False,400151,1003565.0,10,1608,87,1,GA,11,False,1311,Georgia
156,G000552,Louie,Gohmert,1953-08-18,M,R,False,400651,1011394.0,8,1608,129,13,TX,1,False,4801,Texas
157,G000544,Charlie,Gonzalez,1945-05-05,M,D,False,400152,,14,1608,71,1,TX,20,False,4820,Texas
158,G000289,Robert,Goodlatte,1952-09-22,M,R,False,400154,27025.0,20,1608,16,0,VA,6,False,5106,Virginia
159,G000565,Paul,Gosar,1958-11-22,M,R,False,412397,62470.0,2,1608,76,0,AZ,1,False,401,Arizona
160,G000566,Trey,Gowdy,1964-08-22,M,R,False,412473,9268950.0,2,1608,14,0,SC,4,False,4504,South Carolina
161,G000377,Kay,Granger,1943-01-18,F,R,False,400157,45709.0,16,1608,66,0,TX,12,False,4812,Texas
162,G000546,Sam,Graves,1963-11-07,M,R,False,400158,89873.0,12,1608,66,0,MO,6,False,2906,Missouri
163,G000560,Tom,Graves,1970-02-03,M,R,False,412388,11519.0,4,1608,8,0,GA,9,False,1309,Georgia
164,G000410,Gene,Green,1947-10-17,M,D,False,400160,26156.0,20,1608,43,1,TX,29,False,4829,Texas
165,G000553,Al,Green,1947-09-01,M,D,False,400653,1012969.0,8,1608,28,1,TX,9,False,4809,Texas
166,G000567,Tim,Griffin,1968-08-21,M,R,False,412401,1024660.0,2,1608,18,0,AR,2,False,502,Arkansas
167,G000568,Morgan,Griffith,1958-03-15,M,R,False,412485,62766.0,2,1608,26,1,VA,9,False,5109,Virginia
168,G000551,Raúl,Grijalva,1948-02-19,M,D,False,400162,1003551.0,10,1608,101,1,AZ,7,False,407,Arizona
169,G000569,Mike,Grimm,1970-02-07,M,R,False,412451,62667.0,2,1608,26,0,NY,13,False,3613,New York
170,G000570,Frank,Guinta,1970-09-26,M,R,False,412447,,2,1608,47,0,NH,1,False,3301,New Hampshire
171,G000558,Brett,Guthrie,1964-02-18,M,R,False,412278,1031343.0,4,1608,14,0,KY,2,False,2102,Kentucky
172,G000535,Luis,Gutiérrez,1953-12-10,M,D,False,400163,23476.0,20,1608,200,1,IL,4,False,1704,Illinois
173,H001063,Janice,Hahn,1952-03-30,F,D,False,412498,57805.0,2,1608,55,0,CA,36,False,636,California
174,H000067,Ralph,Hall,1923-05-03,M,R,False,400165,7354.0,32,1608,26,0,TX,4,False,4804,Texas
175,H001050,Colleen,Hanabusa,1951-05-04,F,D,False,412418,61258.0,2,1608,11,1,HI,1,False,1501,Hawaii
176,H001051,Richard,Hanna,1951-01-25,M,R,False,412454,61702.0,2,1608,60,0,NY,24,False,3624,New York
177,H000213,Jane,Harman,1945-06-28,F,D,False,400166,16717.0,18,1608,57,0,CA,36,False,636,California
178,H001045,Gregg,Harper,1956-06-01,M,R,False,412280,1031347.0,4,1608,12,0,MS,3,False,2803,Mississippi
179,H001052,Andy,Harris,1957-01-25,M,R,False,412434,1033464.0,2,1608,14,0,MD,1,False,2401,Maryland
180,H001053,Vicky,Hartzler,1960-10-13,F,R,False,412444,95050.0,2,1608,29,0,MO,4,False,2904,Missouri
181,H000329,Doc,Hastings,1941-02-07,M,R,False,400171,31324.0,18,1608,92,0,WA,4,False,5304,Washington
182,H000324,Alcee,Hastings,1936-09-05,M,D,False,400170,1858.0,20,1608,21,1,FL,23,False,1223,Florida
183,H001054,Nan,Hayworth,1959-12-14,F,R,False,412452,,2,1608,13,1,NY,19,False,3619,New York
184,H001055,Joe,Heck,1961-10-30,M,R,False,412446,62662.0,2,1608,1,0,NV,3,False,3203,Nevada
185,H001046,Martin,Heinrich,1971-10-17,M,D,False,412281,1030686.0,4,1608,92,0,NM,1,False,3501,New Mexico
186,H001041,Dean,Heller,1960-05-10,M,R,False,412218,1012368.0,6,1608,6,0,NV,2,False,3202,Nevada
187,H001036,Jeb,Hensarling,1957-05-29,M,R,False,400175,1003619.0,10,1608,3,0,TX,5,False,4805,Texas
188,H000528,Wally,Herger,1945-05-20,M,R,False,400176,12557.0,26,1608,71,0,CA,2,False,602,California
189,H001056,Jaime,Herrera Beutler,1978-11-03,F,R,False,412486,95198.0,2,1608,14,0,WA,3,False,5303,Washington
190,H001038,Brian,Higgins,1959-10-06,M,D,False,400641,1013050.0,6,1608,35,1,NY,27,False,3627,New York
191,H001047,Jim,Himes,1966-07-05,M,D,False,412282,1031341.0,4,1608,9,1,CT,4,False,904,Connecticut
192,H000627,Maurice,Hinchey,1938-10-27,M,D,False,400178,26164.0,20,1608,300,2,NY,22,False,3622,New York
193,H000636,Rubén,Hinojosa,1940-08-20,M,D,False,400179,45743.0,16,1608,149,1,TX,15,False,4815,Texas
194,H001042,Mazie,Hirono,1947-11-03,F,D,False,412200,91216.0,6,1608,203,1,HI,2,False,1502,Hawaii
195,H001062,Kathy,Hochul,1958-08-27,F,D,False,412497,,2,1608,2,0,NY,26,False,3626,New York
196,H000712,Tim,Holden,1957-03-05,M,D,False,400183,29611.0,20,1608,141,1,PA,17,False,4217,Pennsylvania
197,H001032,Rush,Holt,1948-10-15,M,D,False,400184,57967.0,14,1608,13,1,NJ,12,False,3412,New Jersey
198,H001034,Michael,Honda,1941-06-27,M,D,False,400185,85565.0,12,1608,78,2,CA,15,False,615,California
199,H000874,Steny,Hoyer,1939-06-14,M,D,False,400189,1919.0,32,1608,62,2,MD,5,False,2405,Maryland
200,H001057,Tim,Huelskamp,1968-11-11,M,R,False,412429,86444.0,2,1608,4,0,KS,1,False,2001,Kansas
201,H001058,Bill,Huizenga,1969-01-31,M,R,False,412437,1033765.0,2,1608,26,0,MI,2,False,2602,Michigan
202,H001059,Randy,Hultgren,1966-03-01,M,R,False,412422,62575.0,2,1608,5,0,IL,14,False,1714,Illinois
203,H001048,Duncan,Hunter,1976-12-07,M,R,False,412283,1032398.0,4,1608,20,0,CA,52,False,652,California
204,H001060,Robert,Hurt,1969-06-16,M,R,False,412484,623558.0,2,1608,24,0,VA,5,False,5105,Virginia
205,I000026,Jay,Inslee,1951-02-09,M,D,False,400193,26139.0,14,1608,29,1,WA,1,False,5301,Washington
206,I000057,Steve,Israel,1958-05-30,M,D,False,400195,87911.0,12,1608,26,1,NY,2,False,3602,New York
207,I000056,Darrell,Issa,1953-11-01,M,R,False,400196,90066.0,12,1608,35,0,CA,49,False,649,California
208,J000283,Jesse,Jackson,1965-03-11,M,D,False,400198,39073.0,18,1608,340,2,IL,2,False,1702,Illinois
209,J000032,Sheila,Jackson Lee,1950-01-12,F,D,False,400199,36819.0,18,1608,151,1,TX,18,False,4818,Texas
210,J000290,Lynn,Jenkins,1963-06-10,F,R,False,412284,1030550.0,4,1608,34,0,KS,2,False,2002,Kansas
211,J000285,Timothy,Johnson,1946-07-23,M,R,False,400207,1020365.0,12,1608,124,13,IL,15,False,1715,Illinois
212,J000292,Bill,Johnson,1954-11-10,M,R,False,412460,623472.0,2,1608,4,0,OH,6,False,3906,Ohio
213,J000126,Eddie,Johnson,1935-12-03,F,D,False,400204,23352.0,20,1608,74,3,TX,30,False,4830,Texas
214,J000174,Sam,Johnson,1930-10-11,M,R,False,400206,18711.0,22,1608,91,0,TX,3,False,4803,Texas
215,J000288,Hank,Johnson,1954-10-02,M,D,False,412199,1020576.0,6,1608,80,3,GA,4,False,1304,Georgia
216,J000255,Walter,Jones,1943-02-10,M,R,False,400209,36693.0,18,1608,55,1,NC,3,False,3703,North Carolina
217,J000289,Jim,Jordan,1964-02-17,M,R,False,412226,1022879.0,6,1608,48,0,OH,4,False,3904,Ohio
218,K000009,Marcy,Kaptur,1946-06-17,F,D,False,400211,1458.0,30,1608,77,4,OH,9,False,3909,Ohio
219,K000375,Bill,Keating,1952-09-06,M,D,False,412435,61856.0,2,1608,37,0,MA,10,False,2510,Massachusetts
220,K000376,Mike,Kelly,1948-05-10,M,R,False,412465,62696.0,2,1608,7,0,PA,3,False,4203,Pennsylvania
221,K000172,Dale,Kildee,1929-09-16,M,D,False,400216,6743.0,36,1608,11,0,MI,5,False,2605,Michigan
222,K000188,Ron,Kind,1963-03-16,M,D,False,400218,45870.0,16,1608,38,1,WI,3,False,5503,Wisconsin
223,K000362,Steve,King,1949-05-28,M,R,False,400220,1003590.0,10,1608,48,2,IA,5,False,1905,Iowa
224,K000210,Peter,King,1944-04-05,M,R,False,400219,26487.0,20,1608,43,0,NY,3,False,3603,New York
225,K000220,Jack,Kingston,1955-04-24,M,R,False,400221,26480.0,20,1608,26,0,GA,1,False,1301,Georgia
226,K000378,Adam,Kinzinger,1978-02-27,M,R,False,412421,62573.0,2,1608,35,0,IL,11,False,1711,Illinois
227,K000369,Larry,Kissell,1951-01-31,M,D,False,412287,1031354.0,4,1608,23,1,NC,8,False,3708,North Carolina
228,K000363,John,Kline,1947-09-06,M,R,False,400224,1003596.0,10,1608,6,0,MN,2,False,2702,Minnesota
229,K000336,Dennis,Kucinich,1946-10-08,M,D,False,400227,45684.0,16,1608,82,3,OH,10,False,3910,Ohio
230,L000573,Raúl,Labrador,1967-12-08,M,R,False,412419,94987.0,2,1608,74,0,ID,1,False,1601,Idaho
231,L000564,Doug,Lamborn,1954-05-24,M,R,False,412191,1022846.0,6,1608,46,0,CO,5,False,805,Colorado
232,L000567,Leonard,Lance,1952-06-25,M,R,False,412290,1031349.0,4,1608,1,0,NJ,7,False,3407,New Jersey
