,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid
29,B000490,Sanford,Bishop,1947-02-04,M,D,,400030,26194,16,1873,80,0,GA,2,False,1302
30,B001243,Marsha,Blackburn,1952-06-06,F,R,,400032,31226,6,1873,61,3,TN,7,False,4707
31,B000574,Earl,Blumenauer,1948-08-16,M,D,,400033,43809,14,1873,53,1,OR,3,False,4103
32,B000575,Roy,Blunt,1950-01-10,M,R,,400034,45465,12,1873,94,2,MO,7,False,2907
33,B000589,John,Boehner,1949-11-17,M,R,,400036,16740,18,1873,102,2,OH,8,False,3908
34,B001244,Jo,Bonner,1959-11-19,M,R,,400038,1003546,6,1873,111,13,AL,1,False,0101
35,B001228,Mary,Bono Mack,1961-10-24,F,R,,400039,,12,1873,100,1,CA,45,False,0645
36,B001236,John,Boozman,1950-12-10,M,R,,400040,92069,8,1873,20,1,AR,3,False,0503
37,B001245,Madeleine,Bordallo,1933-05-31,F,D,,400041,1003568,6,471,120,0,GU,At-Large,True,6698
38,B001254,Dan,Boren,1973-08-02,M,D,,400645,1013053,4,1873,72,1,OK,2,False,4002
39,B000652,Leonard,Boswell,1934-01-10,M,D,,400042,45520,12,1873,94,0,IA,3,False,1903
40,B000657,Rick,Boucher,1946-08-01,M,D,,400043,6736,26,1873,127,1,VA,9,False,5109
41,B001255,Charles,Boustany,1956-02-21,M,R,,400636,1013047,4,1873,34,2,LA,7,False,2207
42,B000716,Allen,Boyd,1945-06-06,M,D,,400044,46164,12,1873,33,0,FL,2,False,1202
43,B001258,Nancy,Boyda,1955-08-02,F,D,,412210,,2,1873,34,4,KS,2,False,2002
44,B001227,Robert,Brady,1945-04-07,M,D,,400047,55227,12,1873,177,0,PA,1,False,4201
45,B000755,Kevin,Brady,1955-04-11,M,R,,400046,45749,12,1873,121,3,TX,8,False,4808
46,B001259,Bruce,Braley,1957-10-30,M,D,,412208,1020421,2,1873,91,0,IA,1,False,1901
47,B001262,Paul,Broun,1946-12-07,M,R,,412252,1025092,2,1148,29,3,GA,10,False,1310
48,B001235,Henry,Brown,1935-12-20,M,R,,400049,1000221,8,1873,53,0,SC,1,False,4501
49,B000911,Corrine,Brown,1946-11-11,F,D,,400048,26192,16,1873,253,3,FL,3,False,1203
50,B001247,Ginny,Brown-Waite,1943-10-05,F,R,,400051,1003557,6,1873,180,4,FL,5,False,1205
51,B001260,Vern,Buchanan,1951-05-08,M,R,,412196,1021626,2,1873,23,0,FL,13,False,1213
52,B001248,Michael,Burgess,1950-12-23,M,R,,400052,1003620,6,1873,84,1,TX,26,False,4826
53,B001149,Dan,Burton,1938-06-21,M,R,,400055,,26,1873,77,5,IN,5,False,1805
54,B001251,G.,Butterfield,1947-04-27,M,D,,400616,1013540,6,1873,104,0,NC,1,False,3701
55,B001203,Steve,Buyer,1958-11-26,M,R,,400056,26475,16,1873,246,3,IN,4,False,1804
56,C000059,Ken,Calvert,1953-06-08,M,R,,400057,26709,16,1873,84,1,CA,44,False,0644
57,C000071,Dave,Camp,1953-07-09,M,R,,400058,23039,18,1873,33,4,MI,4,False,2604
58,C001064,John,Campbell,1955-07-19,M,R,,412011,1019004,4,1873,133,5,CA,48,False,0648
59,C000116,Christopher,Cannon,1950-10-20,M,R,,400059,,12,1873,172,3,UT,3,False,4903
60,C001046,Eric,Cantor,1963-06-06,M,R,,400060,87402,8,1873,96,1,VA,7,False,5107
61,C001047,Shelley,Capito,1953-11-26,F,R,,400061,83737,8,1873,25,0,WV,2,False,5402
62,C001036,Lois,Capps,1938-01-10,F,D,,400062,54075,12,1873,19,0,CA,23,False,0623
63,C001037,Michael,Capuano,1952-01-09,M,D,,400063,56760,10,1873,46,3,MA,8,False,2508
64,C001050,Dennis,Cardoza,1959-03-31,M,D,,400065,87444,6,1873,77,1,CA,18,False,0618
65,C001060,Russ,Carnahan,1958-07-10,M,D,,400638,1003284,4,1873,49,1,MO,3,False,2903
66,C001065,Christopher,Carney,1959-03-02,M,D,,412234,1018516,2,1873,63,0,PA,10,False,4210
67,C000191,Julia,Carson,1938-07-08,F,D,,400067,,12,1162,359,0,IN,7,False,1807
68,C001072,André,Carson,1974-10-16,M,D,,412258,1027364,2,549,30,0,IN,7,False,1807
69,C001051,John,Carter,1941-11-06,M,R,,400068,1004257,6,1873,99,2,TX,31,False,4831
70,C000243,Michael,Castle,1939-07-02,M,R,,400070,70,16,1873,8,0,DE,At-Large,True,1000
71,C001066,Kathy,Castor,1966-08-20,F,D,,412195,1022874,2,1873,75,0,FL,11,False,1211
72,C001073,Donald,Cazayoux,1964-01-17,M,D,,412260,,2,441,17,0,LA,6,False,2206
73,C000266,Steven,Chabot,1953-01-22,M,R,,400071,36705,14,1873,14,2,OH,1,False,3901
74,C001058,Ben,Chandler,1959-09-12,M,D,,400442,1007734,6,1873,32,1,KY,6,False,2106
75,C001074,Travis,Childers,1958-03-29,M,D,,412262,1028265,2,356,2,0,MS,1,False,2801
76,C000380,Donna,Christensen,1945-09-19,F,D,,400073,48879,12,471,57,1,VI,At-Large,True,7898
77,C001067,Yvette,Clarke,1964-11-21,F,D,,412221,1022875,2,1873,173,4,NY,11,False,3611
78,C001049,William,Clay,1956-07-27,M,D,,400074,88332,8,1873,85,2,MO,1,False,2901
79,C001061,Emanuel,Cleaver,1944-10-26,M,D,,400639,10933,4,1873,53,2,MO,5,False,2905
80,C000537,James,Clyburn,1940-07-21,M,D,,400075,21607,16,1873,33,0,SC,6,False,4506
81,C000556,Howard,Coble,1931-03-18,M,R,,400076,6961,24,1873,83,1,NC,6,False,3706
82,C001068,Steve,Cohen,1949-05-24,M,D,,412236,1022876,2,1873,26,3,TN,9,False,4709
83,C001053,Tom,Cole,1949-04-28,M,R,,400077,1003609,6,1873,60,0,OK,4,False,4004
84,C001062,K.,Conaway,1948-06-11,M,R,,400655,1004595,4,1873,85,5,TX,11,False,4811
85,C000714,John,Conyers,1929-05-16,M,D,,400080,1824,44,1873,136,1,MI,14,False,2614
86,C000754,Jim,Cooper,1954-06-19,M,D,,400081,1201,6,1873,56,0,TN,5,False,4705
87,C001059,Jim,Costa,1952-04-13,M,D,,400618,19599,4,1873,84,0,CA,20,False,0620
88,C000794,Jerry,Costello,1949-09-25,M,D,,400082,6352,22,1873,85,0,IL,12,False,1712
89,C001069,Joe,Courtney,1953-04-06,M,D,,412193,1021284,2,1873,11,0,CT,2,False,0902
90,C000868,Robert,Cramer,1947-08-22,M,D,,400084,,18,1873,122,0,AL,5,False,0105
91,C001045,Ander,Crenshaw,1944-09-01,M,R,,400086,1007679,8,1873,155,0,FL,4,False,1204
92,C001038,Joseph,Crowley,1962-03-16,M,D,,400087,57880,10,1873,34,0,NY,7,False,3607
93,C000962,Barbara,Cubin,1946-11-30,F,R,,400088,,14,1873,920,2,WY,At-Large,True,5600
94,C001063,Henry,Cuellar,1955-09-19,M,D,,400657,1013062,4,1873,38,0,TX,28,False,4828
95,C001048,John,Culberson,1956-08-24,M,R,,400089,88078,8,1873,142,3,TX,7,False,4807
96,C000984,Elijah,Cummings,1951-01-18,M,D,,400090,43300,14,1873,69,0,MD,7,False,2407
97,D000096,Danny,Davis,1941-09-06,M,D,,400093,44325,12,1873,96,0,IL,7,False,1707
98,D000602,Artur,Davis,1967-10-09,M,D,,400092,1002463,6,1873,32,0,AL,7,False,0107
99,D000136,Thomas,Davis,1949-01-05,M,R,,400098,,14,1866,126,4,VA,11,False,5111
100,D000603,Geoff,Davis,1958-10-26,M,R,,400633,1011405,4,1873,81,3,KY,4,False,2104
101,D000606,David,Davis,1959-11-06,M,R,,412235,,2,1873,33,1,TN,1,False,4701
102,D000597,Jo Ann,Davis,1950-06-29,F,R,,400095,,8,948,814,0,VA,1,False,5101
103,D000598,Susan,Davis,1944-04-13,F,D,,400097,85595,8,1873,22,0,CA,53,False,0653
104,D000599,Lincoln,Davis,1943-09-13,M,D,,400096,1003615,6,1873,74,2,TN,4,False,4704
105,D000168,Nathan,Deal,1942-08-25,M,R,,400099,,16,1873,88,3,GA,9,False,1309
106,D000191,Peter,DeFazio,1947-05-27,M,D,,400100,6068,22,1873,51,2,OR,4,False,4104
107,D000197,Diana,DeGette,1957-07-29,F,D,,400101,90293,12,1873,97,0,CO,1,False,0801
108,D000210,Bill,Delahunt,1941-07-18,M,D,,400102,46620,12,1873,148,9,MA,10,False,2510
109,D000216,Rosa,DeLauro,1943-03-02,F,D,,400103,19040,18,1873,42,0,CT,3,False,0903
110,D000604,Charlie,Dent,1960-05-24,M,R,,400648,1011395,4,1873,5,1,PA,15,False,4215
111,D000600,Mario,Diaz-Balart,1961-09-25,M,R,,400108,1003562,6,1873,50,1,FL,25,False,1225
112,D000299,Lincoln,Diaz-Balart,1954-08-13,M,R,,400107,25887,16,1873,68,1,FL,21,False,1221
113,D000327,Norman,Dicks,1940-12-16,M,D,,400109,8131,32,1873,97,0,WA,6,False,5306
114,D000355,John,Dingell,1926-07-08,M,D,,400110,470,54,1873,87,0,MI,15,False,2615
115,D000399,Lloyd,Doggett,1946-10-06,M,D,,400111,36810,14,1873,71,0,TX,25,False,4825
116,D000607,Joe,Donnelly,1955-09-28,M,D,,412205,1012000,2,1873,7,0,IN,2,False,1802
117,D000429,John,Doolittle,1950-10-30,M,R,,400113,,18,1873,128,2,CA,4,False,0604
118,D000482,Mike,Doyle,1953-08-05,M,D,,400114,36774,14,1873,150,8,PA,14,False,4214
119,D000605,Thelma,Drake,1949-11-20,F,R,,400658,,4,1873,24,1,VA,2,False,5102
120,D000492,David,Dreier,1952-07-05,M,R,,400115,,28,1873,46,1,CA,26,False,0626
121,D000533,John,Duncan,1947-07-21,M,R,,400116,6114,22,1873,13,0,TN,2,False,4702
122,E000290,Donna,Edwards,1958-06-28,F,D,,412263,38535,2,262,3,3,MD,4,False,2404
123,E000063,Chet,Edwards,1951-11-24,M,D,,400118,20693,18,1873,79,0,TX,17,False,4817
124,E000092,Vernon,Ehlers,1934-02-06,M,R,,400119,,16,1873,45,3,MI,3,False,2603
125,E000288,Keith,Ellison,1963-08-04,M,D,,412215,1022556,2,1873,84,3,MN,5,False,2705
126,E000289,Brad,Ellsworth,1958-09-11,M,D,,412206,1021550,2,1873,8,0,IN,8,False,1808
127,E000287,Rahm,Emanuel,1959-11-29,M,D,,400120,26079,6,1873,67,0,IL,5,False,1705
128,E000172,Jo Ann,Emerson,1950-09-16,F,R,,400121,46627,14,1873,48,5,MO,8,False,2908
129,E000179,Eliot,Engel,1947-02-18,M,D,,400122,6109,20,1873,247,1,NY,17,False,3617
130,E000187,Phil,English,1956-06-20,M,R,,400123,,14,1873,55,2,PA,3,False,4203
131,E000215,Anna,Eshoo,1942-12-13,F,D,,400124,26130,16,1873,35,0,CA,14,False,0614
132,E000226,Bob,Etheridge,1941-08-07,M,D,,400125,45577,12,1873,14,1,NC,2,False,3702
133,E000268,Terry,Everett,1937-02-15,M,R,,400127,,16,1873,147,5,AL,2,False,0102
134,F000010,Eni,Faleomavaega,1943-08-15,M,D,,400128,6713,20,471,233,0,AS,At-Large,True,6098
135,F000453,Mary,Fallin,1954-12-09,F,R,,412230,,2,1873,22,1,OK,5,False,4005
136,F000030,Sam,Farr,1941-07-04,M,D,,400129,30645,16,1873,46,0,CA,17,False,0617
137,F000043,Chaka,Fattah,1956-11-21,M,D,,400130,36763,14,1873,193,0,PA,2,False,4202
138,F000447,Tom,Feeney,1958-05-21,M,R,,400131,,6,1873,143,1,FL,24,False,1224
139,F000443,Michael,Ferguson,1970-06-22,M,R,,400132,,8,1873,149,2,NJ,7,False,3407
140,F000116,Bob,Filner,1942-09-04,M,D,,400133,26133,16,1873,62,0,CA,51,False,0651
141,F000444,Jeff,Flake,1962-12-31,M,R,,400134,87582,8,1873,57,2,AZ,6,False,0406
142,F000445,J.,Forbes,1952-02-17,M,R,,400137,89584,8,1873,87,3,VA,4,False,5104
143,F000449,Jeff,Fortenberry,1960-12-27,M,R,,400640,1013049,4,1873,63,1,NE,1,False,3101
144,F000452,Luis,Fortuno,1960-10-31,M,R,,400662,,2,471,166,0,PR,At-Large,True,7298
145,F000440,Vito,Fossella,1965-03-09,M,R,,400139,,12,1873,151,0,NY,13,False,3613
146,F000454,Bill,Foster,1955-10-07,M,D,,412257,1027346,2,572,6,1,IL,14,False,1714
147,F000450,Virginia,Foxx,1943-06-29,F,R,,400643,1013052,2,1873,3,5,NC,5,False,3705
148,F000339,Barney,Frank,1940-03-31,M,D,,400140,,28,1873,75,3,MA,4,False,2504
149,F000448,Trent,Franks,1957-06-19,M,R,,400141,1003550,6,1873,27,4,AZ,2,False,0402
150,F000372,Rodney,Frelinghuysen,1946-04-29,M,R,,400142,37781,14,1873,19,2,NJ,11,False,3411
151,F000455,Marcia,Fudge,1952-10-29,F,D,,412327,1030928,2,7,0,0,OH,11,False,3911
152,G000021,Elton,Gallegly,1944-03-07,M,R,,400144,6712,22,1873,95,1,CA,24,False,0624
153,G000548,Scott,Garrett,1959-07-09,M,R,,400145,1003601,6,1873,30,4,NJ,5,False,3405
154,G000549,Jim,Gerlach,1955-02-25,M,R,,400147,1003611,6,1873,64,1,PA,6,False,4206
155,G000554,Gabrielle,Giffords,1970-06-08,F,D,,412188,1021830,2,1873,54,0,AZ,8,False,0408
156,G000180,Wayne,Gilchrest,1946-04-15,M,R,,400149,,18,1873,256,6,MD,1,False,2401
157,G000555,Kirsten,Gillibrand,1966-12-09,F,D,,412223,1022862,2,1873,110,0,NY,20,False,3620
158,G000210,Paul,Gillmor,1939-02-01,M,R,,400150,,20,849,12,1,OH,5,False,3905
159,G000550,Phil,Gingrey,1942-07-10,M,R,,400151,1003565,6,1873,56,7,GA,11,False,1311
160,G000552,Louie,Gohmert,1953-08-18,M,R,,400651,1011394,4,1873,114,26,TX,1,False,4801
161,G000544,Charlie,Gonzalez,1945-05-05,M,D,,400152,,10,1873,50,0,TX,20,False,4820
162,G000280,Virgil,Goode,1946-10-17,M,R,,400153,,12,1873,50,3,VA,5,False,5105
163,G000289,Robert,Goodlatte,1952-09-22,M,R,,400154,27025,16,1873,10,2,VA,6,False,5106
164,G000309,Bart,Gordon,1949-01-24,M,D,,400155,5452,24,1873,89,0,TN,6,False,4706
165,G000377,Kay,Granger,1943-01-18,F,R,,400157,45709,12,1873,121,2,TX,12,False,4812
166,G000546,Sam,Graves,1963-11-07,M,R,,400158,89873,8,1873,78,3,MO,6,False,2906
167,G000410,Gene,Green,1947-10-17,M,D,,400160,26156,16,1873,70,8,TX,29,False,4829
168,G000553,Al,Green,1947-09-01,M,D,,400653,1012969,4,1873,38,0,TX,9,False,4809
169,G000551,Raúl,Grijalva,1948-02-19,M,D,,400162,1003551,6,1873,92,4,AZ,7,False,0407
170,G000535,Luis,Gutiérrez,1953-12-10,M,D,,400163,23476,16,1873,279,1,IL,4,False,1704
171,H001039,John,Hall,1948-07-23,M,D,,412222,1022042,2,1873,21,1,NY,19,False,3619
172,H000067,Ralph,Hall,1923-05-03,M,R,,400165,7354,28,1873,45,1,TX,4,False,4804
173,H001040,Phil,Hare,1949-02-21,M,D,,412204,1021566,2,1873,29,0,IL,17,False,1717
174,H000213,Jane,Harman,1945-06-28,F,D,,400166,16717,14,1873,123,0,CA,36,False,0636
175,H000323,J. Dennis,Hastert,1942-01-02,M,R,,400169,,22,1122,294,0,IL,14,False,1714
176,H000324,Alcee,Hastings,1936-09-05,M,D,,400170,1858,16,1873,114,1,FL,23,False,1223
177,H000329,Doc,Hastings,1941-02-07,M,R,,400171,31324,14,1873,68,9,WA,4,False,5304
178,H001029,Robin,Hayes,1945-08-14,M,R,,400172,,10,1873,76,1,NC,8,False,3708
179,H001041,Dean,Heller,1960-05-10,M,R,,412218,1012368,2,1873,30,0,NV,2,False,3202
180,H001036,Jeb,Hensarling,1957-05-29,M,R,,400175,1003619,6,1873,32,2,TX,5,False,4805
181,H000528,Wally,Herger,1945-05-20,M,R,,400176,12557,22,1873,85,1,CA,2,False,0602
182,H001037,Stephanie,Herseth Sandlin,1970-12-03,F,D,,400443,22061,6,1873,21,1,SD,At-Large,True,4600
183,H001038,Brian,Higgins,1959-10-06,M,D,,400641,1013050,2,1873,134,0,NY,27,False,3627
184,H001030,Baron,Hill,1953-06-23,M,D,,400177,12259,2,1873,40,3,IN,9,False,1809
185,H000627,Maurice,Hinchey,1938-10-27,M,D,,400178,26164,16,1873,75,1,NY,22,False,3622
186,H000636,Rubén,Hinojosa,1940-08-20,M,D,,400179,45743,12,1873,221,0,TX,15,False,4815
187,H001042,Mazie,Hirono,1947-11-03,F,D,,412200,91216,2,1873,27,1,HI,2,False,1502
188,H000666,David,Hobson,1936-10-17,M,R,,400180,,18,1873,71,2,OH,7,False,3907
189,H001043,Paul,Hodes,1951-03-21,M,D,,412220,1018918,2,1873,29,0,NH,2,False,3302
190,H000676,Peter,Hoekstra,1953-10-30,M,R,,400182,26490,16,1873,48,2,MI,2,False,2602
191,H000712,Tim,Holden,1957-03-05,M,D,,400183,29611,16,1873,68,0,PA,17,False,4217
192,H001032,Rush,Holt,1948-10-15,M,D,,400184,57967,10,1873,28,1,NJ,12,False,3412
193,H001034,Michael,Honda,1941-06-27,M,D,,400185,85565,8,1873,121,1,CA,15,False,0615
194,H000762,Darlene,Hooley,1939-04-04,F,D,,400186,,12,1873,173,0,OR,5,False,4105
195,H000874,Steny,Hoyer,1939-06-14,M,D,,400189,1919,28,1873,21,0,MD,5,False,2405
196,H000948,Kenny,Hulshof,1958-05-22,M,R,,400190,,12,1873,338,4,MO,9,False,2909
197,H000981,Duncan,Hunter,1948-05-31,M,R,,400191,,28,1873,455,1,CA,52,False,0652
198,I000023,Bob,Inglis,1959-10-11,M,R,,400649,26441,10,1873,20,2,SC,4,False,4504
199,I000026,Jay,Inslee,1951-02-09,M,D,,400193,26139,10,1873,46,0,WA,1,False,5301
200,I000057,Steve,Israel,1958-05-30,M,D,,400195,87911,8,1873,55,0,NY,2,False,3602
201,I000056,Darrell,Issa,1953-11-01,M,R,,400196,90066,8,1873,79,2,CA,49,False,0649
202,J000283,Jesse,Jackson,1965-03-11,M,D,,400198,39073,14,1873,0,0,IL,2,False,1702
203,J000032,Sheila,Jackson Lee,1950-01-12,F,D,,400199,36819,14,1873,98,2,TX,18,False,4818
204,J000070,William,Jefferson,1947-03-14,M,D,,400201,,18,1873,191,0,LA,2,False,2202
205,J000287,Bobby,Jindal,1971-06-10,M,R,,400634,,4,1186,398,1,LA,1,False,2201
206,J000126,Eddie,Johnson,1935-12-03,F,D,,400204,23352,16,1873,258,1,TX,30,False,4830
207,J000174,Sam,Johnson,1930-10-11,M,R,,400206,18711,18,1873,200,2,TX,3,False,4803
208,J000285,Timothy,Johnson,1946-07-23,M,R,,400207,1020365,8,1873,181,7,IL,15,False,1715
209,J000288,Hank,Johnson,1954-10-02,M,D,,412199,1020576,2,1873,71,0,GA,4,False,1304
210,J000255,Walter,Jones,1943-02-10,M,R,,400209,36693,14,1873,76,5,NC,3,False,3703
211,J000284,Stephanie,Jones,1949-09-10,F,D,,400208,,10,1751,245,7,OH,11,False,3911
212,J000289,Jim,Jordan,1964-02-17,M,R,,412226,1022879,2,1873,22,2,OH,4,False,3904
213,K000365,Steve,Kagen,1949-12-12,M,D,,412240,1021765,2,1873,40,1,WI,8,False,5508
214,K000008,Paul,Kanjorski,1937-04-02,M,D,,400210,5974,24,1873,84,0,PA,11,False,4211
215,K000009,Marcy,Kaptur,1946-06-17,F,D,,400211,1458,26,1873,69,2,OH,9,False,3909
216,K000361,Ric,Keller,1964-09-05,M,R,,400212,,8,1873,77,0,FL,8,False,1208
217,K000113,Patrick,Kennedy,1967-07-14,M,D,,400215,17987,14,1873,97,0,RI,1,False,4401
218,K000172,Dale,Kildee,1929-09-16,M,D,,400216,6743,32,1873,1,0,MI,5,False,2605
219,K000180,Carolyn,Kilpatrick,1945-06-25,F,D,,400217,,12,1873,102,1,MI,13,False,2613
220,K000188,Ron,Kind,1963-03-16,M,D,,400218,45870,12,1873,58,1,WI,3,False,5503
221,K000362,Steve,King,1949-05-28,M,R,,400220,1003590,6,1873,39,5,IA,5,False,1905
222,K000210,Peter,King,1944-04-05,M,R,,400219,26487,16,1873,57,0,NY,3,False,3603
223,K000220,Jack,Kingston,1955-04-24,M,R,,400221,26480,16,1873,73,3,GA,1,False,1301
224,K000360,Mark,Kirk,1959-09-15,M,R,,400222,85221,8,1873,62,2,IL,10,False,1710
225,K000366,Ron,Klein,1957-07-10,M,D,,412198,55563,2,1873,40,0,FL,22,False,1222
226,K000363,John,Kline,1947-09-06,M,R,,400224,1003596,6,1873,18,9,MN,2,False,2702
227,K000288,Joseph,Knollenberg,1933-11-28,M,R,,400225,,16,1873,51,2,MI,9,False,2609
228,K000336,Dennis,Kucinich,1946-10-08,M,D,,400227,45684,12,1873,151,7,OH,10,False,3910
229,K000364,John,Kuhl,1943-04-19,M,R,,400642,,2,1873,30,3,NY,29,False,3629
230,L000552,Ray,LaHood,1945-12-06,M,R,,400228,26394,14,1873,307,0,IL,18,False,1718
231,L000564,Doug,Lamborn,1954-05-24,M,R,,412191,1022846,2,1873,18,2,CO,5,False,0805
232,L000043,Nicholas,Lampson,1945-02-14,M,D,,400229,,2,1873,188,0,TX,22,False,4822
233,L000559,Jim,Langevin,1964-04-22,M,D,,400230,86608,8,1873,33,0,RI,2,False,4402
234,L000090,Tom,Lantos,1928-02-01,M,D,,400231,,28,1228,116,0,CA,12,False,0612
235,L000560,Rick,Larsen,1965-06-15,M,D,,400232,86610,8,1873,28,1,WA,2,False,5302
236,L000557,John,Larson,1948-07-22,M,D,,400233,36596,10,1873,106,0,CT,1,False,0901
237,L000111,Tom,Latham,1948-07-14,M,R,,400234,36609,14,1873,16,4,IA,4,False,1904
238,L000553,Steven,LaTourette,1954-07-22,M,R,,400235,36748,14,1873,46,2,OH,14,False,3914
239,L000566,Robert,Latta,1956-04-18,M,R,,412256,1028071,2,712,2,0,OH,5,False,3905
240,L000551,Barbara,Lee,1946-07-16,F,D,,400237,54579,12,1873,59,0,CA,9,False,0609
241,L000263,Sander,Levin,1931-09-06,M,D,,400238,251,26,1873,87,0,MI,12,False,2612
242,L000274,Jerry,Lewis,1934-10-21,M,R,,400239,1001646,30,1873,63,2,CA,41,False,0641
243,L000287,John,Lewis,1940-02-21,M,D,,400240,2528,22,1873,75,1,GA,5,False,1305
244,L000293,Ron,Lewis,1946-09-14,M,R,,400241,,16,1873,79,2,KY,2,False,2102
245,L000321,John,Linder,1942-09-09,M,R,,400242,26393,16,1873,85,5,GA,7,False,1307
246,L000563,Daniel,Lipinski,1966-07-15,M,D,,400630,1013046,4,1873,50,0,IL,3,False,1703
247,L000554,Frank,LoBiondo,1946-05-12,M,R,,400244,30867,14,1873,10,1,NJ,2,False,3402
248,L000565,Dave,Loebsack,1952-12-23,M,D,,412209,1022883,2,1873,52,1,IA,2,False,1902
249,L000397,Zoe,Lofgren,1947-12-21,F,D,,400245,36520,14,1873,46,1,CA,16,False,0616
250,L000480,Nita,Lowey,1937-07-05,F,D,,400246,6110,20,1873,79,0,NY,18,False,3618
251,L000491,Frank,Lucas,1960-01-06,M,R,,400247,35692,16,1873,102,0,OK,3,False,4003
252,L000517,Dan,Lungren,1946-09-22,M,R,,400617,,4,1873,46,4,CA,3,False,0603
253,L000562,Stephen,Lynch,1955-03-31,M,D,,400249,1000222,8,1873,45,0,MA,9,False,2509
254,M001155,Connie,Mack,1967-08-12,M,R,,400622,1013040,4,1873,94,0,FL,14,False,1214
255,M001164,Tim,Mahoney,1956-08-15,M,D,,412197,,2,1873,41,1,FL,16,False,1216
256,M000087,Carolyn,Maloney,1946-02-19,F,D,,400251,26162,16,1873,109,0,NY,14,False,3614
257,M001138,Donald,Manzullo,1944-03-24,M,R,,400252,26482,16,1873,33,2,IL,16,False,1716
258,M001158,Kenny,Marchant,1951-02-23,M,R,,400656,1013059,4,1873,170,3,TX,24,False,4824
259,M000133,Edward,Markey,1946-07-11,M,D,,400253,260,34,1873,38,0,MA,7,False,2507
260,M001146,Jim,Marshall,1948-03-31,M,D,,400254,1003563,6,1873,129,0,GA,8,False,1308
261,M001142,Jim,Matheson,1960-03-21,M,D,,400255,89172,8,1873,30,2,UT,2,False,4902
262,M001163,Doris,Matsui,1944-09-25,F,D,,400663,26602,4,1873,14,0,CA,5,False,0605
263,M000309,Carolyn,McCarthy,1944-01-05,F,D,,400257,45040,12,1873,46,1,NY,4,False,3604
264,M001165,Kevin,McCarthy,1965-01-26,M,R,,412190,85231,2,1873,22,1,CA,22,False,0622
