,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid
117,E000259,Thomas,Evans,1924-05-26,M,R,,403940,,4,,,,IA,3,False,1903
118,E000250,Lane,Evans,1951-08-04,M,D,,400126,,2,,,,IL,17,False,1717
119,F000041,Dante,Fascell,1917-03-09,,D,,404002,,30,,,,FL,19,False,1219
120,F000046,Walter,Fauntroy,1933-02-06,M,D,,404006,,14,,,,DC,At-Large,True,1198
121,F000053,Vic,Fazio,1942-10-11,M,D,,404013,,6,,,,CA,4,False,0604
122,F000059,Edward,Feighan,1947-10-22,M,D,,404019,,2,,,,OH,19,False,3919
123,F000088,Geraldine,Ferraro,1935-08-26,F,D,,404046,,6,,,,NY,9,False,3609
124,F000102,Bobbi,Fiedler,1937-04-22,F,R,,404059,,4,,,,CA,21,False,0621
125,F000111,Jack,Fields,1952-02-03,M,R,,404068,,4,,,,TX,8,False,4808
126,F000141,Hamilton,Fish,1926-06-03,M,R,,404097,,16,,,,NY,21,False,3621
127,F000208,Ronnie,Flippo,1937-08-15,,D,,404163,,8,,,,AL,5,False,0105
128,F000215,James,Florio,1937-08-29,M,D,,404170,,10,,,,NJ,1,False,3401
129,F000235,Tom,Foglietta,1928-12-03,M,D,,404190,,4,,,,PA,1,False,4201
130,F000239,Thomas,Foley,1929-03-06,M,D,,404193,,20,,,,WA,5,False,5305
131,F000270,William,Ford,1927-08-06,M,D,,404220,,20,,,,MI,15,False,2615
132,F000261,Harold,Ford,1945-05-20,M,D,,404213,,10,,,,TN,9,False,4709
133,F000286,Edwin,Forsythe,1916-01-17,M,R,,404236,,16,,,,NJ,13,False,3413
134,F000329,Wyche,Fowler,1940-10-06,,D,,404277,,8,,,,GA,5,False,1305
135,F000339,Barney,Frank,1940-03-31,M,D,,400140,,4,,,,MA,4,False,2504
136,F000347,William,Franklin,1941-12-13,M,R,,404295,,2,,,,MS,2,False,2802
137,F000380,William,Frenzel,1928-07-31,M,R,,404325,,14,,,,MI,3,False,2603
138,F000380,William,Frenzel,1928-07-31,M,R,,404325,,14,,,,MN,3,False,2703
139,F000392,Martin,Frost,1942-01-01,M,D,,400143,,6,,,,TX,24,False,4824
140,F000430,Don,Fuqua,1933-08-20,,D,,404371,,22,,,,FL,2,False,1202
141,G000047,Robert,Garcia,1933-01-09,M,D,,404422,,8,,,,NY,18,False,3618
142,G000105,Joseph,Gaydos,1926-07-03,M,D,,404477,,18,,,,PA,20,False,4220
143,G000120,Sam,Gejdenson,1948-05-20,M,D,,400585,,4,,,,CT,2,False,0902
144,G000121,George,Gekas,1930-04-14,M,R,,400544,,2,,,,PA,17,False,4217
145,G000132,Richard,Gephardt,1941-01-31,M,D,,400146,,8,,,,MO,3,False,2903
146,G000153,Sam,Gibbons,1920-01-20,M,D,,404520,,22,,,,FL,7,False,1207
147,G000212,Benjamin,Gilman,1922-12-06,M,R,,400536,,12,,,,NY,22,False,3622
148,G000225,Newt,Gingrich,1943-06-17,M,R,,404587,,6,,,,GA,6,False,1306
149,G000240,Dan,Glickman,1944-11-24,M,D,,404602,,8,,,,KS,4,False,2004
150,G000272,Henry,Gonzalez,1916-05-03,M,D,,404634,,24,,,,TX,20,False,4820
151,G000291,William,Goodling,1927-12-05,M,R,,400586,,10,,,,PA,19,False,4219
152,G000321,Albert,Gore,1948-03-31,M,D,,404679,,8,,,,TN,6,False,4706
153,G000349,Willis,Gradison,1928-12-28,M,R,,404705,,10,,,,OH,2,False,3902
154,G000365,Phil,Gramm,1942-07-08,M,D,,300159,,6,,,,TX,6,False,4806
155,G000365,Phil,Gramm,1942-07-08,M,R,,300159,,6,,,,TX,6,False,4806
156,G000402,William,Gray,1941-08-20,M,D,,404752,,6,,,,PA,2,False,4202
157,G000417,Sedgwick,Green,1929-10-16,,R,,404765,,8,,,,NY,15,False,3615
158,G000445,Judd,Gregg,1947-02-14,M,R,,300049,,4,,,,NH,2,False,3302
159,G000511,Frank,Guarini,1924-08-20,M,D,,404856,,6,,,,NJ,14,False,3414
160,G000524,Steve,Gunderson,1951-05-10,M,R,,404869,,4,,,,WI,3,False,5503
161,H000058,Katie,Hall,1938-04-03,F,D,,404943,,4,,,,IN,1,False,1801
162,H000074,Tony,Hall,1942-01-16,M,D,,400538,,6,,,,OH,3,False,3903
163,H000067,Ralph,Hall,1923-05-03,M,D,,400165,7354,4,,,,TX,4,False,4804
164,H000070,Sam,Hall,1924-01-11,,D,,404954,,10,,,,TX,1,False,4801
165,H000114,Lee,Hamilton,1931-04-20,M,D,,404996,,20,,,,IN,9,False,1809
166,H000124,John,Hammerschmidt,1922-05-04,M,R,,405006,,18,,,,AR,3,False,0503
167,H000144,Kent,Hance,1942-11-14,,D,,405026,,6,,,,TX,19,False,4819
168,H000172,James,Hansen,1932-08-14,M,R,,400552,,4,,,,UT,1,False,4901
169,H000171,George,Hansen,1930-09-14,M,R,,405053,,12,,,,ID,2,False,1602
170,H000206,Tom,Harkin,1939-11-19,M,D,,300051,2005,10,,,,IA,5,False,1905
171,H000269,Frank,Harrison,1940-02-02,M,D,,405145,,2,,,,PA,11,False,4211
172,H000302,Thomas,Hartnett,1941-08-07,M,R,,405175,,4,,,,SC,1,False,4501
173,H000340,Charles,Hatcher,1939-07-01,M,D,,405209,,4,,,,GA,2,False,1302
174,H000367,Augustus,Hawkins,1907-08-31,M,D,,405236,,22,,,,CA,29,False,0629
175,H000388,Charles,Hayes,1918-02-17,M,D,,405256,,2,,,,WI,4,False,5504
176,H000448,Bill,Hefner,1930-04-11,M,D,,405313,,10,,,,NC,8,False,3708
177,H000449,Cecil,Heftel,1924-09-30,M,D,,405314,,8,,,,HI,1,False,1501
178,H000547,Dennis,Hertel,1948-12-07,,D,,405409,,4,,,,MI,14,False,2614
179,H000582,Jack,Hightower,1926-09-06,,D,,405444,,10,,,,TX,13,False,4813
180,H000586,John,Hiler,1953-04-24,M,R,,405448,,4,,,,IN,3,False,1803
181,H000624,Elwood,Hillis,1926-03-06,,R,,405482,,14,,,,IN,5,False,1805
182,H000747,Marjorie,Holt,1920-09-17,F,R,,405598,,12,,,,MD,4,False,2404
183,H000776,Larry,Hopkins,1933-10-25,,R,,405626,,6,,,,KY,6,False,2106
184,H000797,Frank,Horton,1919-12-12,M,R,,405646,,22,,,,NY,29,False,3629
185,H000840,James,Howard,1927-07-24,M,D,,405687,,20,,,,NJ,3,False,3403
186,H000874,Steny,Hoyer,1939-06-14,M,D,,400189,1919,4,,,,MD,5,False,2405
187,H000878,Carroll,Hubbard,1937-07-07,,D,,405724,,10,,,,KY,1,False,2101
188,H000901,Thomas,Huckaby,1941-07-19,M,D,,405747,,8,,,,LA,5,False,2205
189,H000930,William,Hughes,1932-10-17,M,D,,405775,,10,,,,NJ,2,False,3402
190,H000981,Duncan,Hunter,1948-05-31,M,R,,400191,,4,,,,CA,45,False,0645
191,H001018,Earl,Hutto,1926-05-12,M,D,,405855,,6,,,,FL,1,False,1201
192,H001022,Henry,Hyde,1924-04-18,M,R,,400192,,10,,,,IL,6,False,1706
193,I000029,Andrew,Ireland,1930-08-23,M,D,,405887,,8,,,,FL,10,False,1210
194,I000029,Andrew,Ireland,1930-08-23,M,R,,405887,,8,,,,FL,10,False,1210
195,J000033,Andrew,Jacobs,1932-02-24,M,D,,405939,,18,,,,IN,10,False,1810
196,J000072,James,Jeffords,1934-05-11,M,R,,300057,,10,,,,VT,At-Large,True,5000
197,J000083,Edgar,Jenkins,1933-01-04,M,D,,405985,,8,,,,GA,9,False,1309
198,J000163,Nancy,Johnson,1935-01-05,F,R,,400205,,2,,,,CT,6,False,0906
199,J000256,Walter,Jones,1913-08-19,M,D,,406148,,20,,,,NC,1,False,3701
200,J000216,Ed,Jones,1912-04-20,,D,,406111,,16,,,,TN,8,False,4708
201,J000232,James,Jones,1939-05-05,M,D,,406125,,12,,,,OK,1,False,4001
202,K000009,Marcy,Kaptur,1946-06-17,F,D,,400211,1458,2,,,,OH,9,False,3909
203,K000016,John,Kasich,1952-05-13,M,R,,400590,1620,2,,,,OH,12,False,3912
204,K000020,Robert,Kastenmeier,1924-01-24,M,D,,406191,,26,,,,WI,2,False,5502
205,K000025,Abraham,Kazen,1919-01-17,M,D,,406196,,18,,,,TX,23,False,4823
206,K000086,Jack,Kemp,1935-07-13,M,R,,406255,,14,,,,NY,31,False,3631
207,K000118,Barbara,Kennelly,1936-07-10,F,D,,406284,,4,,,,CT,1,False,0901
208,K000172,Dale,Kildee,1929-09-16,M,D,,400216,6743,8,,,,MI,7,False,2607
209,K000190,Thomas,Kindness,1929-08-26,M,R,,406351,,10,,,,OH,8,False,3908
210,K000304,Raymond,Kogovsek,1941-08-19,M,D,,406460,,6,,,,CO,3,False,0803
211,K000307,Joseph,Kolter,1926-09-03,M,D,,406461,,2,,,,PA,4,False,4204
212,K000319,Peter,Kostmayer,1946-09-27,M,D,,406473,,6,,,,PA,8,False,4208
213,K000322,Kenneth,Kramer,1942-02-19,M,R,,406476,,6,,,,CO,5,False,0805
214,L000556,John,LaFalce,1939-10-06,M,D,,400537,,10,,,,NY,32,False,3632
215,L000020,Robert,Lagomarsino,1926-09-04,M,R,,406530,,12,,,,CA,19,False,0619
216,L000090,Tom,Lantos,1928-02-01,M,D,,400231,,4,,,,CA,11,False,0611
217,L000116,Delbert,Latta,1920-03-05,,R,,406622,,26,,,,OH,5,False,3905
218,L000169,James,Leach,1942-10-15,M,R,,400236,,8,,,,IA,1,False,1901
219,L000180,James,Leath,1931-05-06,M,D,,406682,,6,,,,TX,11,False,4811
220,L000225,Richard,Lehman,1948-07-20,M,D,,406729,,2,,,,CA,18,False,0618
221,L000226,William,Lehman,1913-10-05,M,D,,406730,,12,,,,FL,17,False,1217
222,L000237,George,Leland,1944-11-27,M,D,,406740,,6,,,,TX,18,False,4818
223,L000243,Norman,Lent,1931-03-23,,R,,406746,,14,,,,NY,4,False,3604
224,L000263,Sander,Levin,1931-09-06,M,D,,400238,251,2,,,,MI,17,False,2617
225,L000264,Meldon,Levine,1943-06-07,,D,,406765,,2,,,,CA,27,False,0627
226,L000265,Elliott,Levitas,1930-12-26,,D,,406766,,10,,,,GA,4,False,1304
227,L000274,Jerry,Lewis,1934-10-21,M,R,,400239,1001646,6,,,,CA,35,False,0635
228,L000295,Thomas,Lewis,1924-10-26,M,R,,406790,,2,,,,FL,12,False,1212
229,L000342,William,Lipinski,1937-12-22,M,D,,400243,,2,,,,IL,5,False,1705
230,L000371,Bob,Livingston,1943-04-30,M,R,,406863,,8,,,,LA,1,False,2201
231,L000381,Marilyn,Lloyd,1929-01-03,F,D,,406873,,10,,,,TN,3,False,4703
232,L000396,Thomas,Loeffler,1946-08-01,M,R,,406888,,6,,,,TX,21,False,4821
233,L000413,Clarence,Long,1908-12-11,M,D,,406904,,22,,,,MD,2,False,2402
234,L000417,Gillis,Long,1923-05-04,M,D,,406908,,14,,,,LA,8,False,2208
235,L000447,Trent,Lott,1941-10-09,M,R,,300069,1886,12,,,,MS,5,False,2805
236,L000479,William,Lowery,1947-05-02,M,R,,406968,,4,,,,CA,41,False,0641
237,L000486,Michael,Lowry,1939-03-08,M,D,,406974,,6,,,,WA,7,False,5307
238,L000506,Manuel,Lujan,1928-05-12,M,R,,406992,,16,,,,NM,1,False,3501
239,L000508,Thomas,Luken,1925-07-09,M,D,,406994,,10,,,,OH,1,False,3901
240,L000516,Stanley,Lundine,1939-02-04,M,D,,407002,,10,,,,NY,34,False,3634
241,L000517,Dan,Lungren,1946-09-22,M,R,,400617,,6,,,,CA,42,False,0642
242,M000019,Connie,Mack,1940-10-29,M,R,,400562,,2,,,,FL,13,False,1213
243,M000023,Kenneth,MacKay,1933-03-22,M,D,,407051,,2,,,,FL,6,False,1206
244,M000041,Edward,Madigan,1936-01-13,M,R,,407069,,12,,,,IL,15,False,1715
245,M000133,Edward,Markey,1946-07-11,M,D,,400253,260,10,,,,MA,7,False,2507
246,M000139,Ronald,Marlenee,1935-08-08,,R,,407162,,8,,,,MT,At-Large,True,3002
247,M000143,David,Marriott,1939-11-02,M,R,,407166,,8,,,,UT,2,False,4902
248,M000174,David,Martin,1944-04-26,M,R,,407196,,4,,,,NY,26,False,3626
249,M000183,James,Martin,1935-12-11,M,R,,407204,,12,,,,NC,9,False,3709
250,M000195,Lynn,Martin,1939-12-26,F,R,,407215,,4,,,,IL,16,False,1716
251,M000206,Matthew,Martinez,1929-02-14,M,D,,400595,,4,,,,CA,30,False,0630
252,M000249,Robert,Matsui,1941-09-17,M,D,,400256,,6,,,,CA,3,False,0603
253,M000264,Nicholas,Mavroules,1929-11-01,M,D,,407282,,6,,,,MA,6,False,2506
254,M000291,Romano,Mazzoli,1932-11-02,M,R,,407306,,2,,,,AZ,1,False,0401
255,M000291,Romano,Mazzoli,1932-11-02,M,D,,407306,,14,,,,KY,3,False,2103
256,M000303,John,McCain,1936-08-29,M,R,,300071,7476,2,,,,AZ,1,False,0401
257,M000306,Alfred,McCandless,1927-07-23,M,R,,407320,,2,,,,CA,37,False,0637
258,M000342,Frank,McCloskey,1939-06-12,M,D,,407351,,2,,,,IN,8,False,1808
259,M000350,Bill,McCollum,1944-07-12,M,R,,400596,,4,,,,FL,5,False,1205
260,M000398,David,McCurdy,1950-03-30,M,D,,407399,,4,,,,OK,4,False,4004
261,M000399,Joseph,McDade,1931-09-29,M,R,,407400,,22,,,,PA,10,False,4210
262,M000413,Lawrence,McDonald,1935-04-01,M,D,,407413,,10,,,,GA,7,False,1307
263,M000432,Bob,McEwen,1950-01-12,,R,,407432,,4,,,,OH,6,False,3906
264,M000458,Raymond,McGrath,1942-03-27,M,R,,407457,,4,,,,NY,5,False,3605
265,M000473,Matthew,McHugh,1938-12-06,M,D,,407471,,10,,,,NY,28,False,3628
266,M000512,John,McKernan,1948-05-20,M,R,,407506,,2,,,,ME,1,False,2301
267,M000527,Stewart,McKinney,1931-01-30,,R,,407519,,14,,,,CT,4,False,0904
268,M000589,James,McNulty,1925-10-18,M,D,,407579,,2,,,,AZ,5,False,0405
269,M000688,Daniel,Mica,1944-02-04,M,D,,407673,,6,,,,FL,14,False,1214
270,M000702,Barbara,Mikulski,1936-07-20,F,D,,300073,1396,8,,,,MD,3,False,2403
271,M000718,Clarence,Miller,1917-11-01,M,R,,407700,,18,,,,OH,10,False,3910
272,M000725,George,Miller,1945-05-17,M,D,,400278,622,10,,,,CA,7,False,0607
273,M000794,Norman,Mineta,1931-11-12,M,D,,407772,,10,,,,CA,13,False,0613
274,M000796,Joseph,Minish,1916-09-01,M,D,,407773,,22,,,,NJ,11,False,3411
275,M000826,Parren,Mitchell,1922-04-29,,D,,407801,,14,,,,MD,7,False,2407
276,M000834,Joe,Moakley,1927-04-27,M,D,,400600,,12,,,,MA,9,False,2509
277,M000842,Guy,Molinari,1928-11-23,M,R,,407816,,4,,,,NY,14,False,3614
278,M000844,Alan,Mollohan,1943-05-14,M,D,,400281,8577,2,,,,WV,1,False,5401
279,M000865,Sonny,Montgomery,1920-08-05,M,D,,407838,,18,,,,MS,3,False,2803
280,M000881,Jim,Moody,1935-09-02,,D,,407853,,2,,,,WI,5,False,5505
281,M000923,William,Moore,1939-10-04,M,R,,407894,,10,,,,LA,6,False,2206
282,M000926,Carlos,Moorhead,1922-05-06,M,R,,407899,,12,,,,CA,22,False,0622
283,M000992,Bruce,Morrison,1944-10-08,,D,,407960,,2,,,,CT,3,False,0903
284,M000999,Sidney,Morrison,1933-05-13,,R,,407967,,4,,,,WA,4,False,5304
285,M001057,Robert,Mrazek,1945-11-06,M,D,,408023,,2,,,,NY,3,False,3603
286,M001088,Austin,Murphy,1927-06-17,M,D,,408052,,8,,,,PA,22,False,4222
287,M001120,John,Murtha,1932-06-17,M,D,,400286,,12,,,,PA,12,False,4212
288,M001130,John,Myers,1927-02-08,M,R,,408092,,18,,,,IN,7,False,1807
289,N000009,William,Natcher,1909-09-11,M,D,,408103,,32,,,,KY,2,False,2102
290,N000016,Stephen,Neal,1934-11-07,M,D,,408109,,10,,,,NC,5,False,3705
291,N000032,Bill,Nelson,1942-09-29,M,D,,300078,1931,6,,,,FL,11,False,1211
292,N000095,William,Nichols,1918-10-16,M,D,,408180,,18,,,,AL,3,False,0103
293,N000106,Howard,Nielson,1924-09-12,M,R,,408190,,2,,,,UT,3,False,4903
294,N000163,Henry,Nowak,1935-02-21,M,D,,408244,,10,,,,NY,33,False,3633
295,O000010,George,O?Brien,1917-06-17,M,R,,408261,,12,,,,IL,4,False,1704
296,O000001,Mary,Oakar,1940-03-05,F,D,,408313,,8,,,,OH,20,False,3920
297,O000006,James,Oberstar,1934-09-10,M,D,,400299,457,10,,,,MN,8,False,2708
298,O000007,David,Obey,1938-10-03,M,D,,400300,1621,16,,,,WI,7,False,5507
299,O000069,James,Olin,1920-02-28,M,D,,408342,,2,,,,VA,6,False,5106
