,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid
88,C000714,John,Conyers,1929-05-16,M,D,False,400080,1824.0,46,1655,210,0,MI,14,False,2614
89,C000754,Jim,Cooper,1954-06-19,M,D,False,400081,1201.0,8,1655,28,2,TN,5,False,4705
90,C001059,Jim,Costa,1952-04-13,M,D,False,400618,19599.0,6,1655,80,0,CA,20,False,620
91,C000794,Jerry,Costello,1949-09-25,M,D,False,400082,6352.0,24,1655,90,0,IL,12,False,1712
92,C001069,Joe,Courtney,1953-04-06,M,D,False,412193,1021284.0,4,1655,24,2,CT,2,False,902
93,C001045,Ander,Crenshaw,1944-09-01,M,R,False,400086,1007679.0,10,1655,87,0,FL,4,False,1204
95,C001038,Joseph,Crowley,1962-03-16,M,D,False,400087,57880.0,12,1655,54,0,NY,7,False,3607
96,C001063,Henry,Cuellar,1955-09-19,M,D,False,400657,1013062.0,6,1655,25,0,TX,28,False,4828
97,C001048,John,Culberson,1956-08-24,M,R,False,400089,88078.0,10,1655,94,2,TX,7,False,4807
98,C000984,Elijah,Cummings,1951-01-18,M,D,False,400090,43300.0,16,1655,39,0,MD,7,False,2407
99,D000608,Kathy,Dahlkemper,1957-12-10,F,D,False,412273,1030596.0,2,1655,38,1,PA,3,False,4203
100,D000096,Danny,Davis,1941-09-06,M,D,False,400093,44325.0,14,1655,148,0,IL,7,False,1707
101,D000598,Susan,Davis,1944-04-13,F,D,False,400097,85595.0,10,1655,26,1,CA,53,False,653
102,D000599,Lincoln,Davis,1943-09-13,M,D,False,400096,1003615.0,8,1655,108,0,TN,4,False,4704
103,D000602,Artur,Davis,1967-10-09,M,D,False,400092,1002463.0,8,1655,418,1,AL,7,False,107
104,D000603,Geoff,Davis,1958-10-26,M,R,False,400633,1011405.0,6,1655,65,0,KY,4,False,2104
106,D000191,Peter,DeFazio,1947-05-27,M,D,False,400100,6068.0,24,1655,75,15,OR,4,False,4104
107,D000197,Diana,DeGette,1957-07-29,F,D,False,400101,90293.0,14,1655,76,0,CO,1,False,801
108,D000210,Bill,Delahunt,1941-07-18,M,D,False,400102,46620.0,14,1655,270,2,MA,10,False,2510
109,D000216,Rosa,DeLauro,1943-03-02,F,D,False,400103,19040.0,20,1655,27,0,CT,3,False,903
110,D000604,Charlie,Dent,1960-05-24,M,R,False,400648,1011395.0,6,1655,11,30,PA,15,False,4215
112,D000299,Lincoln,Diaz-Balart,1954-08-13,M,R,False,400107,25887.0,18,1655,95,18,FL,21,False,1221
113,D000600,Mario,Diaz-Balart,1961-09-25,M,R,False,400108,1003562.0,8,1655,54,0,FL,25,False,1225
114,D000327,Norman,Dicks,1940-12-16,M,D,False,400109,8131.0,34,1655,53,0,WA,6,False,5306
115,D000355,John,Dingell,1926-07-08,M,D,False,400110,470.0,56,1655,64,2,MI,15,False,2615
117,D000399,Lloyd,Doggett,1946-10-06,M,D,False,400111,36810.0,16,1655,13,0,TX,25,False,4825
118,D000607,Joe,Donnelly,1955-09-28,M,D,False,412205,1012000.0,4,1655,6,4,IN,2,False,1802
119,D000482,Mike,Doyle,1953-08-05,M,D,False,400114,36774.0,16,1655,100,0,PA,14,False,4214
120,D000492,David,Dreier,1952-07-05,M,R,False,400115,,30,1655,30,0,CA,26,False,626
121,D000609,Steve,Driehaus,1966-06-24,M,D,False,412274,1030610.0,2,1655,9,1,OH,1,False,3901
122,D000533,John,Duncan,1947-07-21,M,R,False,400116,6114.0,24,1655,20,1,TN,2,False,4702
123,E000063,Chet,Edwards,1951-11-24,M,D,False,400118,20693.0,20,1655,66,0,TX,17,False,4817
124,E000290,Donna,Edwards,1958-06-28,F,D,False,412263,38535.0,4,1655,14,6,MD,4,False,2404
125,E000092,Vernon,Ehlers,1934-02-06,M,R,False,400119,,18,1655,70,0,MI,3,False,2603
126,E000288,Keith,Ellison,1963-08-04,M,D,False,412215,1022556.0,4,1655,117,2,MN,5,False,2705
127,E000289,Brad,Ellsworth,1958-09-11,M,D,False,412206,1021550.0,4,1655,67,1,IN,8,False,1808
128,E000172,Jo Ann,Emerson,1950-09-16,F,R,False,400121,46627.0,16,1655,39,0,MO,8,False,2908
129,E000179,Eliot,Engel,1947-02-18,M,D,False,400122,6109.0,22,1655,108,1,NY,17,False,3617
130,E000215,Anna,Eshoo,1942-12-13,F,D,False,400124,26130.0,18,1655,53,2,CA,14,False,614
131,E000226,Bob,Etheridge,1941-08-07,M,D,False,400125,45577.0,14,1655,25,0,NC,2,False,3702
133,F000453,Mary,Fallin,1954-12-09,F,R,False,412230,,4,1655,278,1,OK,5,False,4005
134,F000030,Sam,Farr,1941-07-04,M,D,False,400129,30645.0,18,1655,40,4,CA,17,False,617
135,F000043,Chaka,Fattah,1956-11-21,M,D,False,400130,36763.0,16,1655,35,0,PA,2,False,4202
136,F000116,Bob,Filner,1942-09-04,M,D,False,400133,26133.0,18,1655,32,0,CA,51,False,651
137,F000444,Jeff,Flake,1962-12-31,M,R,False,400134,87582.0,10,1655,81,0,AZ,6,False,406
138,F000456,John,Fleming,1951-07-05,M,R,False,412275,1031345.0,2,1655,19,1,LA,4,False,2204
139,F000445,J.,Forbes,1952-02-17,M,R,False,400137,89584.0,10,1655,38,0,VA,4,False,5104
140,F000449,Jeff,Fortenberry,1960-12-27,M,R,False,400640,1013049.0,6,1655,55,1,NE,1,False,3101
141,F000454,Bill,Foster,1955-10-07,M,D,False,412257,1027346.0,4,1655,8,1,IL,14,False,1714
142,F000450,Virginia,Foxx,1943-06-29,F,R,False,400643,1013052.0,4,1655,4,3,NC,5,False,3705
143,F000339,Barney,Frank,1940-03-31,M,D,False,400140,,30,1655,80,2,MA,4,False,2504
144,F000448,Trent,Franks,1957-06-19,M,R,False,400141,1003550.0,8,1655,19,0,AZ,2,False,402
145,F000372,Rodney,Frelinghuysen,1946-04-29,M,R,False,400142,37781.0,16,1655,19,0,NJ,11,False,3411
146,F000455,Marcia,Fudge,1952-10-29,F,D,False,412327,1030928.0,4,1655,66,0,OH,11,False,3911
147,G000021,Elton,Gallegly,1944-03-07,M,R,False,400144,6712.0,24,1655,81,0,CA,24,False,624
149,G000548,Scott,Garrett,1959-07-09,M,R,False,400145,1003601.0,8,1655,35,0,NJ,5,False,3405
150,G000549,Jim,Gerlach,1955-02-25,M,R,False,400147,1003611.0,8,1655,93,0,PA,6,False,4206
151,G000554,Gabrielle,Giffords,1970-06-08,F,D,False,412188,1021830.0,4,1655,27,1,AZ,8,False,408
153,G000550,Phil,Gingrey,1942-07-10,M,R,False,400151,1003565.0,8,1655,73,1,GA,11,False,1311
154,G000552,Louie,Gohmert,1953-08-18,M,R,False,400651,1011394.0,6,1655,174,11,TX,1,False,4801
155,G000544,Charlie,Gonzalez,1945-05-05,M,D,False,400152,,12,1655,56,0,TX,20,False,4820
156,G000289,Robert,Goodlatte,1952-09-22,M,R,False,400154,27025.0,18,1655,8,0,VA,6,False,5106
157,G000309,Bart,Gordon,1949-01-24,M,D,False,400155,5452.0,26,1655,118,0,TN,6,False,4706
158,G000377,Kay,Granger,1943-01-18,F,R,False,400157,45709.0,14,1655,190,1,TX,12,False,4812
159,G000546,Sam,Graves,1963-11-07,M,R,False,400158,89873.0,10,1655,146,0,MO,6,False,2906
161,G000556,Alan,Grayson,1958-03-13,M,D,False,412276,1013409.0,2,1655,40,2,FL,8,False,1208
162,G000553,Al,Green,1947-09-01,M,D,False,400653,1012969.0,6,1655,14,0,TX,9,False,4809
163,G000410,Gene,Green,1947-10-17,M,D,False,400160,26156.0,18,1655,61,4,TX,29,False,4829
166,G000551,Raúl,Grijalva,1948-02-19,M,D,False,400162,1003551.0,8,1655,182,1,AZ,7,False,407
167,G000558,Brett,Guthrie,1964-02-18,M,R,False,412278,1031343.0,2,1655,10,0,KY,2,False,2102
169,H001039,John,Hall,1948-07-23,M,D,False,412222,1022042.0,4,1655,89,3,NY,19,False,3619
170,H000067,Ralph,Hall,1923-05-03,M,R,False,400165,7354.0,30,1655,51,0,TX,4,False,4804
171,H001044,Debbie,Halvorson,1958-03-01,F,D,False,412279,1031342.0,2,1655,11,0,IL,11,False,1711
172,H001040,Phil,Hare,1949-02-21,M,D,False,412204,1021566.0,4,1655,12,2,IL,17,False,1717
173,H000213,Jane,Harman,1945-06-28,F,D,False,400166,16717.0,16,1655,157,0,CA,36,False,636
174,H001045,Gregg,Harper,1956-06-01,M,R,False,412280,1031347.0,2,1655,20,21,MS,3,False,2803
175,H000324,Alcee,Hastings,1936-09-05,M,D,False,400170,1858.0,18,1655,121,1,FL,23,False,1223
177,H001046,Martin,Heinrich,1971-10-17,M,D,False,412281,1030686.0,2,1655,10,1,NM,1,False,3501
178,H001041,Dean,Heller,1960-05-10,M,R,False,412218,1012368.0,4,1655,61,0,NV,2,False,3202
179,H001036,Jeb,Hensarling,1957-05-29,M,R,False,400175,1003619.0,8,1655,34,0,TX,5,False,4805
180,H000528,Wally,Herger,1945-05-20,M,R,False,400176,12557.0,24,1655,31,0,CA,2,False,602
181,H001037,Stephanie,Herseth Sandlin,1970-12-03,F,D,False,400443,22061.0,8,1655,43,0,SD,At-Large,True,4600
182,H001038,Brian,Higgins,1959-10-06,M,D,False,400641,1013050.0,4,1655,82,0,NY,27,False,3627
183,H001030,Baron,Hill,1953-06-23,M,D,False,400177,12259.0,4,1655,54,1,IN,9,False,1809
184,H001047,Jim,Himes,1966-07-05,M,D,False,412282,1031341.0,2,1655,48,0,CT,4,False,904
185,H000627,Maurice,Hinchey,1938-10-27,M,D,False,400178,26164.0,18,1655,94,2,NY,22,False,3622
186,H000636,Rubén,Hinojosa,1940-08-20,M,D,False,400179,45743.0,14,1655,196,0,TX,15,False,4815
187,H001042,Mazie,Hirono,1947-11-03,F,D,False,412200,91216.0,4,1655,30,2,HI,2,False,1502
188,H001043,Paul,Hodes,1951-03-21,M,D,False,412220,1018918.0,4,1655,127,3,NH,2,False,3302
189,H000676,Peter,Hoekstra,1953-10-30,M,R,False,400182,26490.0,18,1655,460,0,MI,2,False,2602
190,H000712,Tim,Holden,1957-03-05,M,D,False,400183,29611.0,18,1655,47,0,PA,17,False,4217
191,H001032,Rush,Holt,1948-10-15,M,D,False,400184,57967.0,12,1655,28,0,NJ,12,False,3412
192,H001034,Michael,Honda,1941-06-27,M,D,False,400185,85565.0,10,1655,67,3,CA,15,False,615
193,H000874,Steny,Hoyer,1939-06-14,M,D,False,400189,1919.0,30,1655,48,0,MD,5,False,2405
194,H001048,Duncan,Hunter,1976-12-07,M,R,False,412283,1032398.0,2,1655,5,0,CA,52,False,652
195,I000023,Bob,Inglis,1959-10-11,M,R,False,400649,26441.0,12,1655,88,0,SC,4,False,4504
196,I000026,Jay,Inslee,1951-02-09,M,D,False,400193,26139.0,12,1655,31,0,WA,1,False,5301
197,I000057,Steve,Israel,1958-05-30,M,D,False,400195,87911.0,10,1655,57,0,NY,2,False,3602
198,I000056,Darrell,Issa,1953-11-01,M,R,False,400196,90066.0,10,1655,36,1,CA,49,False,649
199,J000283,Jesse,Jackson,1965-03-11,M,D,False,400198,39073.0,16,1655,34,0,IL,2,False,1702
200,J000032,Sheila,Jackson Lee,1950-01-12,F,D,False,400199,36819.0,16,1655,103,1,TX,18,False,4818
201,J000290,Lynn,Jenkins,1963-06-10,F,R,False,412284,1030550.0,2,1655,0,0,KS,2,False,2002
202,J000126,Eddie,Johnson,1935-12-03,F,D,False,400204,23352.0,18,1655,104,1,TX,30,False,4830
203,J000174,Sam,Johnson,1930-10-11,M,R,False,400206,18711.0,20,1655,108,0,TX,3,False,4803
204,J000288,Hank,Johnson,1954-10-02,M,D,False,412199,1020576.0,4,1655,86,4,GA,4,False,1304
205,J000285,Timothy,Johnson,1946-07-23,M,R,False,400207,1020365.0,10,1655,104,1,IL,15,False,1715
206,J000255,Walter,Jones,1943-02-10,M,R,False,400209,36693.0,16,1655,60,1,NC,3,False,3703
207,J000289,Jim,Jordan,1964-02-17,M,R,False,412226,1022879.0,4,1655,41,0,OH,4,False,3904
208,K000365,Steve,Kagen,1949-12-12,M,D,False,412240,1021765.0,4,1655,59,4,WI,8,False,5508
209,K000008,Paul,Kanjorski,1937-04-02,M,D,False,400210,5974.0,26,1655,23,0,PA,11,False,4211
210,K000009,Marcy,Kaptur,1946-06-17,F,D,False,400211,1458.0,28,1655,68,5,OH,9,False,3909
211,K000113,Patrick,Kennedy,1967-07-14,M,D,False,400215,17987.0,16,1655,283,1,RI,1,False,4401
212,K000172,Dale,Kildee,1929-09-16,M,D,False,400216,6743.0,34,1655,1,0,MI,5,False,2605
213,K000180,Carolyn,Kilpatrick,1945-06-25,F,D,False,400217,,14,1655,178,2,MI,13,False,2613
214,K000372,Mary Jo,Kilroy,1949-04-30,F,D,False,412285,1021679.0,2,1655,34,1,OH,15,False,3915
215,K000188,Ron,Kind,1963-03-16,M,D,False,400218,45870.0,14,1655,44,0,WI,3,False,5503
216,K000210,Peter,King,1944-04-05,M,R,False,400219,26487.0,18,1655,49,1,NY,3,False,3603
217,K000362,Steve,King,1949-05-28,M,R,False,400220,1003590.0,8,1655,38,0,IA,5,False,1905
218,K000220,Jack,Kingston,1955-04-24,M,R,False,400221,26480.0,18,1655,40,0,GA,1,False,1301
220,K000368,Ann,Kirkpatrick,1950-03-24,F,D,False,412286,1031338.0,2,1655,57,1,AZ,1,False,401
221,K000369,Larry,Kissell,1951-01-31,M,D,False,412287,1031354.0,2,1655,27,1,NC,8,False,3708
222,K000366,Ron,Klein,1957-07-10,M,D,False,412198,55563.0,4,1655,47,0,FL,22,False,1222
223,K000363,John,Kline,1947-09-06,M,R,False,400224,1003596.0,8,1655,21,9,MN,2,False,2702
224,K000370,Suzanne,Kosmas,1944-02-25,F,D,False,412288,1030644.0,2,1655,38,0,FL,24,False,1224
225,K000371,Frank,Kratovil,1968-05-29,M,D,False,412289,1031346.0,2,1655,7,1,MD,1,False,2401
226,K000336,Dennis,Kucinich,1946-10-08,M,D,False,400227,45684.0,14,1655,6,4,OH,10,False,3910
227,L000564,Doug,Lamborn,1954-05-24,M,R,False,412191,1022846.0,4,1655,23,0,CO,5,False,805
228,L000567,Leonard,Lance,1952-06-25,M,R,False,412290,1031349.0,2,1655,1,0,NJ,7,False,3407
229,L000559,Jim,Langevin,1964-04-22,M,D,False,400230,86608.0,10,1655,31,1,RI,2,False,4402
230,L000560,Rick,Larsen,1965-06-15,M,D,False,400232,86610.0,10,1655,43,0,WA,2,False,5302
231,L000557,John,Larson,1948-07-22,M,D,False,400233,36596.0,12,1655,94,0,CT,1,False,901
232,L000111,Tom,Latham,1948-07-14,M,R,False,400234,36609.0,16,1655,15,15,IA,4,False,1904
233,L000553,Steven,LaTourette,1954-07-22,M,R,False,400235,36748.0,16,1655,62,1,OH,14,False,3914
234,L000566,Robert,Latta,1956-04-18,M,R,False,412256,1028071.0,4,1655,13,0,OH,5,False,3905
235,L000551,Barbara,Lee,1946-07-16,F,D,False,400237,54579.0,14,1655,41,6,CA,9,False,609
236,L000568,Christopher,Lee,1964-04-01,M,R,False,412291,1031304.0,2,1655,35,0,NY,26,False,3626
237,L000263,Sander,Levin,1931-09-06,M,D,False,400238,251.0,28,1655,16,0,MI,12,False,2612
238,L000274,Jerry,Lewis,1934-10-21,M,R,False,400239,1001646.0,32,1655,41,0,CA,41,False,641
239,L000287,John,Lewis,1940-02-21,M,D,False,400240,2528.0,24,1655,226,0,GA,5,False,1305
240,L000321,John,Linder,1942-09-09,M,R,False,400242,26393.0,18,1655,148,0,GA,7,False,1307
241,L000563,Daniel,Lipinski,1966-07-15,M,D,False,400630,1013046.0,6,1655,59,2,IL,3,False,1703
242,L000554,Frank,LoBiondo,1946-05-12,M,R,False,400244,30867.0,16,1655,0,0,NJ,2,False,3402
243,L000565,Dave,Loebsack,1952-12-23,M,D,False,412209,1022883.0,4,1655,44,2,IA,2,False,1902
244,L000397,Zoe,Lofgren,1947-12-21,F,D,False,400245,36520.0,16,1655,122,31,CA,16,False,616
245,L000480,Nita,Lowey,1937-07-05,F,D,False,400246,6110.0,22,1655,32,0,NY,18,False,3618
246,L000491,Frank,Lucas,1960-01-06,M,R,False,400247,35692.0,18,1655,95,0,OK,3,False,4003
247,L000569,Blaine,Luetkemeyer,1952-05-07,M,R,False,412292,1031348.0,2,1655,18,0,MO,9,False,2909
248,L000570,Ben,Luján,1972-06-07,M,D,False,412293,1031351.0,2,1655,15,1,NM,3,False,3503
249,L000571,Cynthia,Lummis,1954-09-10,F,R,False,412294,1031365.0,2,1655,21,4,WY,At-Large,True,5600
250,L000517,Dan,Lungren,1946-09-22,M,R,False,400617,,6,1655,19,0,CA,3,False,603
251,L000562,Stephen,Lynch,1955-03-31,M,D,False,400249,1000222.0,10,1655,66,0,MA,9,False,2509
252,M001155,Connie,Mack,1967-08-12,M,R,False,400622,1013040.0,6,1655,69,0,FL,14,False,1214
253,M001171,Dan,Maffei,1968-07-04,M,D,False,412297,51904.0,2,1655,33,2,NY,25,False,3625
254,M000087,Carolyn,Maloney,1946-02-19,F,D,False,400251,26162.0,18,1655,119,3,NY,14,False,3614
255,M001138,Donald,Manzullo,1944-03-24,M,R,False,400252,26482.0,18,1655,38,1,IL,16,False,1716
256,M001158,Kenny,Marchant,1951-02-23,M,R,False,400656,1013059.0,6,1655,163,0,TX,24,False,4824
257,M001172,Betsy,Markey,1956-04-27,F,D,False,412298,1030430.0,2,1655,44,0,CO,4,False,804
258,M000133,Edward,Markey,1946-07-11,M,D,False,400253,260.0,36,1655,35,0,MA,7,False,2507
259,M001146,Jim,Marshall,1948-03-31,M,D,False,400254,1003563.0,8,1655,39,6,GA,8,False,1308
261,M001142,Jim,Matheson,1960-03-21,M,D,False,400255,89172.0,10,1655,27,1,UT,2,False,4902
262,M001163,Doris,Matsui,1944-09-25,F,D,False,400663,26602.0,6,1655,15,0,CA,5,False,605
263,M001165,Kevin,McCarthy,1965-01-26,M,R,False,412190,85231.0,4,1655,63,0,CA,22,False,622
264,M000309,Carolyn,McCarthy,1944-01-05,F,D,False,400257,45040.0,14,1655,174,2,NY,4,False,3604
265,M001157,Michael,McCaul,1962-01-14,M,R,False,400654,1013056.0,6,1655,59,10,TX,10,False,4810
266,M001177,Tom,McClintock,1956-07-10,M,R,False,412295,30359.0,2,1655,6,0,CA,4,False,604
267,M001143,Betty,McCollum,1954-07-12,F,D,False,400259,86670.0,10,1655,48,2,MN,4,False,2704
