,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid,state_names
47,B000911,Corrine,Brown,1946-11-11,F,D,False,400048,26192.0,2,1122,49,2,FL,3,False,1203,Florida
48,B000997,John,Bryant,1947-02-22,M,D,False,401947,,12,1122,52,0,TX,5,False,4805,Texas
49,B001066,Jim,Bunning,1931-10-23,M,R,False,300014,1457.0,8,1122,20,0,KY,4,False,2104,Kentucky
50,B001149,Dan,Burton,1938-06-21,M,R,False,400055,,12,1122,23,0,IN,6,False,1806,Indiana
51,B001203,Steve,Buyer,1958-11-26,M,R,False,400056,26475.0,2,1122,16,1,IN,5,False,1805,Indiana
52,B001213,Leslie,Byrne,1946-10-27,F,D,False,402152,,2,1122,24,0,VA,11,False,5111,Virginia
53,C000052,Sonny,Callahan,1932-09-11,,R,False,400500,,10,1122,53,0,AL,1,False,101,Alabama
54,C000059,Ken,Calvert,1953-06-08,M,R,False,400057,26709.0,2,1122,54,0,CA,43,False,643,California
55,C000071,Dave,Camp,1953-07-09,M,R,False,400058,23039.0,4,1122,12,0,MI,4,False,2604,Michigan
56,C000107,Charles,Canady,1954-06-22,M,R,False,400574,,2,1122,3,0,FL,12,False,1212,Florida
57,C000127,Maria,Cantwell,1958-10-13,F,D,False,300018,26137.0,2,1122,12,0,WA,1,False,5301,Washington
58,C000141,Benjamin,Cardin,1943-10-05,M,D,False,400064,4004.0,8,1122,27,0,MD,3,False,2403,Maryland
59,C000178,Bob,Carr,1943-03-27,M,D,False,402325,,18,1122,110,0,MI,8,False,2608,Michigan
60,C000243,Michael,Castle,1939-07-02,M,R,False,400070,70.0,2,1122,6,0,DE,At-Large,True,1000,Delaware
61,C000312,Jim,Chapman,1945-03-08,M,D,False,402454,,10,1122,111,0,TX,1,False,4801,Texas
62,C000488,William,Clay,1931-04-30,M,D,False,402626,,26,1122,115,0,MO,1,False,2901,Missouri
63,C000494,Eva,Clayton,1934-09-16,F,D,False,400532,,4,1122,41,3,NC,1,False,3701,North Carolina
64,C000503,Bob,Clement,1943-09-23,M,D,False,400548,,8,1122,48,0,TN,5,False,4705,Tennessee
65,C000523,William,Clinger,1929-04-04,M,R,False,402657,,16,1122,87,0,PA,5,False,4205,Pennsylvania
66,C000537,James,Clyburn,1940-07-21,M,D,False,400075,21607.0,2,1122,53,0,SC,6,False,4506,South Carolina
67,C000556,Howard,Coble,1931-03-18,M,R,False,400076,6961.0,10,1122,1,0,NC,6,False,3706,North Carolina
68,C000621,Ronald,Coleman,1941-11-29,M,D,False,402750,,12,1122,37,0,TX,16,False,4816,Texas
69,C000633,Barbara-Rose,Collins,1939-04-13,F,D,False,402762,,4,1122,56,1,MI,15,False,2615,Michigan
70,C000634,Cardiss,Collins,1931-09-24,F,D,False,402763,1965.0,22,1122,105,0,IL,7,False,1707,Illinois
71,C000640,Michael,Collins,1944-10-15,M,R,False,400078,,2,1122,16,0,GA,3,False,1303,Georgia
72,C000653,Larry,Combest,1945-03-20,M,R,False,400079,,10,1122,4,0,TX,19,False,4819,Texas
73,C000670,Gary,Condit,1948-04-21,M,D,False,400505,,6,1122,43,1,CA,18,False,618,California
74,C000714,John,Conyers,1929-05-16,M,D,False,400080,1824.0,30,1122,200,1,MI,14,False,2614,Michigan
75,C000754,Jim,Cooper,1954-06-19,M,D,False,400081,1201.0,12,1122,81,0,TN,4,False,4704,Tennessee
76,C000767,Sam,Coppersmith,1955-05-22,M,D,False,402890,,2,1122,22,0,AZ,1,False,401,Arizona
77,C000794,Jerry,Costello,1949-09-25,M,D,False,400082,6352.0,8,1122,16,0,IL,12,False,1712,Illinois
78,C000830,Christopher,Cox,1952-10-16,M,R,False,400083,,6,1122,79,0,CA,47,False,647,California
79,C000846,William,Coyne,1936-08-24,M,D,False,400543,,14,1122,14,0,PA,14,False,4214,Pennsylvania
80,C000868,Robert,Cramer,1947-08-22,M,D,False,400084,,4,1122,19,0,AL,5,False,105,Alabama
81,C000873,Philip,Crane,1930-11-03,M,R,False,400085,,26,1122,64,0,IL,8,False,1708,Illinois
82,C000880,Michael,Crapo,1951-05-20,M,R,False,300030,26440.0,2,1122,11,0,ID,2,False,1602,Idaho
83,C000994,Randy,Cunningham,1941-12-08,M,R,False,400091,,4,1122,23,1,CA,51,False,651,California
84,D000046,Pat,Danner,1934-01-13,F,D,False,400578,,2,1122,13,0,MO,6,False,2906,Missouri
85,D000051,George,Darden,1943-11-22,M,D,False,403190,,12,1122,16,0,GA,7,False,1307,Georgia
86,D000203,Eligio,de la Garza,1927-09-22,M,D,False,403308,,30,1122,88,0,TX,15,False,4815,Texas
88,D000168,Nathan,Deal,1942-08-25,M,D,False,400099,,2,1122,16,0,GA,9,False,1309,Georgia
89,D000191,Peter,DeFazio,1947-05-27,M,D,False,400100,6068.0,8,1122,93,1,OR,4,False,4104,Oregon
90,D000216,Rosa,DeLauro,1943-03-02,F,D,False,400103,19040.0,4,1122,14,0,CT,3,False,903,Connecticut
91,D000217,Thomas,DeLay,1947-04-08,M,R,False,400104,,10,1122,35,0,TX,22,False,4822,Texas
92,D000222,Ronald,Dellums,1935-11-24,M,D,False,403364,,24,1122,79,0,CA,9,False,609,California
93,D000267,Butler,Derrick,1936-09-30,M,D,False,403403,,20,1122,70,0,SC,3,False,4503,South Carolina
94,D000275,Peter,Deutsch,1957-04-01,M,D,False,400106,,2,1122,13,0,FL,20,False,1220,Florida
95,D000299,Lincoln,Diaz-Balart,1954-08-13,M,R,False,400107,25887.0,2,1122,15,0,FL,21,False,1221,Florida
96,D000312,Jay,Dickey,1939-12-14,M,R,False,400579,,2,1122,33,1,AR,4,False,504,Arkansas
97,D000327,Norman,Dicks,1940-12-16,M,D,False,400109,8131.0,18,1122,47,0,WA,6,False,5306,Washington
98,D000355,John,Dingell,1926-07-08,M,D,False,400110,470.0,40,1122,77,0,MI,16,False,2616,Michigan
99,D000373,Julian,Dixon,1934-08-08,M,D,False,400580,,16,1122,32,1,CA,32,False,632,California
100,D000424,Calvin,Dooley,1954-01-11,M,D,False,400112,,4,1122,59,0,CA,20,False,620,California
101,D000429,John,Doolittle,1950-10-30,M,R,False,400113,,4,1122,38,0,CA,4,False,604,California
102,D000435,Robert,Dornan,1933-04-03,M,R,False,403545,,16,1122,86,1,CA,46,False,646,California
103,D000492,David,Dreier,1952-07-05,M,R,False,400115,,14,1122,35,0,CA,28,False,628,California
104,D000533,John,Duncan,1947-07-21,M,R,False,400116,6114.0,8,1122,4,0,TN,2,False,4702,Tennessee
105,D000549,Jennifer,Dunn,1941-07-29,F,R,False,400117,,2,1122,9,0,WA,8,False,5308,Washington
106,D000563,Richard,Durbin,1944-11-21,M,D,False,300038,6741.0,12,1122,6,0,IL,20,False,1720,Illinois
107,E000064,Don,Edwards,1915-01-06,M,D,False,403776,,32,1122,58,0,CA,16,False,616,California
108,E000063,Chet,Edwards,1951-11-24,M,D,False,400118,20693.0,4,1122,19,0,TX,11,False,4811,Texas
109,E000092,Vernon,Ehlers,1934-02-06,M,R,False,400119,,2,1122,2,0,MI,3,False,2603,Michigan
110,E000174,Bill,Emerson,1938-01-01,M,R,False,403864,,14,1122,23,0,MO,8,False,2908,Missouri
111,E000179,Eliot,Engel,1947-02-18,M,D,False,400122,6109.0,6,1122,119,1,NY,17,False,3617,New York
112,E000184,Glenn,English,1940-11-30,M,D,False,403873,,20,1122,17,0,OK,6,False,4006,Oklahoma
113,E000186,Karan,English,1949-03-23,F,D,False,403875,,2,1122,24,2,AZ,6,False,406,Arizona
114,E000215,Anna,Eshoo,1942-12-13,F,D,False,400124,26130.0,2,1122,7,0,CA,14,False,614,California
115,E000218,Mike,Espy,1953-11-30,M,D,False,403904,,8,1122,0,0,MS,2,False,2802,Mississippi
116,E000250,Lane,Evans,1951-08-04,M,D,False,400126,,12,1122,20,0,IL,17,False,1717,Illinois
117,E000268,Terry,Everett,1937-02-15,M,R,False,400127,,2,1122,14,1,AL,2,False,102,Alabama
118,E000282,Thomas,Ewing,1935-09-19,M,R,False,400581,,4,1122,29,2,IL,15,False,1715,Illinois
120,F000030,Sam,Farr,1941-07-04,M,D,False,400129,30645.0,2,1122,37,0,CA,17,False,617,California
121,F000049,Harris,Fawell,1929-03-25,M,R,False,404009,,10,1122,6,0,IL,13,False,1713,Illinois
122,F000053,Vic,Fazio,1942-10-11,M,D,False,404013,,16,1122,10,1,CA,3,False,603,California
123,F000110,Cleo,Fields,1962-11-22,M,D,False,404067,,2,1122,26,0,LA,4,False,2204,Louisiana
124,F000111,Jack,Fields,1952-02-03,M,R,False,404068,,14,1122,141,0,TX,8,False,4808,Texas
125,F000116,Bob,Filner,1942-09-04,M,D,False,400133,26133.0,2,1122,0,0,CA,50,False,650,California
126,F000128,Eric,Fingerhut,1959-05-06,M,D,False,404083,,2,1122,27,0,OH,19,False,3919,Ohio
127,F000141,Hamilton,Fish,1926-06-03,M,R,False,404097,,26,1122,149,0,NY,19,False,3619,New York
128,F000184,Floyd,Flake,1945-01-30,M,D,False,404139,,8,1122,116,0,NY,6,False,3606,New York
129,F000235,Tom,Foglietta,1928-12-03,M,D,False,404190,,14,1122,68,0,PA,1,False,4201,Pennsylvania
130,F000239,Thomas,Foley,1929-03-06,M,D,False,404193,,30,1122,1057,1,WA,5,False,5305,Washington
131,F000261,Harold,Ford,1945-05-20,M,D,False,404213,,20,1122,304,1,TN,9,False,4709,Tennessee
132,F000270,William,Ford,1927-08-06,M,D,False,404220,,30,1122,162,1,MI,13,False,2613,Michigan
133,F000328,Tillie,Fowler,1942-12-23,F,R,False,400583,,2,1122,38,0,FL,4,False,1204,Florida
134,F000339,Barney,Frank,1940-03-31,M,D,False,400140,,14,1122,60,0,MA,4,False,2504,Massachusetts
135,F000349,Bob,Franks,1951-09-21,M,R,False,400584,,2,1122,13,0,NJ,7,False,3407,New Jersey
136,F000348,Gary,Franks,1953-02-09,M,R,False,404296,,4,1122,13,0,CT,5,False,905,Connecticut
137,F000392,Martin,Frost,1942-01-01,M,D,False,400143,,16,1122,101,2,TX,24,False,4824,Texas
138,F000434,Elizabeth,Furse,1936-10-13,F,D,False,404375,,2,1122,18,0,OR,1,False,4101,Oregon
139,G000021,Elton,Gallegly,1944-03-07,M,R,False,400144,6712.0,8,1122,61,0,CA,23,False,623,California
140,G000025,Dean,Gallo,1935-11-23,M,R,False,404401,,10,1122,273,0,NJ,11,False,3411,New Jersey
141,G000120,Sam,Gejdenson,1948-05-20,M,D,False,400585,,14,1122,26,0,CT,2,False,902,Connecticut
142,G000121,George,Gekas,1930-04-14,M,R,False,400544,,12,1122,15,0,PA,17,False,4217,Pennsylvania
143,G000132,Richard,Gephardt,1941-01-31,M,D,False,400146,,18,1122,64,0,MO,3,False,2903,Missouri
144,G000134,Pete,Geren,1952-01-29,M,D,False,404503,,6,1122,26,0,TX,12,False,4812,Texas
145,G000153,Sam,Gibbons,1920-01-20,M,D,False,404520,,32,1122,72,0,FL,11,False,1211,Florida
146,G000180,Wayne,Gilchrest,1946-04-15,M,R,False,400149,,4,1122,27,0,MD,1,False,2401,Maryland
147,G000210,Paul,Gillmor,1939-02-01,M,R,False,400150,,6,1122,26,0,OH,5,False,3905,Ohio
148,G000212,Benjamin,Gilman,1922-12-06,M,R,False,400536,,22,1122,10,0,NY,20,False,3620,New York
149,G000225,Newt,Gingrich,1943-06-17,M,R,False,404587,,16,1122,76,2,GA,6,False,1306,Georgia
150,G000240,Dan,Glickman,1944-11-24,M,D,False,404602,,18,1122,22,0,KS,4,False,2004,Kansas
151,G000272,Henry,Gonzalez,1916-05-03,M,D,False,404634,,34,1122,5,0,TX,20,False,4820,Texas
152,G000289,Robert,Goodlatte,1952-09-22,M,R,False,400154,27025.0,2,1122,9,0,VA,6,False,5106,Virginia
153,G000291,William,Goodling,1927-12-05,M,R,False,400586,,20,1122,26,3,PA,19,False,4219,Pennsylvania
154,G000309,Bart,Gordon,1949-01-24,M,D,False,400155,5452.0,10,1122,20,0,TN,6,False,4706,Tennessee
155,G000336,Porter,Goss,1938-11-26,M,R,False,400156,,6,1122,0,0,FL,14,False,1214,Florida
156,G000349,Willis,Gradison,1928-12-28,M,R,False,404705,,20,1122,0,0,OH,2,False,3902,Ohio
157,G000367,Rod,Grams,1948-02-04,M,R,False,400560,,2,1122,49,0,MN,6,False,2706,Minnesota
158,G000371,Fred,Grandy,1948-06-29,M,R,False,404723,,8,1122,197,2,IA,5,False,1905,Iowa
159,G000410,Gene,Green,1947-10-17,M,D,False,400160,26156.0,2,1122,81,0,TX,29,False,4829,Texas
160,G000439,James,Greenwood,1951-05-04,M,R,False,400161,,2,1122,29,0,PA,8,False,4208,Pennsylvania
161,G000524,Steve,Gunderson,1951-05-10,M,R,False,404869,,14,1122,16,0,WI,3,False,5503,Wisconsin
162,G000535,Luis,Gutiérrez,1953-12-10,M,D,False,400163,23476.0,2,1122,83,0,IL,4,False,1704,Illinois
163,H000067,Ralph,Hall,1923-05-03,M,D,False,400165,7354.0,14,1122,9,0,TX,4,False,4804,Texas
164,H000074,Tony,Hall,1942-01-16,M,D,False,400538,,16,1122,82,0,OH,3,False,3903,Ohio
165,H000096,Daniel,Hamburg,1948-10-06,M,D,False,404978,,2,1122,32,1,CA,1,False,601,California
166,H000114,Lee,Hamilton,1931-04-20,M,D,False,404996,,30,1122,1,0,IN,9,False,1809,Indiana
167,H000151,Melton,Hancock,1929-09-14,M,R,False,405033,,6,1122,18,0,MO,7,False,2907,Missouri
168,H000172,James,Hansen,1932-08-14,M,R,False,400552,,14,1122,31,0,UT,1,False,4901,Utah
169,H000213,Jane,Harman,1945-06-28,F,D,False,400166,16717.0,2,1122,66,0,CA,36,False,636,California
170,H000323,J. Dennis,Hastert,1942-01-02,M,R,False,400169,,8,1122,28,0,IL,14,False,1714,Illinois
171,H000324,Alcee,Hastings,1936-09-05,M,D,False,400170,1858.0,2,1122,156,0,FL,23,False,1223,Florida
172,H000390,James,Hayes,1946-12-21,M,D,False,405258,,8,1122,89,2,LA,7,False,2207,Louisiana
173,H000444,Joel,Hefley,1935-04-18,M,R,False,400174,,8,1122,13,0,CO,5,False,805,Colorado
174,H000448,Bill,Hefner,1930-04-11,M,D,False,405313,,20,1122,51,0,NC,8,False,3708,North Carolina
175,H000514,Paul,Henry,1942-07-09,M,R,False,405377,,10,1122,385,0,MI,3,False,2603,Michigan
176,H000528,Wally,Herger,1945-05-20,M,R,False,400176,12557.0,8,1122,41,1,CA,2,False,602,California
177,H000621,Earl,Hilliard,1942-04-09,M,D,False,400502,,2,1122,104,0,AL,7,False,107,Alabama
178,H000627,Maurice,Hinchey,1938-10-27,M,D,False,400178,26164.0,2,1122,47,0,NY,26,False,3626,New York
179,H000652,Peter,Hoagland,1941-11-17,M,D,False,405507,,6,1122,17,0,NE,2,False,3102,Nebraska
180,H000666,David,Hobson,1936-10-17,M,R,False,400180,,4,1122,1,0,OH,7,False,3907,Ohio
181,H000670,George,Hochbrueckner,1938-09-20,M,D,False,405524,,8,1122,24,0,NY,1,False,3601,New York
182,H000676,Peter,Hoekstra,1953-10-30,M,R,False,400182,26490.0,2,1122,5,0,MI,2,False,2602,Michigan
183,H000707,Martin,Hoke,1952-05-18,M,R,False,405560,,2,1122,57,2,OH,10,False,3910,Ohio
184,H000712,Tim,Holden,1957-03-05,M,D,False,400183,29611.0,2,1122,10,0,PA,6,False,4206,Pennsylvania
185,H000789,Stephen,Horn,1931-05-31,M,R,False,400506,,2,1122,38,0,CA,38,False,638,California
186,H000814,Amory,Houghton,1926-08-07,M,R,False,400188,,8,1122,61,0,NY,31,False,3631,New York
187,H000874,Steny,Hoyer,1939-06-14,M,D,False,400189,1919.0,14,1122,27,0,MD,5,False,2405,Maryland
188,H000912,Michael,Huffington,1947-09-03,M,R,False,405758,,2,1122,84,0,CA,22,False,622,California
189,H000930,William,Hughes,1932-10-17,M,D,False,405775,,20,1122,10,1,NJ,2,False,3402,New Jersey
190,H000981,Duncan,Hunter,1948-05-31,M,R,False,400191,,14,1122,71,0,CA,52,False,652,California
191,H001015,Tim,Hutchinson,1949-08-11,M,R,False,300151,,2,1122,15,0,AR,3,False,503,Arkansas
192,H001018,Earl,Hutto,1926-05-12,M,D,False,405855,,16,1122,46,0,FL,1,False,1201,Florida
193,H001022,Henry,Hyde,1924-04-18,M,R,False,400192,,20,1122,30,8,IL,6,False,1706,Illinois
194,I000023,Bob,Inglis,1959-10-11,M,R,False,400649,26441.0,2,1122,18,0,SC,4,False,4504,South Carolina
195,I000024,James,Inhofe,1934-11-17,M,R,False,300055,5619.0,8,1122,89,1,OK,1,False,4001,Oklahoma
196,I000026,Jay,Inslee,1951-02-09,M,D,False,400193,26139.0,2,1122,9,0,WA,4,False,5304,Washington
197,I000047,Ernest,Istook,1950-02-11,M,R,False,400197,,2,1122,51,1,OK,5,False,4005,Oklahoma
198,J000033,Andrew,Jacobs,1932-02-24,M,D,False,405939,,28,1122,16,0,IN,10,False,1810,Indiana
199,J000070,William,Jefferson,1947-03-14,M,D,False,400201,,4,1122,84,0,LA,2,False,2202,Louisiana
200,J000120,Don,Johnson,1948-01-30,M,D,False,406024,,2,1122,18,0,GA,10,False,1310,Georgia
201,J000126,Eddie,Johnson,1935-12-03,F,D,False,400204,23352.0,2,1122,18,0,TX,30,False,4830,Texas
202,J000163,Nancy,Johnson,1935-01-05,F,R,False,400205,,12,1122,35,0,CT,6,False,906,Connecticut
203,J000174,Sam,Johnson,1930-10-11,M,R,False,400206,18711.0,4,1122,32,0,TX,3,False,4803,Texas
204,J000177,Tim,Johnson,1946-12-28,M,D,False,300058,2545.0,8,1122,16,0,SD,At-Large,True,4600,South Dakota
205,J000187,Harry,Johnston,1931-12-02,M,D,False,406082,,6,1122,70,0,FL,19,False,1219,Florida
206,K000008,Paul,Kanjorski,1937-04-02,M,D,False,400210,5974.0,10,1122,4,0,PA,11,False,4211,Pennsylvania
207,K000009,Marcy,Kaptur,1946-06-17,F,D,False,400211,1458.0,12,1122,65,1,OH,9,False,3909,Ohio
208,K000016,John,Kasich,1952-05-13,M,R,False,400590,1620.0,12,1122,22,0,OH,12,False,3912,Ohio
209,K000110,Joseph,Kennedy,1952-09-24,M,D,False,406277,,8,1122,48,0,MA,8,False,2508,Massachusetts
210,K000118,Barbara,Kennelly,1936-07-10,F,D,False,406284,,14,1122,11,0,CT,1,False,901,Connecticut
211,K000172,Dale,Kildee,1929-09-16,M,D,False,400216,6743.0,18,1122,0,0,MI,9,False,2609,Michigan
212,K000181,Jay,Kim,1939-03-27,M,R,False,406343,,2,1122,0,0,CA,41,False,641,California
213,K000210,Peter,King,1944-04-05,M,R,False,400219,26487.0,2,1122,8,0,NY,3,False,3603,New York
214,K000220,Jack,Kingston,1955-04-24,M,R,False,400221,26480.0,2,1122,23,0,GA,1,False,1301,Georgia
215,K000259,Gerald,Kleczka,1943-11-26,M,D,False,400223,,12,1122,36,0,WI,4,False,5504,Wisconsin
216,K000262,Herbert,Klein,1930-06-24,M,D,False,406420,,2,1122,19,1,NJ,8,False,3408,New Jersey
217,K000270,Ron,Klink,1951-09-23,M,D,False,400591,,2,1122,20,1,PA,4,False,4204,Pennsylvania
218,K000274,Scott,Klug,1953-01-16,M,R,False,406431,,4,1122,15,0,WI,2,False,5502,Wisconsin
219,K000288,Joseph,Knollenberg,1933-11-28,M,R,False,400225,,2,1122,13,2,MI,11,False,2611,Michigan
220,K000306,James,Kolbe,1942-06-28,M,R,False,400226,,10,1122,22,0,AZ,5,False,405,Arizona
221,K000312,Michael,Kopetski,1949-10-27,M,D,False,406466,,4,1122,51,0,OR,5,False,4105,Oregon
222,K000328,Mike,Kreidler,1943-09-28,M,D,False,406482,,2,1122,6,0,WA,9,False,5309,Washington
223,K000352,Jon,Kyl,1942-04-25,M,R,False,300062,,8,1122,32,0,AZ,4,False,404,Arizona
224,L000556,John,LaFalce,1939-10-06,M,D,False,400537,,20,1122,46,0,NY,29,False,3629,New York
225,L000045,H. Martin,Lancaster,1943-03-24,M,D,False,406554,,8,1122,18,0,NC,3,False,3703,North Carolina
226,L000090,Tom,Lantos,1928-02-01,M,D,False,400231,,14,1122,61,0,CA,12,False,612,California
227,L000096,Steve,Largent,1954-09-28,M,R,False,400593,,2,1122,0,0,OK,1,False,4001,Oklahoma
228,L000098,Larry,LaRocco,1946-08-25,M,D,False,406605,,4,1122,16,1,ID,1,False,1601,Idaho
229,L000119,Gregory,Laughlin,1942-01-21,M,D,False,406625,,6,1122,109,0,TX,14,False,4814,Texas
230,L000155,Rick,Lazio,1958-03-13,M,R,False,400594,,2,1122,10,0,NY,2,False,3602,New York
231,L000169,James,Leach,1942-10-15,M,R,False,400236,,18,1122,53,0,IA,1,False,1901,Iowa
232,L000225,Richard,Lehman,1948-07-20,M,D,False,406729,,12,1122,89,1,CA,19,False,619,California
233,L000263,Sander,Levin,1931-09-06,M,D,False,400238,251.0,12,1122,2,0,MI,12,False,2612,Michigan
234,L000267,David,Levy,1953-12-18,M,R,False,406768,,2,1122,7,0,NY,4,False,3604,New York
235,L000295,Thomas,Lewis,1924-10-26,M,R,False,406790,,12,1122,101,0,FL,16,False,1216,Florida
236,L000274,Jerry,Lewis,1934-10-21,M,R,False,400239,1001646.0,16,1122,49,1,CA,40,False,640,California
237,L000287,John,Lewis,1940-02-21,M,D,False,400240,2528.0,8,1122,21,0,GA,5,False,1305,Georgia
238,L000293,Ron,Lewis,1946-09-14,M,R,False,400241,,2,1122,0,0,KY,2,False,2102,Kentucky
239,L000305,James,Lightfoot,1938-09-27,M,R,False,406799,,10,1122,29,0,IA,3,False,1903,Iowa
240,L000035,Blanche,Lincoln,1960-09-30,F,D,False,300068,26202.0,2,1122,19,0,AR,1,False,501,Arkansas
241,L000321,John,Linder,1942-09-09,M,R,False,400242,26393.0,2,1122,9,0,GA,4,False,1304,Georgia
242,L000342,William,Lipinski,1937-12-22,M,D,False,400243,,12,1122,56,0,IL,3,False,1703,Illinois
243,L000371,Bob,Livingston,1943-04-30,M,R,False,406863,,18,1122,55,0,LA,1,False,2201,Louisiana
244,L000381,Marilyn,Lloyd,1929-01-03,F,D,False,406873,,20,1122,104,0,TN,3,False,4703,Tennessee
